Id,urls,language,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13,topic_14
klimatilpasning,https://www.klimatilpasning.dk/ https://www.klimatilpasning.dk/viden-om/fremtidens-klima/klimaaendringeridanmark/ https://www.klimatilpasning.dk/viden-om/fremtidens-klima/klimaaendringeridanmark/%C3%A6ndringer-i-temperatur/ https://www.klimatilpasning.dk/viden-om/fremtidens-klima/klimaaendringeridanmark/%C3%A6ndringer-i-nedboer/ https://www.klimatilpasning.dk/viden-om/fremtidens-klima/klimaaendringeridanmark/%C3%A6ndringer-i-toerke/ https://www.klimatilpasning.dk/viden-om/fremtidens-klima/klimaaendringeridanmark/%C3%A6ndringer-i-grundvand/ https://www.klimatilpasning.dk/viden-om/fremtidens-klima/klimaaendringeridanmark/%C3%A6ndringer-i-havniveau/ ,Danish,3.572710307332681e-05,3.5727103446943664e-05,3.572707627526028e-05,0.5597017186935045,3.5727083595650346e-05,0.43983382909358365,3.5727130955805396e-05,3.572710746569582e-05,3.5727112635137896e-05,3.572707849256843e-05,3.5727076298063555e-05,3.572707847264577e-05,3.5727101301718816e-05,3.572707680025777e-05,3.5727084098646604e-05
tvis,https://tvis.net/miljoe/ https://tvis.net/miljoe/ https://www.tvis.net/miljoe/biomasse/ https://www.tvis.net/miljoe/groen-roadmap/ ,Danish,9.950266719217846e-05,9.950268846863807e-05,9.950260234056662e-05,0.9986069629449754,9.950261262418463e-05,9.9502709278436e-05,9.950272646549302e-05,9.950268364728888e-05,9.950267124393471e-05,9.95026039124059e-05,9.950259965790045e-05,9.950261695090396e-05,9.950265455738344e-05,9.950260078180497e-05,9.950261790364365e-05
texta,https://texta.dk/fns-17-verdensmaal/ https://texta.dk/verdensmaal-5/ ,Danish,2.5445324229557486e-05,2.5445332191324766e-05,2.5445318928770808e-05,0.9996437653782534,2.5445322853379364e-05,2.544534142428084e-05,2.5445364226167047e-05,2.544533501086313e-05,2.5445346813872574e-05,2.5445320508327917e-05,2.5445318250374463e-05,2.544532394014571e-05,2.5445332106051154e-05,2.5445318675651956e-05,2.5445322587904605e-05
ft,https://www.ft.dk/samling/20151/almdel/liu/bilag/35/1600244.pdf ,Danish,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bane,https://www.bane.dk/da/Leverandoer/Krav/Generelle-arbejdsbeskrivelser/GAB-Miljoe-Anlaeg https://www.bane.dk/da/Om-Banedanmark/Baeredygtig-bane https://www.bane.dk/da/Om-Banedanmark/Baeredygtig-bane/En-klimavenlig-transportform https://www.bane.dk/da/Om-Banedanmark/Baeredygtig-bane/Energi ,Danish,8.984739418319963e-05,8.984741742318515e-05,8.98473630897866e-05,0.998742136342162,8.984737976067037e-05,8.984747951365558e-05,8.98474584306416e-05,8.984741879683309e-05,8.984743258210167e-05,8.984736687038931e-05,8.984736501625123e-05,8.984736898111336e-05,8.984746220945433e-05,8.984736510720965e-05,8.984738587344765e-05
stok,https://www.stok.dk/om-stok/miljoe.aspx https://www.stok.dk/om-stok/miljoe.aspx ,Danish,0.00016708456275353546,0.00016708488641188347,0.00016708453410851706,0.9976608155398465,0.00016708455545029453,0.00016708466958178985,0.00016708464986860786,0.00016708462260550615,0.000167084672960221,0.00016708453596621123,0.000167084522554639,0.00016708458486893894,0.00016708457849739808,0.00016708452879457365,0.00016708455573138828
rebild,https://rebild.dk/demokrati/verdensmaal ,Danish,0.0001302084755404621,0.00013020852247163254,0.00013020843420848656,0.2445795789640819,0.00013020847175587084,0.00013020861632155148,0.7537277106807131,0.00013020853463963314,0.00013020858317757406,0.00013020844654207698,0.00013020843053185814,0.00013020844821996137,0.00013020849878679614,0.00013020843343257863,0.00013020845957641857
billund,https://billund.dk/politik/hoeringer-og-afgoerelser/miljoe/ https://billund.dk/media/985977/baeredygtighed-i-billund-2014_1147941_13-74_v1-1.pdf ,Danish,0.00031152692461821637,0.00031152702172436637,0.0003115266909072619,0.000311527358755987,0.0003115267881486926,0.07383048714882585,0.9221196635923876,0.0003115269199837919,0.00031152702282757075,0.00031152671300179905,0.00031152668899934473,0.00031152671941532734,0.00031152696258498217,0.0003115266903630758,0.0003115267574559823
handicap,https://handicap.dk/internationalt-samarbejde/handicap-i-udvikling/verdensmaal ,Danish,0.00012650235160913264,0.00012650240341439154,0.00012650232612106623,0.2937113443447164,0.00012650235351906435,0.00012650246800522316,0.7046441247691476,0.00012650240632751703,0.00012650248420382283,0.00012650233823527848,0.00012650232362764616,0.00012650234651120343,0.00012650240162680014,0.00012650232960908302,0.00012650235332602416
heleverdeniskole,https://heleverdeniskole.dk/verdensmaalene/de-17-maal/ ,Danish,0.004166670558044733,0.004166673139546833,0.004166669427538356,0.9416665885044352,0.004166671097884912,0.00416667632909346,0.0041666804110956105,0.004166673643006008,0.004166676313375912,0.00416666989281861,0.004166669861457358,0.004166669960093499,0.004166671261960261,0.004166669384306822,0.0041666702153425475
