Id,urls,language,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13,topic_14,X-UMAP,Y-UMAP
heleverdeniskole,https://heleverdeniskole.dk/verdensmaalene/de-17-maal/ ,Danish,0.0041666705580447,0.0041666731395468,0.0041666694275383,0.9416665885044352,0.0041666710978849,0.0041666763290934,0.0041666804110956,0.004166673643006,0.0041666763133759,0.0041666698928186,0.0041666698614573,0.0041666699600934,0.0041666712619602,0.0041666693843068,0.0041666702153425,10.807835578918457,6.359260559082031
bornsvilkar,https://bornsvilkar.dk/verdensmaal/ ,Danish,7.593023503750011e-05,7.593025833720566e-05,7.593022722786722e-05,0.6423960063231523,7.593024021182115e-05,7.593029196710243e-05,0.3566169004587059,7.59302628336038e-05,7.593030645357115e-05,7.593022939802678e-05,7.59302233803091e-05,7.593023026771717e-05,7.593025055899108e-05,7.59302232784432e-05,7.59302391897075e-05,6.00799560546875,6.714178085327148
fm,https://fm.dk/arbejdsomraader/verdensmaal/ https://fm.dk/arbejdsomraader/klima-og-groen-oekonomi/ ,Danish,0.0003921573554641,0.0003921574110401,0.0003921571606632,0.171188635778919,0.0003921572804452,0.0003921577644449,0.8237133188041847,0.0003921574840713,0.0003921575754982,0.0003921571883813,0.0003921571773291,0.0003921572295453,0.0003921573839193,0.000392157162916,0.0003921572431775,6.782413482666016,7.432270526885986
globalis,https://www.globalis.dk/om-fn/fn-s-17-verdensmaal https://www.globalis.dk/tema/verdensmaalene ,Danish,0.0001089325959038,0.0001089326235637,0.0001089325718576,0.9984749431585924,0.0001089325924586,0.0001089326884257,0.0001089327796698,0.0001089326536131,0.0001089326966006,0.0001089325954482,0.0001089325667935,0.0001089325904034,0.0001089327192426,0.0001089325719186,0.0001089325955081,-1.6847261190414429,4.438879489898682
middelfart,https://www.middelfart.dk/Politik%20og%20demokrati/Vision%20og%20udvikling/FN ,Danish,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5296244621276855,7.549177169799805
duf,https://duf.dk/dufs-arbejde/verdensmaal ,Danish,0.1436744263765519,0.0015151536048459,0.0015151533192573,0.3298431127228846,0.0015151537352312,0.0015151565040764,0.508300611250104,0.0015151552457693,0.001515154669388,0.0015151531729092,0.0015151535329684,0.0015151532876225,0.0015151555980518,0.0015151534043062,0.0015151535760329,6.552989482879639,6.828105926513672
ms,https://www.ms.dk/verdensmaal/beskrivelse ,Danish,0.0001796947052261,0.0001796948031365,0.0001796946656999,0.3671293079790987,0.0001796947052987,0.0001796948512948,0.6305346604809267,0.0001796947939282,0.0001796948596102,0.0001796946866442,0.0001796946582935,0.0001796946874818,0.0001796947481742,0.0001796946681323,0.0001796947070538,6.5428242683410645,7.306626319885254
erhvervsstyrelsen,https://erhvervsstyrelsen.dk/raadet-samfundsansvar-og-verdensmaal ,Danish,4.07000989052042e-05,4.0700104717555794e-05,4.070009290355096e-05,0.9800185963101506,4.070010134722856e-05,4.070013583654276e-05,0.0194523023394149,4.070011318241071e-05,4.070012956173188e-05,4.070009116935515e-05,4.070008625785019e-05,4.070009648446898e-05,4.070011792841009e-05,4.070008698468792e-05,4.070009515549446e-05,-3.3647875785827637,7.389981746673584
regionh,https://www.regionh.dk/miljoe/Sider/default.aspx https://www.regionh.dk/om-region-hovedstaden/udgivelser-fra-regionen/politikker-og-strategier/Sider/Verdensmaal-i-Region-Hovedstaden.aspx https://www.regionh.dk/til-fagfolk/miljoe/en-groennere-region/Klimatilpasning/Sider/S%C3%A5dan-arbejder-vi-med-klimatilpasning.aspx https://www.regionh.dk/til-fagfolk/miljoe/en-groennere-region/cirkulaer-oekonomi/Sider/S%C3%A5dan-arbejder-vi-med-cirkul%C3%A6r-%C3%B8konomi.aspx ,Danish,0.0001043298233026,0.0001043298477634,0.0001043297901859,0.9985393821844644,0.0001043298216161,0.0001043299511994,0.0001043299535786,0.0001043298533733,0.0001043298901911,0.0001043298000693,0.0001043297953531,0.0001043298023929,0.0001043298774903,0.0001043297977577,0.000104329811261,-1.9373232126235962,4.634226322174072
fnforbundet,https://fnforbundet.dk/for-skoler/mere-viden/verdensmaalene/ https://fnforbundet.dk/for-skoler/verdensmaal-paa-spil/ ,Danish,2.7244278535999565e-05,2.724428884379705e-05,2.7244271660833564e-05,0.7379505390022696,2.72442769813242e-05,2.7244299241090432e-05,0.2616952853379852,2.7244289746022225e-05,2.7244299176956177e-05,2.7244275480261556e-05,2.7244271381114936e-05,2.7244274876717578e-05,2.7244285893064585e-05,2.724427112634963e-05,2.7244276801296147e-05,5.746408939361572,6.559174060821533
