Id,urls,language,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13,topic_14,topic_15,topic_16,topic_17,topic_18,topic_19,topic_20,topic_21,topic_22,topic_23,topic_24
kunst,https://www.kunst.dk/kunst-og-baeredygtighed ,Danish,0.0008000000002324633,0.0008000000000238622,0.000800000000049215,0.0008000000000410078,0.0008000000000345944,0.0008000000001711587,0.0008000000000437957,0.0008000000000487667,0.0008000000000429365,0.0008000000000897598,0.0008000000000398157,0.0008000000000758826,0.0008000000000512262,0.0008000000000344289,0.0008000000000341806,0.0008000000000396508,0.000800000000121738,0.0008000000000434654,0.0008000000000414331,0.9807999999984413,0.0008000000000776027,0.0008000000000908112,0.0008000000000660122,0.0008000000000298045,0.0008000000000350548
ltk,https://baeredygtighed.ltk.dk/ ,Danish,0.0016666666672244903,0.0016666666666917468,0.001666666666783564,0.001666666666779523,0.001666666666733155,0.4189318906667885,0.0016666666667608365,0.0016666666667428443,0.0016666666667399335,0.0016666666668449545,0.0016666666667839794,0.0016666666669090794,0.001666666666839341,0.0016666666667245556,0.001666666666723088,0.0016666666667584185,0.0016666666667612498,0.0016666666667336564,0.0016666666667473052,0.5427347759969898,0.0016666666668389732,0.0016666666668622443,0.0016666666667888757,0.0016666666667066099,0.0016666666667430972
hedeselskabet,https://www.hedeselskabet.dk/groen-innovation ,Danish,0.0005714285714505347,0.0005714285714326531,0.0005714285714626251,0.0005714285714553391,0.0005714285714484012,0.0005714285714985589,0.0005714285714639839,0.0005714285714594255,0.0005714285714542505,0.0005714285717196086,0.0005714285714642053,0.0005714285714652571,0.0005714285714648001,0.0005714285714523441,0.0005714285714519768,0.0005714285714527533,0.0005714285714888403,0.0005714285714569166,0.0005714285714501204,0.9862857142845768,0.0005714285715757578,0.000571428571479803,0.0005714285714781521,0.0005714285714438905,0.0005714285714529235
leadagency,https://leadagency.dk/baeredygtighed/ ,Danish,0.0008510638298066619,0.0008510638297881944,0.0008510638298378662,0.000851063829825061,0.0008510638298100864,0.0008510638299662566,0.0008510638298152331,0.000851063829821225,0.000851063829819716,0.0008510638298552003,0.0008510638298080709,0.0008510638298218335,0.0008510638298045415,0.0008510638298119878,0.0008510638298095395,0.000851063829814343,0.0008510638297910806,0.00085106382981414,0.0008510638298004051,0.9795744680842756,0.0008510638298226896,0.0008510638298476712,0.0008510638298119889,0.0008510638297985888,0.0008510638298218754
rm,https://www.rm.dk/om-os/organisation/baredygtighed/ ,Danish,0.0008163265307458474,0.000816326530663553,0.000816326530678665,0.0008163265306722849,0.0008163265307162774,0.2387004353976184,0.0008163265306529769,0.0008163265306659696,0.0008163265306688111,0.0008163265307497649,0.0008163265306495244,0.0008163265307101096,0.0008163265307004925,0.0008163265306534482,0.0008163265306529302,0.0008163265306590654,0.0008163265308117608,0.0008163265306729054,0.0008163265306515863,0.7425240543964982,0.0008163265307087197,0.0008163265307148948,0.0008163265307699599,0.0008163265306549881,0.0008163265306589087
taasinge,https://www.taasinge.dk/profil/baeredygtighed/ ,Danish,0.000283687943277352,0.00028368794326616106,0.00028368794328052923,0.00028368794327715606,0.00028368794327766027,0.0002836879432965246,0.0002836879432796473,0.0002836879432786415,0.0002836879432779136,0.0002836879433019818,0.00028368794330518084,0.0002836879432833338,0.0002836879432929253,0.0002836879432770163,0.000283687943274714,0.00028368794327751667,0.0002836879432737274,0.0002836879432763874,0.0002836879432790022,0.9931914893610617,0.00028368794333495564,0.00028368794328737705,0.00028368794341412977,0.000283687943273628,0.00028368794327498305
visitdenmark,https://www.visitdenmark.dk/corporate/videncenter/baeredygtighed ,Danish,0.0008695652174547421,0.0008695652173976684,0.0008695652174407965,0.0008695652174426371,0.0008695652174201738,0.0008695652174964523,0.0008695652174399608,0.0008695652174400736,0.0008695652174392761,0.0008695652175020267,0.0008695652174274041,0.0008695652175183959,0.0008695652174706168,0.0008695652174280883,0.0008695652174313544,0.0008695652174310774,0.0008695652178873547,0.0008695652174310763,0.0008695652174227923,0.97913043478084,0.0008695652174461932,0.000869565217482406,0.0008695652174551511,0.0008695652174214526,0.0008695652174330159
baeredygtig-business,https://baeredygtig-business.dk/episoder-af-baeredygtig-business/ ,Danish,4.4642857144728144e-05,4.4642857143317936e-05,4.464285714574508e-05,4.464285714554071e-05,4.464285714599442e-05,4.464285714862557e-05,4.464285714516528e-05,4.464285714538954e-05,4.4642857145042664e-05,4.4642857161827035e-05,4.4642857144840176e-05,4.46428571465028e-05,4.464285714648473e-05,4.464285714486116e-05,4.464285714470925e-05,4.46428571449906e-05,4.464285714958649e-05,4.464285714553009e-05,4.464285714534515e-05,0.9989285714284837,4.4642857150433155e-05,4.464285714751785e-05,4.464285714533051e-05,4.464285714396409e-05,4.4642857144802554e-05
bosch-home,https://www.bosch-home.dk/oplev-bosch/baeredygtig-produktion ,Danish,0.0005063291140261386,0.0005063291139388399,0.0005063291139607367,0.000506329113952644,0.000506329113952938,0.0005063291140036533,0.0005063291139522786,0.0005063291139541633,0.0005063291139518436,0.0005063291140131273,0.0005063291139509447,0.0005063291139597243,0.0005063291139642388,0.0005063291139476593,0.0005063291139441402,0.0005063291139501456,0.000506329113940816,0.0005063291139480744,0.0005063291139510103,0.9878481012649192,0.0005063291139877112,0.0005063291139908056,0.0005063291139559276,0.0005063291139382305,0.0005063291139448501
dge,https://www.dge.dk/raadgivning/klima-og-baeredygtighed/baeredygtig-forretningsudvikling/ ,Danish,0.0004819277108563337,0.0004819277108440414,0.00048192771086856193,0.00048192771086502846,0.0004819277108574854,0.0004819277108853022,0.00048192771086207384,0.00048192771086505036,0.00048192771086304003,0.0004819277108835325,0.0004819277108560412,0.00048192771086978393,0.00048192771086902103,0.00048192771085899975,0.00048192771085879657,0.00048192771086402736,0.00048192771084585277,0.00048192771086221837,0.0004819277108542101,0.988433734939278,0.00048192771086859044,0.000481927710878899,0.0004819277108703931,0.0004819277108518094,0.0004819277108628564
nike,https://www.nike.com/dk/baeredygtighed ,Danish,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
valsemollen,https://www.valsemollen.dk/baeredygtighed/ ,Danish,0.0005970149253944976,0.0005970149253872727,0.0005970149254057862,0.0005970149254018853,0.0005970149254105668,0.000597014925437965,0.0005970149254096072,0.0005970149254114622,0.0005970149254014548,0.0005970149254691724,0.0005970149253990082,0.0005970149254176471,0.0005970149254903439,0.0005970149254003423,0.0005970149253926101,0.000597014925399538,0.0005970149254138995,0.0005970149254027307,0.0005970149253949053,0.715606430479264,0.2706622262362522,0.0005970149254434587,0.0005970149254142721,0.0005970149253890127,0.0005970149253963336
orkla,https://www.orkla.dk/baeredygtighed/ ,Danish,0.0004347826087114752,0.00043478260869797276,0.00043478260871711235,0.00043478260871708155,0.0004347826087092919,0.00043478260874138926,0.00043478260871657377,0.0004347826087152648,0.00043478260871508836,0.00043478260907560954,0.0004347826087095501,0.0004347826087343377,0.0004347826087276606,0.0004347826087120689,0.0004347826087078183,0.00043478260871262,0.0004347826087073744,0.0004347826087143468,0.0004347826087132512,0.9895652173904425,0.0004347826087311737,0.0004347826087459062,0.0004347826087111804,0.00043478260870384946,0.00043478260870932517
energibyer,https://energibyer.dk/social-baeredygtighed/ ,Danish,0.0003508771929977363,0.0003508771929845914,0.0003508771930050369,0.0003508771930013875,0.00035087719300216626,0.00035087719301488124,0.00035087719300185195,0.00035087719299851895,0.0003508771930006052,0.0003508771930505661,0.0003508771929982671,0.00035087719300364907,0.00035087719300187054,0.000350877192997371,0.00035087719299632035,0.0003508771929989553,0.0003508771929925825,0.00035087719300073294,0.000350877192992822,0.9915789473679373,0.0003508771930169545,0.0003508771930156441,0.00035087719300287956,0.00035087719298970883,0.0003508771929976187
phonixtagmaterialer,https://www.phonixtagmaterialer.dk/b%C3%A6redygtighed ,Danish,0.0007407407407827586,0.000740740740769064,0.0007407407407991576,0.0007407407407854207,0.0007407407408011845,0.0007407407408869994,0.0007407407407795303,0.0007407407407805623,0.0007407407407824733,0.0007407407408397569,0.000740740740767479,0.000740740740802069,0.0007407407408438181,0.0007407407407744681,0.0007407407407714284,0.0007407407407795259,0.0007407407408737543,0.00074074074078506,0.0007407407407749719,0.5713507365184447,0.0007407407408456547,0.0007407407408142273,0.4116122264431805,0.0007407407407653569,0.0007407407407701999
iba,https://www.iba.dk/efteruddannelser/ledelse/baeredygtig-innovationsledelse ,Danish,0.00023121387285004785,0.00023121387283666096,0.00023121387284763697,0.0002312138728479949,0.00023121387284461833,0.00023121387298627354,0.00023121387284631175,0.00023121387284687155,0.00023121387284717824,0.00023121387286929005,0.00023121387284394255,0.00023121387285780385,0.00023121387285985245,0.00023121387284405774,0.0002312138728441558,0.0002312138728443174,0.00023121387293515542,0.0002312138728456599,0.00023121387284256732,0.9944508670514106,0.00023121387285697065,0.00023121387285544433,0.0002312138728501424,0.00023121387284049833,0.00023121387284600405
bmbyggeindustri,https://bmbyggeindustri.dk/baeredygtighed/ https://bmbyggeindustri.dk/baeredygtighed/ ,Danish,0.00022099447514582142,0.00022099447513840385,0.00022099447515354248,0.00022099447514721754,0.0002209944751457652,0.00022099447515918895,0.00022099447514568435,0.00022099447514711937,0.00022099447514733437,0.00022099447516431525,0.0002209944751483592,0.00022099447515758487,0.00022099447515631514,0.0002209944751458814,0.00022099447514546845,0.0002209944751462847,0.00022099447514017584,0.0002209944751465616,0.0002209944751437912,0.9946961325964268,0.00022099447515608277,0.0002209944751529718,0.0002209944751521956,0.0002209944751421135,0.00022099447514503052
alfix,https://www.alfix.com/da/baeredygtighed ,Danish,0.00023668639055023647,0.00023668639053725364,0.00023668639055207273,0.0002366863905467028,0.00023668639056800714,0.16833273610235402,0.00023668639055164832,0.0002366863905474018,0.00023668639054494312,0.0002366863905659922,0.00023668639054578105,0.000236686390587529,0.00023668639055721805,0.0002366863905441086,0.00023668639054333924,0.00023668639054448228,0.000236686390566973,0.0002366863905455844,0.0002366863905434942,0.826223476914945,0.00023668639056160685,0.00023668639056082915,0.00023668639055206403,0.00023668639054006223,0.00023668639054367485
jyndbjerg,https://jyndbjerg.dk/baeredygtig-produktion/ ,Danish,0.0001818181818245896,0.00018181818181997226,0.00018181818182899236,0.0001818181818270901,0.00018181818182778825,0.00018181818183756496,0.00018181818182828573,0.00018181818182684293,0.00018181818182632566,0.00018181818185137382,0.0001818181818304594,0.00018181818182936638,0.00018181818182727263,0.00018181818182534405,0.00018181818182388284,0.0001818181818260256,0.00018181818182160588,0.00018181818182532665,0.00018181818182217707,0.9114739045065784,0.08434427731137452,0.00018181818184186208,0.00018181818182814806,0.00018181818182194247,0.00018181818182477134
teglklinker,https://www.teglklinker.dk/baeredygtighed/ ,Danish,0.0002564102564204053,0.0002564102564126008,0.00025641025642447583,0.00025641025642248204,0.00025641025642362175,0.00025641025643738147,0.0002564102564220882,0.0002564102564237928,0.0002564102564230068,0.00025641025644273407,0.0002564102564330252,0.0002564102564316958,0.00025641025644058474,0.00025641025642104216,0.0002564102564202118,0.00025641025642220063,0.0002564102564162215,0.00025641025642400876,0.00025641025641886384,0.9938461538457766,0.00025641025644352857,0.00025641025643727955,0.0002564102564249503,0.00025641025641710526,0.0002564102564202381
hplush,https://www.hplush.dk/baeredygtighed ,Danish,0.000800000000049171,0.0008000000000230201,0.0008000000000638888,0.0008000000000541276,0.0008000000001669118,0.0008000000001363752,0.0008000000000564958,0.0008000000000525638,0.0008000000000579375,0.0008000000001036863,0.0008000000001090981,0.0008000000001008033,0.0008000000001286484,0.0008000000000510558,0.000800000000044219,0.0008000000000484984,0.03852510523120136,0.0008000000000509549,0.0008000000000616545,0.9430748947670617,0.0008000000001357842,0.0008000000001181909,0.0008000000000459614,0.0008000000000300025,0.0008000000000479832
bluetree,https://www.bluetree.dk/ ,Danish,0.00021857923498090908,0.00021857923497675333,0.00021857923498695987,0.00021857923498483494,0.00021857923500046082,0.00021857923499560338,0.00021857923498295318,0.0002185792349841404,0.00021857923498255676,0.00021857923500629025,0.00021857923498177947,0.0002185792349865351,0.00021857923499082722,0.00021857923498086308,0.00021857923498015106,0.00021857923498172827,0.00021857923501650335,0.00021857923498193148,0.00021857923497907723,0.9947540983603111,0.00021857923499140898,0.0002185792349913774,0.00021857923498505975,0.00021857923497764059,0.00021857923498240015
emu,https://emu.dk/sites/default/files/2019-03/B%C3%A6redygtighed%20i%20b%C3%B8rneh%C3%B8jde.pdf ,Danish,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hth,https://www.hth.dk/om-hth/baeredygtighed/ ,Danish,0.00041237113403563554,0.00041237113402204257,0.0004123711340431677,0.00041237113403991315,0.0004123711340371573,0.0004123711340698664,0.00041237113403816487,0.0004123711340409599,0.0004123711340398654,0.0004123711340720797,0.0004123711340446203,0.00041237113406649995,0.0004123711340359683,0.0004123711340367305,0.0004123711340349335,0.0004123711340368368,0.0004123711340246503,0.00041237113403752324,0.00041237113404032346,0.990103092782959,0.0004123711340742695,0.000412371134060952,0.0004123711340435466,0.0004123711340285975,0.0004123711340366422
interflora,https://interflora.dk/baeredygtighed ,Danish,0.00030303030306094334,0.00030303030303499557,0.0003030303030476311,0.00030303030304930134,0.0003030303030465427,0.0003030303030790213,0.00030303030304760836,0.00030303030304709217,0.00030303030304509973,0.0003030303030886031,0.00030303030304591305,0.00030303030305044957,0.00030303030306528384,0.00030303030304355485,0.00030303030304183997,0.0003030303030445465,0.0003030303030562325,0.00030303030304477285,0.00030303030304791855,0.9927272727267344,0.0003030303030768377,0.0003030303030704429,0.0003030303030508972,0.00030303030303793923,0.00030303030304185976
ku,https://om.ku.dk/profil/baeredygtighed/ ,Danish,0.0011764705882776026,0.0011764705882402892,0.0011764705883086984,0.0011764705882988146,0.0011764705882814095,0.0011764705883803366,0.0011764705883618271,0.0011764705882882955,0.001176470588296729,0.00117647058841978,0.0011764705882889952,0.0011764705883510241,0.0011764705883228128,0.001176470588290833,0.0011764705882877818,0.0011764705882980793,0.001176470588245036,0.0011764705883147116,0.0011764705882800737,0.9717647058806373,0.0011764705883147075,0.0011764705883850492,0.0011764705882839727,0.0011764705882634265,0.0011764705882822356
med24,https://www.med24.dk/baeredygtighed ,Danish,0.00032000000001721764,0.00032000000000967843,0.00032000000001992316,0.0003200000000177145,0.00032000000001621866,0.0003200000000507844,0.0003200000000200996,0.00032000000001625303,0.000320000000018055,0.0003200000000551602,0.0003200000000195902,0.0003200000000222297,0.0003200000000254123,0.0003200000000146214,0.0003200000000130355,0.0003200000000155859,0.0003200000000204716,0.0003200000000170362,0.0003200000000446413,0.8997924768350306,0.00032000000004780554,0.00032000000003305713,0.09284752316443233,0.00032000000000930866,0.0003200000000131197
gsv,https://www.gsv.dk/baeredygtighed/ ,Danish,0.00018018018018868575,0.0001801801801835304,0.00018018018019083984,0.0001801801801894886,0.00018018018019245425,0.00018018018020558646,0.0001801801801897257,0.00018018018019083307,0.00018018018018862997,0.0001801801802021698,0.00018018018018990103,0.00018018018019168015,0.00018018018019687375,0.00018018018018841988,0.00018018018018755685,0.000180180180188733,0.00018018018018933692,0.00018018018018845124,0.00018018018018670136,0.9956756756753989,0.0001801801801989405,0.0001801801802006599,0.00018018018019897963,0.000180180180185464,0.00018018018018729716
permatopia,https://www.permatopia.dk/ ,Danish,0.0010000000000802997,0.0010000000000453136,0.0010000000001005951,0.0010000000001047938,0.001000000000060223,0.0010000000002441582,0.0010000000000656162,0.0010000000000666433,0.0010000000000595993,0.0010000000002494626,0.0010000000000440822,0.001000000000128439,0.0010000000001299837,0.0010000000000523496,0.0010000000000567892,0.0010000000000605594,0.001000000000069083,0.0010000000001210417,0.0010000000000370342,0.9759999999976785,0.0010000000000661294,0.0010000000001102122,0.001000000000267641,0.001000000000049655,0.0010000000000515308
danaeg,https://www.danaeg.dk/om-danaeg/baeredygtighed/ ,Danish,0.0004651162790866614,0.0004651162790724603,0.0004651162790992306,0.0004651162790997429,0.00046511627909239276,0.00046511627912013186,0.00046511627910355446,0.0004651162790955492,0.00046511627909163897,0.0004651162838116563,0.0004651162790898961,0.00046511627909776515,0.00046511627910206086,0.0004651162790880377,0.00046511627908597515,0.0004651162790930425,0.00046511627908828336,0.00046511627909059494,0.0004651162790881432,0.9888372092969985,0.0004651162791140484,0.00046511627912849984,0.0004651162790919497,0.0004651162790797425,0.00046511627909054273
spaencom,https://spaencom.dk/baeredygtighed/ ,Danish,0.00016666666669037917,0.00016666666666890028,0.0001666666666776817,0.00016666666667607108,0.00016666666668650078,0.0001666666674405472,0.00016666666667514022,0.00016666666667607436,0.00016666666667490318,0.00016666666668656012,0.00016666666667901147,0.0001666666666790084,0.00016666666668567896,0.0001666666666739392,0.00016666666667339056,0.00016666666667483865,0.00016666666668333692,0.00016666666667479284,0.00016666666668449024,0.9959999999989323,0.00016666666669285508,0.00016666666668493831,0.0001666666666836903,0.00016666666667151733,0.00016666666667346043
scankab,https://scankab.dk/om-os/baeredygtighed/ ,Danish,0.0006666666666884668,0.0006666666666773158,0.0006666666667067643,0.0006666666666952284,0.0006666666666944533,0.0006666666667346063,0.0006666666667092203,0.0006666666666980506,0.0006666666666929966,0.0006666666667613314,0.0006666666666915747,0.0006666666667022374,0.0006666666666972409,0.0006666666666916797,0.0006666666666868492,0.0006666666666925542,0.0006666666666808205,0.0006666666666887111,0.0006666666666808618,0.9839999999991239,0.0006666666667406261,0.0006666666667311372,0.0006666666667615357,0.0006666666666823432,0.0006666666666895183
coor,https://www.coor.dk/baredygtighed/ ,Danish,0.00036363636365624924,0.0003636363636646466,0.0003636363636556798,0.0003636363636555585,0.0003636363636525411,0.00036363636381819023,0.000363636363653052,0.00036363636365604275,0.00036363636365455474,0.0003636363636735097,0.0003636363636524212,0.00036363636366756056,0.0003636363636568825,0.0003636363636524221,0.00036363636365114427,0.000363636363652993,0.0003636363636419139,0.0003636363636548049,0.0003636363636504223,0.9912727272720985,0.0003636363636642574,0.0003636363636619492,0.0003636363636567746,0.00036363636364609146,0.00036363636365182775
orsted,https://orsted.dk/baeredygtighed ,Danish,0.008000000000473441,0.008000000000019367,0.00800000000082671,0.00800000000077295,0.008000000000493099,0.008000000000290804,0.008000000000770134,0.008000000000755715,0.008000000000784447,0.008000000234335737,0.00800000000050938,0.00800000000100419,0.008000000001079328,0.008000000000435372,0.008000000000457091,0.008000000000600744,0.008000000000165276,0.008000000000589152,0.00800000000033636,0.8079999997508513,0.008000000000988635,0.008000000001392244,0.008000000001334748,0.008000000000347491,0.008000000000386191
timbernest,https://timbernest.dk/baeredygtig-produktion ,Danish,0.0004347826087089848,0.0004347826086981751,0.00043478260871377756,0.0004347826087170017,0.0004347826087180991,0.0004347826087293701,0.0004347826087160885,0.0004347826087152859,0.00043478260871577916,0.00043478260874822954,0.0004347826087235766,0.0004347826087154673,0.0004347826087276501,0.0004347826087115742,0.00043478260870964577,0.00043478260871378965,0.0004347826087246286,0.00043478260871182453,0.00043478260871182437,0.9895652173906262,0.0004347826088780959,0.0004347826087361768,0.0004347826087125951,0.00043478260870446296,0.00043478260871168814
okologi,https://okologi.dk/viden-om-oekologi/baeredygtighed/ ,Danish,0.0006349206349429378,0.0006349206349229428,0.0006349206349675444,0.0006349206349532961,0.0006349206349517199,0.0006349206349809668,0.0006349206349539518,0.0006349206349514777,0.000634920634953712,0.0006349206350786913,0.0006349206349553639,0.000634920634968384,0.0006349206349525853,0.0006349206349501028,0.0006349206349436119,0.0006349206349518441,0.0006349206349295941,0.0006349206349499769,0.0006349206349378509,0.9847619047609922,0.0006349206349883516,0.0006349206349899155,0.0006349206349522536,0.0006349206349352943,0.0006349206349454274
rockwool,https://www.rockwool.dk/vaerd-at-vide/baeredygtighed/indbygget-baredygtighed/ ,Danish,0.002222222222300977,0.0022222222222242037,0.0022222222223602824,0.002222222222309833,0.002222222222274477,0.002222222222481186,0.002222222222297345,0.002222222222303606,0.0022222222222977547,0.00222222222381501,0.002222222222340838,0.0022222222224178184,0.002222222222325419,0.002222222222292898,0.00222222222227615,0.0022222222223001495,0.0022222222222332655,0.002222222222281496,0.002222222222263343,0.9466666666629218,0.0022222222223801627,0.0022222222224562794,0.002222222222287958,0.002222222222263986,0.002222222222293821
stark,https://www.stark.dk/Baeredygtighed ,Danish,0.0036363636364780097,0.0036363636363692825,0.003636363636484047,0.0036363636364962785,0.0036363636365191834,0.003636363636494934,0.0036363636365288983,0.003636363636491259,0.0036363636365466952,0.0036363636365121283,0.003636363636651007,0.003636363636633256,0.003636363636473279,0.003636363636525272,0.003636363636463963,0.003636363636479014,0.0036363636363856834,0.003636363636477233,0.003636363636437896,0.3003857136121209,0.6159779227481558,0.003636363636858128,0.003636363636438146,0.00363636363644385,0.0036363636365358276
ncc,https://www.ncc.dk/baredygtighed/ ,Danish,0.0012500000000370277,0.0012500000000021632,0.0012500000000637019,0.0012500000000616233,0.0012500000000575668,0.0012500000001152759,0.0012500000000720476,0.0012500000000653182,0.0012500000000608324,0.0012500000024495644,0.0012500000000534581,0.0012500000000748046,0.0012500000000400953,0.00125000000004953,0.001250000000047899,0.0012500000000521068,0.0012500000000078067,0.0012500000000496652,0.0012500000000237703,0.9699999999962852,0.0012500000001091293,0.0012500000000850349,0.001250000000066174,0.001250000000021606,0.0012500000000486033
jakobsenhuse,https://jakobsenhuse.dk/baeredygtigt-typehus/ ,Danish,0.0002721088435548258,0.00027210884354091167,0.00027210884355686164,0.00027210884355105276,0.00027210884355607554,0.00027210884357594517,0.00027210884355130565,0.00027210884355101286,0.00027210884355189974,0.00027210885129270036,0.00027210884355219334,0.00027210884356638885,0.00027210884357008484,0.0002721088435491029,0.0002721088435473849,0.00027210884355032363,0.0002721088435512633,0.00027210884355036055,0.0002721088435451063,0.9934693877469429,0.00027210884356177687,0.00027210884356503246,0.0002721088435719666,0.00027210884354454814,0.00027210884354878016
sas,https://www.sas.dk/baredygtighed/ ,Danish,0.0015384615385415133,0.0015384615384934723,0.0015384615385626542,0.0015384615385640851,0.001538461538593948,0.0015384615386019613,0.0015384615386156166,0.0015384615385691564,0.0015384615386183932,0.001538461538612073,0.0015384615385538303,0.0015384615386103782,0.0015384615385631315,0.0015384615385550145,0.0015384615385480671,0.0015384615385525785,0.10231478832423645,0.001538461538541315,0.0015384615385553833,0.8623005962878645,0.0015384615394672433,0.0015384615385944259,0.0015384615385267064,0.0015384615385161593,0.00153846153854206
jackon,https://www.jackon.dk/baeredygtighed/ ,Danish,0.00040000000001498304,0.0004000000000014379,0.0004000000000201325,0.0004000000000188975,0.00040000000003849646,0.0004000000000339326,0.00040000000002258303,0.00040000000002023167,0.00040000000002123493,0.0004000000000458914,0.36289655939425086,0.00040000000002419567,0.0004000000000424927,0.00040000000001913554,0.00040000000001592446,0.00040000000001985886,0.00040000000003479104,0.0004000000000167284,0.00040000000002046905,0.6279034406050685,0.00040000000015507286,0.00040000000004631014,0.0004000000000211205,0.00040000000001007535,0.00040000000001657774
sev,https://www.sev.fo/roknskapur2019/heilsa-trygd-og-umhvorvi/ https://www.sev.fo/um-okkum/sev-folksins-ogn/sogan/ https://www.sev.fo/um-okkum/midlar-og-samskifti/webcasts/ https://www.sev.fo/um-okkum/midlar-og-samskifti/tidindi/grona-foroyska-elorkan-a-arktiskari-radstevnu/ https://www.sev.fo/um-okkum/grona-kosin/ ,Faroese,0.0001574803149663311,0.7372266333079233,0.00015748031496454792,0.0001574803149650143,0.00015748031498230615,0.00015748031496557393,0.00015748031496401707,0.00015748031496704636,0.0001574803149641188,0.00015748031497021646,0.00015748031496802024,0.00015748031496751175,0.00015748031497179316,0.00015748031496399265,0.00015748031496522514,0.00015748031496499762,0.00015748031498679282,0.00015748031496556818,0.00015748031496666537,0.0001574803149689053,0.00015748031496522997,0.00015748031498174546,0.00015748031496652445,0.2591513194477982,0.00015748031496633227
hojskolerne,https://www.hojskolerne.dk/om-hoejskole/baeredygtighed/ ,Danish,0.002500000000067648,0.0025000000000027054,0.002500000000087475,0.002500000000194267,0.00250000000005738,0.0025000000002054395,0.0025000000001077064,0.0025000000001250797,0.002500000000090146,0.002500000000284278,0.002500000000062202,0.0025000000001159485,0.002500000000154809,0.0025000000000879497,0.0025000000000894368,0.002500000000113824,0.002500000000011734,0.002500000000115595,0.0025000000000532934,0.9399999999973662,0.0025000000001504227,0.0025000000002005853,0.002500000000127485,0.0025000000000511106,0.0025000000000773392
baeredygtigtlandbrug,https://baeredygtigtlandbrug.dk/2015/04/en-baeredygtig-definition/ ,Danish,0.00024096385543192293,0.00024096385542334348,0.00024096385543530066,0.00024096385543428235,0.00024096385543490576,0.00024096385544787954,0.00024096385543625998,0.00024096385543523457,0.00024096385543412966,0.00024096385601533597,0.00024096385543976006,0.00024096385543934516,0.0002409638554462173,0.00024096385543182787,0.000240963855431107,0.00024096385543515779,0.00024096385542567392,0.0002409638554355823,0.00024096385542926328,0.9942168674689562,0.00024096385544838437,0.00024096385545262127,0.00024096385544056156,0.00024096385542768465,0.00024096385543206952
nordeainvestmagasinet,https://nordeainvestmagasinet.dk/baeredygtighed ,Danish,0.0020000000000634983,0.0020000000000026485,0.002000000000082603,0.0020000000001095144,0.002000000000220832,0.002000000000190902,0.0020000000001515698,0.0020000000001317666,0.0020000000001137203,0.002000000000448128,0.0020000000005391556,0.00200000000012616,0.0020000000002146083,0.0020000000000819683,0.0020000000000671946,0.0020000000001240558,0.0020000000000135786,0.002000000000107857,0.002000000000047041,0.9519999999960297,0.0020000000002642735,0.002000000000314896,0.002000000000422105,0.002000000000048686,0.002000000000083419
if,https://www.if.dk/om-if/baeredygtighed ,Danish,0.000952380952434891,0.0009523809523909998,0.0009523809524768918,0.0009523809524457889,0.0009523809524572701,0.0009523809528057949,0.0009523809524590453,0.0009523809524470945,0.0009523809524349206,0.0009523809524876442,0.0009523809524370302,0.0009523809524669228,0.0009523809524876351,0.0009523809524323314,0.0009523809524319655,0.00095238095243283,0.0009523809525006688,0.000952380952442188,0.0009523809524315287,0.9771428571406479,0.0009523809524548503,0.0009523809524557966,0.0009523809526854666,0.0009523809524169091,0.0009523809524357317
jyskebank,https://www.jyskebank.dk/ir/baeredygtighed ,Danish,0.001666666666736728,0.0016666666666722754,0.0016666666667552747,0.001666666666745947,0.001666666666725619,0.0016666666669032091,0.0016666666667509728,0.001666666666785153,0.0016666666667431887,0.0016666666668228977,0.001666666666713113,0.00166666666733151,0.0016666666667288078,0.0016666666667485802,0.0016666666667290546,0.0016666666667355208,0.001666666667422498,0.001666666666744747,0.0016666666668021714,0.959999999996684,0.0016666666667607376,0.0016666666667965993,0.001666666666724475,0.0016666666667014055,0.0016666666667357831
scandibyg,https://www.scandibyg.dk/baeredygtighed/ ,Danish,0.0013793103448671365,0.001379310344831472,0.0013793103449313442,0.0013793103448897467,0.0013793103448932278,0.001379310344950295,0.0013793103448745284,0.0013793103448847114,0.0013793103448900476,0.0013793103450380534,0.0013793103448934687,0.03804132965769955,0.0013793103448900685,0.0013793103448742389,0.0013793103448687754,0.0013793103448812875,0.0013793103448384292,0.0013793103448784497,0.0013793103448679238,0.930234532409726,0.0013793103449631634,0.0013793103449747498,0.0013793103448713024,0.001379310344850719,0.0013793103448712686
