Id,urls,language,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13,topic_14,topic_15,topic_16,topic_17,topic_18,topic_19,topic_20,topic_21,topic_22,topic_23,topic_24,X-UMAP,Y-UMAP
hedeselskabet,https://www.hedeselskabet.dk/groen-innovation ,Danish,0.0005714285714505,0.0005714285714326,0.0005714285714626,0.0005714285714553,0.0005714285714484,0.0005714285714985,0.0005714285714639,0.0005714285714594,0.0005714285714542,0.0005714285717196,0.0005714285714642,0.0005714285714652,0.0005714285714648,0.0005714285714523,0.0005714285714519,0.0005714285714527,0.0005714285714888,0.0005714285714569,0.0005714285714501,0.9862857142845768,0.0005714285715757,0.0005714285714798,0.0005714285714781,0.0005714285714438,0.0005714285714529,5.947421550750732,7.21946382522583
leadagency,https://leadagency.dk/baeredygtighed/ ,Danish,0.0008510638298066,0.0008510638297881,0.0008510638298378,0.000851063829825,0.00085106382981,0.0008510638299662,0.0008510638298152,0.0008510638298212,0.0008510638298197,0.0008510638298552,0.000851063829808,0.0008510638298218,0.0008510638298045,0.0008510638298119,0.0008510638298095,0.0008510638298143,0.000851063829791,0.0008510638298141,0.0008510638298004,0.9795744680842756,0.0008510638298226,0.0008510638298476,0.0008510638298119,0.0008510638297985,0.0008510638298218,7.52142858505249,7.213963985443115
rm,https://www.rm.dk/om-os/organisation/baredygtighed/ ,Danish,0.0008163265307458,0.0008163265306635,0.0008163265306786,0.0008163265306722,0.0008163265307162,0.2387004353976184,0.0008163265306529,0.0008163265306659,0.0008163265306688,0.0008163265307497,0.0008163265306495,0.0008163265307101,0.0008163265307004,0.0008163265306534,0.0008163265306529,0.000816326530659,0.0008163265308117,0.0008163265306729,0.0008163265306515,0.7425240543964982,0.0008163265307087,0.0008163265307148,0.0008163265307699,0.0008163265306549,0.0008163265306589,6.1106038093566895,9.799036979675293
taasinge,https://www.taasinge.dk/profil/baeredygtighed/ ,Danish,0.0002836879432773,0.0002836879432661,0.0002836879432805,0.0002836879432771,0.0002836879432776,0.0002836879432965,0.0002836879432796,0.0002836879432786,0.0002836879432779,0.0002836879433019,0.0002836879433051,0.0002836879432833,0.0002836879432929,0.000283687943277,0.0002836879432747,0.0002836879432775,0.0002836879432737,0.0002836879432763,0.000283687943279,0.9931914893610616,0.0002836879433349,0.0002836879432873,0.0002836879434141,0.0002836879432736,0.0002836879432749,0.9614448547363281,5.657910346984863
visitdenmark,https://www.visitdenmark.dk/corporate/videncenter/baeredygtighed ,Danish,0.0008695652174547,0.0008695652173976,0.0008695652174407,0.0008695652174426,0.0008695652174201,0.0008695652174964,0.0008695652174399,0.00086956521744,0.0008695652174392,0.000869565217502,0.0008695652174274,0.0008695652175183,0.0008695652174706,0.000869565217428,0.0008695652174313,0.000869565217431,0.0008695652178873,0.000869565217431,0.0008695652174227,0.97913043478084,0.0008695652174461,0.0008695652174824,0.0008695652174551,0.0008695652174214,0.000869565217433,7.683595180511475,7.168948173522949
baeredygtig-business,https://baeredygtig-business.dk/episoder-af-baeredygtig-business/ ,Danish,4.4642857144728144e-05,4.4642857143317936e-05,4.464285714574508e-05,4.464285714554071e-05,4.464285714599442e-05,4.464285714862557e-05,4.464285714516528e-05,4.464285714538954e-05,4.464285714504266e-05,4.464285716182704e-05,4.4642857144840176e-05,4.46428571465028e-05,4.464285714648473e-05,4.464285714486116e-05,4.464285714470925e-05,4.46428571449906e-05,4.464285714958649e-05,4.464285714553009e-05,4.464285714534515e-05,0.9989285714284836,4.464285715043316e-05,4.464285714751785e-05,4.464285714533051e-05,4.464285714396409e-05,4.464285714480256e-05,1.8407121896743774,1.1730605363845825
bosch-home,https://www.bosch-home.dk/oplev-bosch/baeredygtig-produktion ,Danish,0.0005063291140261,0.0005063291139388,0.0005063291139607,0.0005063291139526,0.0005063291139529,0.0005063291140036,0.0005063291139522,0.0005063291139541,0.0005063291139518,0.0005063291140131,0.0005063291139509,0.0005063291139597,0.0005063291139642,0.0005063291139476,0.0005063291139441,0.0005063291139501,0.0005063291139408,0.000506329113948,0.000506329113951,0.9878481012649192,0.0005063291139877,0.0005063291139908,0.0005063291139559,0.0005063291139382,0.0005063291139448,5.229962348937988,7.095945835113525
dge,https://www.dge.dk/raadgivning/klima-og-baeredygtighed/baeredygtig-forretningsudvikling/ ,Danish,0.0004819277108563,0.000481927710844,0.0004819277108685,0.000481927710865,0.0004819277108574,0.0004819277108853,0.000481927710862,0.000481927710865,0.000481927710863,0.0004819277108835,0.000481927710856,0.0004819277108697,0.000481927710869,0.0004819277108589,0.0004819277108587,0.000481927710864,0.0004819277108458,0.0004819277108622,0.0004819277108542,0.988433734939278,0.0004819277108685,0.0004819277108788,0.0004819277108703,0.0004819277108518,0.0004819277108628,5.0164008140563965,7.078622817993164
nike,https://www.nike.com/dk/baeredygtighed ,Danish,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.208024978637695,7.607585430145264
valsemollen,https://www.valsemollen.dk/baeredygtighed/ ,Danish,0.0005970149253944,0.0005970149253872,0.0005970149254057,0.0005970149254018,0.0005970149254105,0.0005970149254379,0.0005970149254096,0.0005970149254114,0.0005970149254014,0.0005970149254691,0.000597014925399,0.0005970149254176,0.0005970149254903,0.0005970149254003,0.0005970149253926,0.0005970149253995,0.0005970149254138,0.0005970149254027,0.0005970149253949,0.715606430479264,0.2706622262362522,0.0005970149254434,0.0005970149254142,0.000597014925389,0.0005970149253963,3.038785934448242,5.973037242889404
orkla,https://www.orkla.dk/baeredygtighed/ ,Danish,0.0004347826087114,0.0004347826086979,0.0004347826087171,0.000434782608717,0.0004347826087092,0.0004347826087413,0.0004347826087165,0.0004347826087152,0.000434782608715,0.0004347826090756,0.0004347826087095,0.0004347826087343,0.0004347826087276,0.000434782608712,0.0004347826087078,0.0004347826087126,0.0004347826087073,0.0004347826087143,0.0004347826087132,0.9895652173904425,0.0004347826087311,0.0004347826087459,0.0004347826087111,0.0004347826087038,0.0004347826087093,4.359999179840088,7.327416896820068
energibyer,https://energibyer.dk/social-baeredygtighed/ ,Danish,0.0003508771929977,0.0003508771929845,0.000350877193005,0.0003508771930013,0.0003508771930021,0.0003508771930148,0.0003508771930018,0.0003508771929985,0.0003508771930006,0.0003508771930505,0.0003508771929982,0.0003508771930036,0.0003508771930018,0.0003508771929973,0.0003508771929963,0.0003508771929989,0.0003508771929925,0.0003508771930007,0.0003508771929928,0.9915789473679372,0.0003508771930169,0.0003508771930156,0.0003508771930028,0.0003508771929897,0.0003508771929976,0.4304441511631012,6.6852288246154785
phonixtagmaterialer,https://www.phonixtagmaterialer.dk/b%C3%A6redygtighed ,Danish,0.0007407407407827,0.000740740740769,0.0007407407407991,0.0007407407407854,0.0007407407408011,0.0007407407408869,0.0007407407407795,0.0007407407407805,0.0007407407407824,0.0007407407408397,0.0007407407407674,0.000740740740802,0.0007407407408438,0.0007407407407744,0.0007407407407714,0.0007407407407795,0.0007407407408737,0.000740740740785,0.0007407407407749,0.5713507365184447,0.0007407407408456,0.0007407407408142,0.4116122264431805,0.0007407407407653,0.0007407407407701,9.479225158691406,10.347346305847168
iba,https://www.iba.dk/efteruddannelser/ledelse/baeredygtig-innovationsledelse ,Danish,0.00023121387285,0.0002312138728366,0.0002312138728476,0.0002312138728479,0.0002312138728446,0.0002312138729862,0.0002312138728463,0.0002312138728468,0.0002312138728471,0.0002312138728692,0.0002312138728439,0.0002312138728578,0.0002312138728598,0.000231213872844,0.0002312138728441,0.0002312138728443,0.0002312138729351,0.0002312138728456,0.0002312138728425,0.9944508670514106,0.0002312138728569,0.0002312138728554,0.0002312138728501,0.0002312138728404,0.000231213872846,1.7601354122161865,4.744085311889648
bmbyggeindustri,https://bmbyggeindustri.dk/baeredygtighed/ https://bmbyggeindustri.dk/baeredygtighed/ ,Danish,0.0002209944751458,0.0002209944751384,0.0002209944751535,0.0002209944751472,0.0002209944751457,0.0002209944751591,0.0002209944751456,0.0002209944751471,0.0002209944751473,0.0002209944751643,0.0002209944751483,0.0002209944751575,0.0002209944751563,0.0002209944751458,0.0002209944751454,0.0002209944751462,0.0002209944751401,0.0002209944751465,0.0002209944751437,0.9946961325964268,0.000220994475156,0.0002209944751529,0.0002209944751521,0.0002209944751421,0.000220994475145,1.704630732536316,4.571575164794922
alfix,https://www.alfix.com/da/baeredygtighed ,Danish,0.0002366863905502,0.0002366863905372,0.000236686390552,0.0002366863905467,0.000236686390568,0.168332736102354,0.0002366863905516,0.0002366863905474,0.0002366863905449,0.0002366863905659,0.0002366863905457,0.0002366863905875,0.0002366863905572,0.0002366863905441,0.0002366863905433,0.0002366863905444,0.0002366863905669,0.0002366863905455,0.0002366863905434,0.826223476914945,0.0002366863905616,0.0002366863905608,0.000236686390552,0.00023668639054,0.0002366863905436,5.815326690673828,9.640732765197754
jyndbjerg,https://jyndbjerg.dk/baeredygtig-produktion/ ,Danish,0.0001818181818245,0.0001818181818199,0.0001818181818289,0.000181818181827,0.0001818181818277,0.0001818181818375,0.0001818181818282,0.0001818181818268,0.0001818181818263,0.0001818181818513,0.0001818181818304,0.0001818181818293,0.0001818181818272,0.0001818181818253,0.0001818181818238,0.000181818181826,0.0001818181818216,0.0001818181818253,0.0001818181818221,0.9114739045065784,0.0843442773113745,0.0001818181818418,0.0001818181818281,0.0001818181818219,0.0001818181818247,1.8658274412155151,4.26298189163208
teglklinker,https://www.teglklinker.dk/baeredygtighed/ ,Danish,0.0002564102564204,0.0002564102564126,0.0002564102564244,0.0002564102564224,0.0002564102564236,0.0002564102564373,0.000256410256422,0.0002564102564237,0.000256410256423,0.0002564102564427,0.000256410256433,0.0002564102564316,0.0002564102564405,0.000256410256421,0.0002564102564202,0.0002564102564222,0.0002564102564162,0.000256410256424,0.0002564102564188,0.9938461538457766,0.0002564102564435,0.0002564102564372,0.0002564102564249,0.0002564102564171,0.0002564102564202,1.4613505601882935,5.169737815856934
hplush,https://www.hplush.dk/baeredygtighed ,Danish,0.0008000000000491,0.000800000000023,0.0008000000000638,0.0008000000000541,0.0008000000001669,0.0008000000001363,0.0008000000000564,0.0008000000000525,0.0008000000000579,0.0008000000001036,0.000800000000109,0.0008000000001008,0.0008000000001286,0.000800000000051,0.0008000000000442,0.0008000000000484,0.0385251052312013,0.0008000000000509,0.0008000000000616,0.9430748947670616,0.0008000000001357,0.0008000000001181,0.0008000000000459,0.00080000000003,0.0008000000000479,7.323530673980713,7.265976428985596
bluetree,https://www.bluetree.dk/ ,Danish,0.0002185792349809,0.0002185792349767,0.0002185792349869,0.0002185792349848,0.0002185792350004,0.0002185792349956,0.0002185792349829,0.0002185792349841,0.0002185792349825,0.0002185792350062,0.0002185792349817,0.0002185792349865,0.0002185792349908,0.0002185792349808,0.0002185792349801,0.0002185792349817,0.0002185792350165,0.0002185792349819,0.000218579234979,0.9947540983603111,0.0002185792349914,0.0002185792349913,0.000218579234985,0.0002185792349776,0.0002185792349824,1.7044055461883545,4.498743534088135
emu,https://emu.dk/sites/default/files/2019-03/B%C3%A6redygtighed%20i%20b%C3%B8rneh%C3%B8jde.pdf ,Danish,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.05318832397461,7.805420875549316
hth,https://www.hth.dk/om-hth/baeredygtighed/ ,Danish,0.0004123711340356,0.000412371134022,0.0004123711340431,0.0004123711340399,0.0004123711340371,0.0004123711340698,0.0004123711340381,0.0004123711340409,0.0004123711340398,0.000412371134072,0.0004123711340446,0.0004123711340664,0.0004123711340359,0.0004123711340367,0.0004123711340349,0.0004123711340368,0.0004123711340246,0.0004123711340375,0.0004123711340403,0.990103092782959,0.0004123711340742,0.0004123711340609,0.0004123711340435,0.0004123711340285,0.0004123711340366,4.2730536460876465,7.398870944976807
interflora,https://interflora.dk/baeredygtighed ,Danish,0.0003030303030609,0.0003030303030349,0.0003030303030476,0.0003030303030493,0.0003030303030465,0.000303030303079,0.0003030303030476,0.000303030303047,0.000303030303045,0.0003030303030886,0.0003030303030459,0.0003030303030504,0.0003030303030652,0.0003030303030435,0.0003030303030418,0.0003030303030445,0.0003030303030562,0.0003030303030447,0.0003030303030479,0.9927272727267344,0.0003030303030768,0.0003030303030704,0.0003030303030508,0.0003030303030379,0.0003030303030418,0.6476783156394958,5.974337577819824
ku,https://om.ku.dk/profil/baeredygtighed/ ,Danish,0.0011764705882776,0.0011764705882402,0.0011764705883086,0.0011764705882988,0.0011764705882814,0.0011764705883803,0.0011764705883618,0.0011764705882882,0.0011764705882967,0.0011764705884197,0.0011764705882889,0.001176470588351,0.0011764705883228,0.0011764705882908,0.0011764705882877,0.001176470588298,0.001176470588245,0.0011764705883147,0.00117647058828,0.9717647058806372,0.0011764705883147,0.001176470588385,0.0011764705882839,0.0011764705882634,0.0011764705882822,8.641950607299805,6.803462028503418
med24,https://www.med24.dk/baeredygtighed ,Danish,0.0003200000000172,0.0003200000000096,0.0003200000000199,0.0003200000000177,0.0003200000000162,0.0003200000000507,0.00032000000002,0.0003200000000162,0.000320000000018,0.0003200000000551,0.0003200000000195,0.0003200000000222,0.0003200000000254,0.0003200000000146,0.000320000000013,0.0003200000000155,0.0003200000000204,0.000320000000017,0.0003200000000446,0.8997924768350306,0.0003200000000478,0.000320000000033,0.0928475231644323,0.0003200000000093,0.0003200000000131,0.6409047842025757,6.420334815979004
gsv,https://www.gsv.dk/baeredygtighed/ ,Danish,0.0001801801801886,0.0001801801801835,0.0001801801801908,0.0001801801801894,0.0001801801801924,0.0001801801802055,0.0001801801801897,0.0001801801801908,0.0001801801801886,0.0001801801802021,0.0001801801801899,0.0001801801801916,0.0001801801801968,0.0001801801801884,0.0001801801801875,0.0001801801801887,0.0001801801801893,0.0001801801801884,0.0001801801801867,0.9956756756753988,0.0001801801801989,0.0001801801802006,0.0001801801801989,0.0001801801801854,0.0001801801801872,1.7797852754592896,3.607045888900757
permatopia,https://www.permatopia.dk/ ,Danish,0.0010000000000802,0.0010000000000453,0.0010000000001005,0.0010000000001047,0.0010000000000602,0.0010000000002441,0.0010000000000656,0.0010000000000666,0.0010000000000595,0.0010000000002494,0.001000000000044,0.0010000000001284,0.0010000000001299,0.0010000000000523,0.0010000000000567,0.0010000000000605,0.001000000000069,0.001000000000121,0.001000000000037,0.9759999999976784,0.0010000000000661,0.0010000000001102,0.0010000000002676,0.0010000000000496,0.0010000000000515,8.236106872558594,7.016279697418213
danaeg,https://www.danaeg.dk/om-danaeg/baeredygtighed/ ,Danish,0.0004651162790866,0.0004651162790724,0.0004651162790992,0.0004651162790997,0.0004651162790923,0.0004651162791201,0.0004651162791035,0.0004651162790955,0.0004651162790916,0.0004651162838116,0.0004651162790898,0.0004651162790977,0.000465116279102,0.000465116279088,0.0004651162790859,0.000465116279093,0.0004651162790882,0.0004651162790905,0.0004651162790881,0.9888372092969984,0.000465116279114,0.0004651162791284,0.0004651162790919,0.0004651162790797,0.0004651162790905,4.745593070983887,7.1490888595581055
spaencom,https://spaencom.dk/baeredygtighed/ ,Danish,0.0001666666666903,0.0001666666666689,0.0001666666666776,0.000166666666676,0.0001666666666865,0.0001666666674405,0.0001666666666751,0.000166666666676,0.0001666666666749,0.0001666666666865,0.000166666666679,0.000166666666679,0.0001666666666856,0.0001666666666739,0.0001666666666733,0.0001666666666748,0.0001666666666833,0.0001666666666747,0.0001666666666844,0.9959999999989324,0.0001666666666928,0.0001666666666849,0.0001666666666836,0.0001666666666715,0.0001666666666734,1.7754629850387573,3.3418126106262207
scankab,https://scankab.dk/om-os/baeredygtighed/ ,Danish,0.0006666666666884,0.0006666666666773,0.0006666666667067,0.0006666666666952,0.0006666666666944,0.0006666666667346,0.0006666666667092,0.000666666666698,0.0006666666666929,0.0006666666667613,0.0006666666666915,0.0006666666667022,0.0006666666666972,0.0006666666666916,0.0006666666666868,0.0006666666666925,0.0006666666666808,0.0006666666666887,0.0006666666666808,0.983999999999124,0.0006666666667406,0.0006666666667311,0.0006666666667615,0.0006666666666823,0.0006666666666895,6.377060890197754,7.148000717163086
coor,https://www.coor.dk/baredygtighed/ ,Danish,0.0003636363636562,0.0003636363636646,0.0003636363636556,0.0003636363636555,0.0003636363636525,0.0003636363638181,0.000363636363653,0.000363636363656,0.0003636363636545,0.0003636363636735,0.0003636363636524,0.0003636363636675,0.0003636363636568,0.0003636363636524,0.0003636363636511,0.0003636363636529,0.0003636363636419,0.0003636363636548,0.0003636363636504,0.9912727272720984,0.0003636363636642,0.0003636363636619,0.0003636363636567,0.000363636363646,0.0003636363636518,0.559199869632721,6.589761257171631
orsted,https://orsted.dk/baeredygtighed ,Danish,0.0080000000004734,0.0080000000000193,0.0080000000008267,0.0080000000007729,0.008000000000493,0.0080000000002908,0.0080000000007701,0.0080000000007557,0.0080000000007844,0.0080000002343357,0.0080000000005093,0.0080000000010041,0.0080000000010793,0.0080000000004353,0.008000000000457,0.0080000000006007,0.0080000000001652,0.0080000000005891,0.0080000000003363,0.8079999997508513,0.0080000000009886,0.0080000000013922,0.0080000000013347,0.0080000000003474,0.0080000000003861,9.429582595825195,5.207725524902344
timbernest,https://timbernest.dk/baeredygtig-produktion ,Danish,0.0004347826087089,0.0004347826086981,0.0004347826087137,0.000434782608717,0.000434782608718,0.0004347826087293,0.000434782608716,0.0004347826087152,0.0004347826087157,0.0004347826087482,0.0004347826087235,0.0004347826087154,0.0004347826087276,0.0004347826087115,0.0004347826087096,0.0004347826087137,0.0004347826087246,0.0004347826087118,0.0004347826087118,0.9895652173906262,0.000434782608878,0.0004347826087361,0.0004347826087125,0.0004347826087044,0.0004347826087116,4.416820049285889,7.280834674835205
okologi,https://okologi.dk/viden-om-oekologi/baeredygtighed/ ,Danish,0.0006349206349429,0.0006349206349229,0.0006349206349675,0.0006349206349532,0.0006349206349517,0.0006349206349809,0.0006349206349539,0.0006349206349514,0.0006349206349537,0.0006349206350786,0.0006349206349553,0.0006349206349683,0.0006349206349525,0.0006349206349501,0.0006349206349436,0.0006349206349518,0.0006349206349295,0.0006349206349499,0.0006349206349378,0.9847619047609922,0.0006349206349883,0.0006349206349899,0.0006349206349522,0.0006349206349352,0.0006349206349454,6.352257251739502,7.139865875244141
rockwool,https://www.rockwool.dk/vaerd-at-vide/baeredygtighed/indbygget-baredygtighed/ ,Danish,0.0022222222223009,0.0022222222222242,0.0022222222223602,0.0022222222223098,0.0022222222222744,0.0022222222224811,0.0022222222222973,0.0022222222223036,0.0022222222222977,0.002222222223815,0.0022222222223408,0.0022222222224178,0.0022222222223254,0.0022222222222928,0.0022222222222761,0.0022222222223001,0.0022222222222332,0.0022222222222814,0.0022222222222633,0.9466666666629218,0.0022222222223801,0.0022222222224562,0.0022222222222879,0.0022222222222639,0.0022222222222938,9.627025604248047,6.021685600280762
stark,https://www.stark.dk/Baeredygtighed ,Danish,0.003636363636478,0.0036363636363692,0.003636363636484,0.0036363636364962,0.0036363636365191,0.0036363636364949,0.0036363636365288,0.0036363636364912,0.0036363636365466,0.0036363636365121,0.003636363636651,0.0036363636366332,0.0036363636364732,0.0036363636365252,0.0036363636364639,0.003636363636479,0.0036363636363856,0.0036363636364772,0.0036363636364378,0.3003857136121209,0.6159779227481558,0.0036363636368581,0.0036363636364381,0.0036363636364438,0.0036363636365358,3.2113380432128906,5.873656749725342
ncc,https://www.ncc.dk/baredygtighed/ ,Danish,0.001250000000037,0.0012500000000021,0.0012500000000637,0.0012500000000616,0.0012500000000575,0.0012500000001152,0.001250000000072,0.0012500000000653,0.0012500000000608,0.0012500000024495,0.0012500000000534,0.0012500000000748,0.00125000000004,0.0012500000000495,0.0012500000000478,0.0012500000000521,0.0012500000000078,0.0012500000000496,0.0012500000000237,0.9699999999962852,0.0012500000001091,0.001250000000085,0.0012500000000661,0.0012500000000216,0.0012500000000486,8.79947566986084,6.690963268280029
jakobsenhuse,https://jakobsenhuse.dk/baeredygtigt-typehus/ ,Danish,0.0002721088435548,0.0002721088435409,0.0002721088435568,0.000272108843551,0.000272108843556,0.0002721088435759,0.0002721088435513,0.000272108843551,0.0002721088435518,0.0002721088512927,0.0002721088435521,0.0002721088435663,0.00027210884357,0.0002721088435491,0.0002721088435473,0.0002721088435503,0.0002721088435512,0.0002721088435503,0.0002721088435451,0.9934693877469428,0.0002721088435617,0.000272108843565,0.0002721088435719,0.0002721088435445,0.0002721088435487,1.1616873741149902,5.468360900878906
sas,https://www.sas.dk/baredygtighed/ ,Danish,0.0015384615385415,0.0015384615384934,0.0015384615385626,0.001538461538564,0.0015384615385939,0.0015384615386019,0.0015384615386156,0.0015384615385691,0.0015384615386183,0.001538461538612,0.0015384615385538,0.0015384615386103,0.0015384615385631,0.001538461538555,0.001538461538548,0.0015384615385525,0.1023147883242364,0.0015384615385413,0.0015384615385553,0.8623005962878645,0.0015384615394672,0.0015384615385944,0.0015384615385267,0.0015384615385161,0.001538461538542,9.127284049987793,6.47108268737793
jackon,https://www.jackon.dk/baeredygtighed/ ,Danish,0.0004000000000149,0.0004000000000014,0.0004000000000201,0.0004000000000188,0.0004000000000384,0.0004000000000339,0.0004000000000225,0.0004000000000202,0.0004000000000212,0.0004000000000458,0.3628965593942508,0.0004000000000241,0.0004000000000424,0.0004000000000191,0.0004000000000159,0.0004000000000198,0.0004000000000347,0.0004000000000167,0.0004000000000204,0.6279034406050685,0.000400000000155,0.0004000000000463,0.0004000000000211,0.00040000000001,0.0004000000000165,6.162457466125488,7.068965435028076
sev,https://www.sev.fo/roknskapur2019/heilsa-trygd-og-umhvorvi/ https://www.sev.fo/um-okkum/sev-folksins-ogn/sogan/ https://www.sev.fo/um-okkum/midlar-og-samskifti/webcasts/ https://www.sev.fo/um-okkum/midlar-og-samskifti/tidindi/grona-foroyska-elorkan-a-arktiskari-radstevnu/ https://www.sev.fo/um-okkum/grona-kosin/ ,Faroese,0.0001574803149663,0.7372266333079233,0.0001574803149645,0.000157480314965,0.0001574803149823,0.0001574803149655,0.000157480314964,0.000157480314967,0.0001574803149641,0.0001574803149702,0.000157480314968,0.0001574803149675,0.0001574803149717,0.0001574803149639,0.0001574803149652,0.0001574803149649,0.0001574803149867,0.0001574803149655,0.0001574803149666,0.0001574803149689,0.0001574803149652,0.0001574803149817,0.0001574803149665,0.2591513194477982,0.0001574803149663,10.47950267791748,11.611658096313477
hojskolerne,https://www.hojskolerne.dk/om-hoejskole/baeredygtighed/ ,Danish,0.0025000000000676,0.0025000000000027,0.0025000000000874,0.0025000000001942,0.0025000000000573,0.0025000000002054,0.0025000000001077,0.002500000000125,0.0025000000000901,0.0025000000002842,0.0025000000000622,0.0025000000001159,0.0025000000001548,0.0025000000000879,0.0025000000000894,0.0025000000001138,0.0025000000000117,0.0025000000001155,0.0025000000000532,0.9399999999973662,0.0025000000001504,0.0025000000002005,0.0025000000001274,0.0025000000000511,0.0025000000000773,9.639481544494629,5.842403888702393
baeredygtigtlandbrug,https://baeredygtigtlandbrug.dk/2015/04/en-baeredygtig-definition/ ,Danish,0.0002409638554319,0.0002409638554233,0.0002409638554353,0.0002409638554342,0.0002409638554349,0.0002409638554478,0.0002409638554362,0.0002409638554352,0.0002409638554341,0.0002409638560153,0.0002409638554397,0.0002409638554393,0.0002409638554462,0.0002409638554318,0.0002409638554311,0.0002409638554351,0.0002409638554256,0.0002409638554355,0.0002409638554292,0.9942168674689562,0.0002409638554483,0.0002409638554526,0.0002409638554405,0.0002409638554276,0.000240963855432,1.6998934745788574,4.903275966644287
nordeainvestmagasinet,https://nordeainvestmagasinet.dk/baeredygtighed ,Danish,0.0020000000000634,0.0020000000000026,0.0020000000000826,0.0020000000001095,0.0020000000002208,0.0020000000001909,0.0020000000001515,0.0020000000001317,0.0020000000001137,0.0020000000004481,0.0020000000005391,0.0020000000001261,0.0020000000002146,0.0020000000000819,0.0020000000000671,0.002000000000124,0.0020000000000135,0.0020000000001078,0.002000000000047,0.9519999999960296,0.0020000000002642,0.0020000000003148,0.0020000000004221,0.0020000000000486,0.0020000000000834,9.527542114257812,6.116947650909424
if,https://www.if.dk/om-if/baeredygtighed ,Danish,0.0009523809524348,0.0009523809523909,0.0009523809524768,0.0009523809524457,0.0009523809524572,0.0009523809528057,0.000952380952459,0.000952380952447,0.0009523809524349,0.0009523809524876,0.000952380952437,0.0009523809524669,0.0009523809524876,0.0009523809524323,0.0009523809524319,0.0009523809524328,0.0009523809525006,0.0009523809524421,0.0009523809524315,0.977142857140648,0.0009523809524548,0.0009523809524557,0.0009523809526854,0.0009523809524169,0.0009523809524357,8.014371871948242,7.148271560668945
jyskebank,https://www.jyskebank.dk/ir/baeredygtighed ,Danish,0.0016666666667367,0.0016666666666722,0.0016666666667552,0.0016666666667459,0.0016666666667256,0.0016666666669032,0.0016666666667509,0.0016666666667851,0.0016666666667431,0.0016666666668228,0.0016666666667131,0.0016666666673315,0.0016666666667288,0.0016666666667485,0.001666666666729,0.0016666666667355,0.0016666666674224,0.0016666666667447,0.0016666666668021,0.959999999996684,0.0016666666667607,0.0016666666667965,0.0016666666667244,0.0016666666667014,0.0016666666667357,9.221670150756836,6.440377235412598
scandibyg,https://www.scandibyg.dk/baeredygtighed/ ,Danish,0.0013793103448671,0.0013793103448314,0.0013793103449313,0.0013793103448897,0.0013793103448932,0.0013793103449502,0.0013793103448745,0.0013793103448847,0.00137931034489,0.001379310345038,0.0013793103448934,0.0380413296576995,0.00137931034489,0.0013793103448742,0.0013793103448687,0.0013793103448812,0.0013793103448384,0.0013793103448784,0.0013793103448679,0.930234532409726,0.0013793103449631,0.0013793103449747,0.0013793103448713,0.0013793103448507,0.0013793103448712,8.821009635925293,6.651264190673828
rockpanel,https://www.rockpanel.dk/om-os/vores-tankegang/baeredygtighed/ ,Danish,0.002105263157955,0.0021052631578972,0.0021052631580007,0.002105263157994,0.0021052631579524,0.0021052631580395,0.0021052631579633,0.0021052631579826,0.0021052631579995,0.0021052631587573,0.0021052631580085,0.0021052631580015,0.0021052631580227,0.0021052631579702,0.0021052631579494,0.0021052631579716,0.002105263157903,0.0021052631579639,0.0021052631579536,0.9494736842062106,0.0021052631596192,0.0021052631580534,0.0021052631579371,0.0021052631579275,0.0021052631579655,9.53902530670166,6.185288429260254
dansani,https://www.dansani.dk/om-dansani/vores-filosofi/baeredygtighed ,Danish,0.0009523809524208,0.0009523809523837,0.0009523809524631,0.0009523809524298,0.0009523809524218,0.0009523809524546,0.0009523809524293,0.0009523809524251,0.0009523809524337,0.0009523809574198,0.0009523809524302,0.0009523809524464,0.0009523809524334,0.0009523809524227,0.0009523809524211,0.0009523809524325,0.0009523809523942,0.0009523809524467,0.0009523809524123,0.9771428571366694,0.000952380952457,0.0009523809524489,0.0009523809524814,0.0009523809524018,0.0009523809524191,8.086806297302246,7.101513862609863
dfs,https://www.dfs.dk/viden/baeredygtighed/ ,Danish,0.0001793721973275,0.0001793721973165,0.0001793721973235,0.0001793721973214,0.0001793721973173,0.0001793721973347,0.0001793721973214,0.0001793721973197,0.0001793721973188,0.1286922370958052,0.000179372197316,0.0001793721973229,0.0001793721973267,0.0001793721973177,0.0001793721973176,0.0001793721973187,0.000179372197327,0.0001793721973197,0.000179372197318,0.8671822023657902,0.0001793721973231,0.0001793721973329,0.0001793721973291,0.0001793721973152,0.0001793721973178,2.830484390258789,4.259016990661621
