doc,topic,weight
fmk,TOPIC_15,0.00019323671498589916
fmk,TOPIC_16,0.0001932367149910313
fmk,TOPIC_17,0.00019323671498981486
fmk,TOPIC_18,0.00019323671498260261
fmk,TOPIC_19,0.9953623188401847
fmk,TOPIC_20,0.00019323671499199902
fmk,TOPIC_21,0.00019323671499372927
fmk,TOPIC_22,0.000193236715009348
fmk,TOPIC_23,0.0001932367149822088
fmk,TOPIC_24,0.00019323671498390542
sundolitt,TOPIC_0,0.00019323671498351554
sundolitt,TOPIC_1,0.00019323671497698547
sundolitt,TOPIC_2,0.000193236714986301
sundolitt,TOPIC_3,0.00019323671498376266
sundolitt,TOPIC_4,0.00019323671498913336
sundolitt,TOPIC_5,0.00019323671500020027
sundolitt,TOPIC_6,0.00019323671498651255
sundolitt,TOPIC_7,0.0001932367149849867
sundolitt,TOPIC_8,0.00019323671498468493
sundolitt,TOPIC_9,0.00019323671499678875
sundolitt,TOPIC_10,0.9012910868268823
sundolitt,TOPIC_11,0.00019323671499913778
sundolitt,TOPIC_12,0.00019323671499345992
sundolitt,TOPIC_13,0.0001932367149828934
sundolitt,TOPIC_14,0.00019323671498214164
sundolitt,TOPIC_15,0.00019323671498481975
sundolitt,TOPIC_16,0.00019323671497820707
sundolitt,TOPIC_17,0.00019323671498216614
sundolitt,TOPIC_18,0.000193236714982198
sundolitt,TOPIC_19,0.09426446872840556
sundolitt,TOPIC_20,0.000193236715008441
sundolitt,TOPIC_21,0.0001932367149927538
sundolitt,TOPIC_22,0.00019323671499012576
sundolitt,TOPIC_23,0.00019323671498004547
sundolitt,TOPIC_24,0.00019323671498288638
verdensmaalene,TOPIC_0,6.568144499501987e-05
verdensmaalene,TOPIC_1,6.568144499279933e-05
verdensmaalene,TOPIC_2,6.568144499700498e-05
verdensmaalene,TOPIC_3,6.568144499605582e-05
verdensmaalene,TOPIC_4,6.568144499465316e-05
verdensmaalene,TOPIC_5,6.568144499962731e-05
verdensmaalene,TOPIC_6,6.56814449955052e-05
verdensmaalene,TOPIC_7,6.568144499555952e-05
verdensmaalene,TOPIC_8,6.568144499520544e-05
verdensmaalene,TOPIC_9,0.4075824373703869
verdensmaalene,TOPIC_10,6.568144499497823e-05
verdensmaalene,TOPIC_11,6.568144499798644e-05
verdensmaalene,TOPIC_12,6.568144499732935e-05
verdensmaalene,TOPIC_13,6.568144499461978e-05
verdensmaalene,TOPIC_14,6.568144499436044e-05
verdensmaalene,TOPIC_15,6.568144499543464e-05
verdensmaalene,TOPIC_16,6.568144499766186e-05
verdensmaalene,TOPIC_17,6.568144499527734e-05
verdensmaalene,TOPIC_18,6.568144499414401e-05
verdensmaalene,TOPIC_19,0.5011517804118135
verdensmaalene,TOPIC_20,6.568144499908471e-05
verdensmaalene,TOPIC_21,0.08982079042789247
verdensmaalene,TOPIC_22,6.568144499639119e-05
verdensmaalene,TOPIC_23,6.568144499372596e-05
verdensmaalene,TOPIC_24,6.568144499450317e-05
mst,TOPIC_0,0.0003149606299330639
mst,TOPIC_1,0.00031496062992240415
mst,TOPIC_2,0.00031496062993954674
mst,TOPIC_3,0.0003149606299401371
mst,TOPIC_4,0.00031496062993730076
mst,TOPIC_5,0.00031496062995769043
mst,TOPIC_6,0.0003149606299396318
mst,TOPIC_7,0.000314960629937893
mst,TOPIC_8,0.0003149606299359123
mst,TOPIC_9,0.0003149606299775307
mst,TOPIC_10,0.0003149606299351886
mst,TOPIC_11,0.00031496062995313597
mst,TOPIC_12,0.000314960629938142
mst,TOPIC_13,0.0003149606299339406
mst,TOPIC_14,0.00031496062993305486
mst,TOPIC_15,0.0003149606299364749
mst,TOPIC_16,0.00031496062992794854
mst,TOPIC_17,0.0003149606299351316
mst,TOPIC_18,0.0003149606299338621
mst,TOPIC_19,0.9924409448814364
mst,TOPIC_20,0.0003149606299570136
mst,TOPIC_21,0.0003149606299630679
mst,TOPIC_22,0.0003149606299350384
mst,TOPIC_23,0.00031496062992824827
mst,TOPIC_24,0.0003149606299322429
cowi,TOPIC_0,0.00012383900929612959
cowi,TOPIC_1,0.00012383900929121454
cowi,TOPIC_2,0.0001238390092982331
cowi,TOPIC_3,0.0001238390092958398
cowi,TOPIC_4,0.00012383900930055394
cowi,TOPIC_5,0.0001238390093069775
cowi,TOPIC_6,0.00012383900929672506
cowi,TOPIC_7,0.00012383900929829907
cowi,TOPIC_8,0.00012383900929563478
cowi,TOPIC_9,0.00012383900930952507
cowi,TOPIC_10,0.00012383900929605678
cowi,TOPIC_11,0.00012383900929863688
cowi,TOPIC_12,0.00012383900930414366
cowi,TOPIC_13,0.00012383900929450277
cowi,TOPIC_14,0.00012383900929396186
cowi,TOPIC_15,0.00012383900929470202
cowi,TOPIC_16,0.022465441649443953
cowi,TOPIC_17,0.00012383900929518348
cowi,TOPIC_18,0.000123839009294281
cowi,TOPIC_19,0.9746862611365931
cowi,TOPIC_20,0.0001238390093067437
cowi,TOPIC_21,0.00012383900940782195
cowi,TOPIC_22,0.00012383900930090468
cowi,TOPIC_23,0.0001238390092926867
cowi,TOPIC_24,0.00012383900929410798
verdensmaal,TOPIC_0,0.0006153846154937344
verdensmaal,TOPIC_1,0.0006153846153904422
verdensmaal,TOPIC_2,0.0006153846154477727
verdensmaal,TOPIC_3,0.0006153846154629711
verdensmaal,TOPIC_4,0.0006153846154057907
verdensmaal,TOPIC_5,0.0006153846155060131
verdensmaal,TOPIC_6,0.0006153846154145844
verdensmaal,TOPIC_7,0.000615384615421912
verdensmaal,TOPIC_8,0.000615384615413122
verdensmaal,TOPIC_9,0.4503958085644743
verdensmaal,TOPIC_10,0.0006153846154112716
verdensmaal,TOPIC_11,0.0006153846154352704
verdensmaal,TOPIC_12,0.0006153846154599835
verdensmaal,TOPIC_13,0.0006153846154075617
verdensmaal,TOPIC_14,0.000615384615410057
verdensmaal,TOPIC_15,0.0006153846154170418
verdensmaal,TOPIC_16,0.0006153846154068445
verdensmaal,TOPIC_17,0.0006153846154198909
verdensmaal,TOPIC_18,0.0006153846154064804
verdensmaal,TOPIC_19,0.5354503452806084
verdensmaal,TOPIC_20,0.0006153846154471237
verdensmaal,TOPIC_21,0.0006153846154787793
verdensmaal,TOPIC_22,0.0006153846154484357
verdensmaal,TOPIC_23,0.0006153846154006824
verdensmaal,TOPIC_24,0.0006153846154114257
un,TOPIC_0,0.0004938271605092026
un,TOPIC_1,0.0004938271605077017
un,TOPIC_2,0.0004938271605044125
un,TOPIC_3,0.0004938271605031009
un,TOPIC_4,0.0004938271605177636
un,TOPIC_5,0.0004938271605102392
un,TOPIC_6,0.0004938271605010909
un,TOPIC_7,0.0004938271605028623
un,TOPIC_8,0.000493827160502316
un,TOPIC_9,0.0004938271775877039
un,TOPIC_10,0.0004938271605005566
un,TOPIC_11,0.0004938271605074055
un,TOPIC_12,0.0004938271605098836
un,TOPIC_13,0.0004938271605011214
un,TOPIC_14,0.0004938271605007419
un,TOPIC_15,0.0004938271605012573
un,TOPIC_16,0.9881481481307234
un,TOPIC_17,0.000493827160501948
un,TOPIC_18,0.0004938271605138586
un,TOPIC_19,0.0004938271605170214
un,TOPIC_20,0.0004938271605168551
un,TOPIC_21,0.0004938271605140256
un,TOPIC_22,0.0004938271605431978
un,TOPIC_23,0.0004938271605011207
un,TOPIC_24,0.0004938271605011965
hjoerring,TOPIC_0,0.0008695652175193529
hjoerring,TOPIC_1,0.0008695652174136383
hjoerring,TOPIC_2,0.0008695652174581524
hjoerring,TOPIC_3,0.0008695652174627927
hjoerring,TOPIC_4,0.0008695652174690097
hjoerring,TOPIC_5,0.000869565217552381
hjoerring,TOPIC_6,0.0008695652174408436
hjoerring,TOPIC_7,0.0008695652174369209
hjoerring,TOPIC_8,0.0008695652174349772
hjoerring,TOPIC_9,0.0008695652175337655
hjoerring,TOPIC_10,0.0008695652174486876
hjoerring,TOPIC_11,0.5360041551373308
hjoerring,TOPIC_12,0.0008695652174859781
hjoerring,TOPIC_13,0.0008695652174250366
hjoerring,TOPIC_14,0.000869565217427008
hjoerring,TOPIC_15,0.0008695652174417888
hjoerring,TOPIC_16,0.0008695652174636814
hjoerring,TOPIC_17,0.0008695652174413064
hjoerring,TOPIC_18,0.0008695652174228115
hjoerring,TOPIC_19,0.37574275955940434
hjoerring,TOPIC_20,0.0008695652174790076
hjoerring,TOPIC_21,0.0008695652174953079
hjoerring,TOPIC_22,0.06912265051916758
hjoerring,TOPIC_23,0.000869565217418791
hjoerring,TOPIC_24,0.000869565217425982
venstre,TOPIC_0,0.00017316017316751874
venstre,TOPIC_1,0.00017316017316139525
venstre,TOPIC_2,0.00017316017316888036
venstre,TOPIC_3,0.00017316017316821049
venstre,TOPIC_4,0.00017316017317040572
venstre,TOPIC_5,0.00017316017317584097
venstre,TOPIC_6,0.0001731601731699781
venstre,TOPIC_7,0.00017316017316916445
venstre,TOPIC_8,0.00017316017316917104
venstre,TOPIC_9,0.0946401225600981
venstre,TOPIC_10,0.00017316017317350643
venstre,TOPIC_11,0.00017316017317465412
venstre,TOPIC_12,0.00017316017316812193
venstre,TOPIC_13,0.00017316017316836347
venstre,TOPIC_14,0.0001731601731672987
venstre,TOPIC_15,0.00017316017316887686
venstre,TOPIC_16,0.00017316017317613156
venstre,TOPIC_17,0.0001731601731679912
venstre,TOPIC_18,0.00017316017316535727
venstre,TOPIC_19,0.9013771934569887
venstre,TOPIC_20,0.0001731601731784032
venstre,TOPIC_21,0.00017316017318436992
venstre,TOPIC_22,0.000173160173167669
venstre,TOPIC_23,0.00017316017316463696
venstre,TOPIC_24,0.00017316017316728984
furesoe,TOPIC_0,0.0002836879432865443
furesoe,TOPIC_1,0.0002836879432698002
furesoe,TOPIC_2,0.0002836879433005314
furesoe,TOPIC_3,0.0002836879432810919
furesoe,TOPIC_4,0.0002836879432772978
furesoe,TOPIC_5,0.3265958149046964
furesoe,TOPIC_6,0.00028368794327812284
furesoe,TOPIC_7,0.0002836879432811928
furesoe,TOPIC_8,0.00028368794327733804
furesoe,TOPIC_9,0.0002836879433090822
furesoe,TOPIC_10,0.0002836879432781513
furesoe,TOPIC_11,0.00028368794330768763
furesoe,TOPIC_12,0.00028368794329275095
furesoe,TOPIC_13,0.00028368794327687086
furesoe,TOPIC_14,0.0002836879432773178
furesoe,TOPIC_15,0.0002836879432797341
furesoe,TOPIC_16,0.0002836879432908229
furesoe,TOPIC_17,0.0002836879432777652
furesoe,TOPIC_18,0.0002836879432818666
furesoe,TOPIC_19,0.6382322689890465
furesoe,TOPIC_20,0.00028368794329183757
furesoe,TOPIC_21,0.00028368794329544677
furesoe,TOPIC_22,0.028930781353996474
furesoe,TOPIC_23,0.0002836879432728345
furesoe,TOPIC_24,0.00028368794327660567
gentofte,TOPIC_0,0.0009756097562809133
gentofte,TOPIC_1,0.0009756097561004461
gentofte,TOPIC_2,0.0009756097561743931
gentofte,TOPIC_3,0.0009756097561988669
