Actor,urls,Language,Topic: Færøsk variation,Topic: Menneskerettigheder og SDG,Topic: Bæredygtig udvikling og SDG,"Topic: Greenland and the environment (local, regional, international)",Topic: Grønland og Nuuk og Aalborg Kommune,Topic: Havets biodiversitet og ressourcer og SDG,"Topic: Virksomheder, grøn omstilling og SDG",Topic: Nye bæredygtige danske produkter,"Topic: Børn, fattigdom, ulighed og SDG",Topic: Genanvendelse og  byggeri,Topic: Fremtidens bæredygtige løsninger i Danmark og SDG,Topic: Færøsk variation 2,Topic: Bæredygtig produktion og ressourcer og SDG,Topic: Sustainable hunting in the Arctic,Topic: Udsatte børn og unge og SDG,Topic: Certificerede produkter og SDG,Topic: Dansk bæredygtighedsindsats i Arktis og SDG,Topic: Grøn omstilling i Nuuk Kommune,Topic: Torshavn Kommune og bæredygtighed,Topic: Bæredygtige virksomheder på Færøerne,X-UMAP,Y-UMAP
magasinet360,https://magasinet360.dk/magasiner/2020-2/saadan-paavirker-coronakrisen-verdensmaal ,Danish,0.000198019801982,0.000198019801994,0.000198019801992,0.000198019801992,0.000198019802006,0.000198019801993,0.000198019801991,0.000198019801991,0.653740683369716,0.000198019801989,0.000198019801989,0.00019801980199,0.00019801980199,0.000198019801987,0.000198019801991,0.000198019802003,0.000198019802009,0.00019801980199,0.000198019801985,0.000198019801988,6.92299365997314,3.69774460792541
ehfyn,https://ehfyn.dk/baeredygtig_forretningsudvikling https://ehfyn.dk/baeredygtig_strategi_forloeb ,Danish,0.000182648401832,0.000182648401847,0.000182648401841,0.000182648401839,0.000182648401959,0.000182648401839,0.000182648401838,0.000182648401837,0.000182648401852,0.000182648401835,0.000182648401835,0.000182648401835,0.000182648401837,0.000182648401845,0.000182648401837,0.000182648401841,0.000182648401848,0.000182648401862,0.000182648401833,0.000182648401841,1.76931655406952,3.68373250961304
au,https://bss.au.dk/insights/business-1/2019/vanskelige-verdensmaal-baeredygtig-forretning/ https://medarbejdere.au.dk/baeredygtighed/ ,Danish,0.000173160173162,0.000173160173178,0.00017316017317,0.000173160173171,0.00017316017318,0.000173160173172,0.00017316017317,0.000173160173169,0.000173160173182,0.000173160173168,0.000173160173168,0.000173160173168,0.000173160173169,0.000173160173183,0.000173160173169,0.000173160173175,0.000173160173178,0.000173160173169,0.000173160173164,0.000173160173169,1.74728572368622,3.48058319091797
nobia,https://careers.nobia.com/dk/at-arbejde-hos-os-dk/baeredygtighed/ ,Danish,0.000449438202249,0.000449438202295,0.00044943820227,0.000449438202268,0.00044943820229,0.000449438202272,0.000449438202273,0.000449438202269,0.000449438202413,0.000449438202267,0.000449438202267,0.000449438202264,0.000449438202267,0.000449438202266,0.000449438202268,0.000449438202295,0.000449438202299,0.000449438202267,0.000449438202257,0.000449438202265,4.38227939605713,7.33954334259033
ey,https://www.ey.com/da_dk/news/2021/03/vaekst-og-baeredygtighed-smelter-sammen ,Danish,0.000182648401832,0.000182648401837,0.000182648401837,0.000182648401835,0.000182648401845,0.000182648401835,0.000182648401837,0.000182648401836,0.000182648401848,0.000182648401834,0.000182648401835,0.000182648401833,0.000182648401835,0.000182648401843,0.000182648401835,0.000182648401837,0.000182648401847,0.00018264840184,0.000182648401832,0.000182648401835,1.78671073913574,3.76442170143127
baeredygtighed-maerket,https://baeredygtighed-maerket.dk/ ,Danish,0.000285714285716,0.000285714285727,0.000285714285727,0.000285714285725,0.000285714285734,0.000285714285726,0.000285714285728,0.00028571428573,0.000285714285749,0.000285714285731,0.000285714285725,0.000285714285724,0.000285714285726,0.000285714285719,0.000285714285725,0.000285714285754,0.000285714285739,0.000285714285725,0.00028571428572,0.000285714285725,0.88967090845108,5.73872518539429
thetradecouncil,https://thetradecouncil.dk/indsigter/sdg-cases ,Danish,0.001818181818186,0.001818181818282,0.001818181818283,0.001818181818242,0.001818181818509,0.001818181818241,0.001818181818247,0.001818181818263,0.001818181818377,0.001818181818271,0.001818181818239,0.001818181818237,0.001818181818243,0.001818181818199,0.001818181818248,0.001818181818319,0.00181818181829,0.001818181818271,0.001818181818212,0.001818181818232,7.06188488006592,8.90828037261963
effektivitet,https://effektivitet.dk/magasin/baeredygtighed/store-danske-virksomheder-markedsforer-baeredygtighed/ ,Danish,4.89596083246383E-05,4.89596083270338E-05,4.89596083259762E-05,4.89596083318621E-05,4.89596083303666E-05,4.895960832596E-05,4.89596083260132E-05,4.89596083257867E-05,4.89596083306168E-05,4.89596083257484E-05,4.89596083255573E-05,4.89596083253378E-05,4.89596083255741E-05,4.89596083339304E-05,4.89596083257737E-05,4.895960833473E-05,4.89596083308847E-05,4.89596083273318E-05,4.89596083248046E-05,4.89596083253253E-05,1.84721124172211,1.22995853424072
nben,https://nben.dk/forretningsstrategier-for-baeredygtig-produktion-3-0 ,Danish,0.000298507462712,0.000298507462713,0.000298507462704,0.000298507462717,0.000298507467125,0.000298507462706,0.000298507462702,0.000298507462701,0.000298507462717,0.000298507462707,0.0002985074627,0.0002985074627,0.000298507462701,0.000298507462712,0.000298507462704,0.000298507462709,0.000298507462712,0.000298507462707,0.000298507462697,0.000298507462701,0.729990243911743,5.90225172042847
dst,https://www.dst.dk/da/Statistik/emner/geografi-miljoe-og-energi/groent-nationalregnskab/groen-oekonomi ,Danish,0.000588235294119,0.000588235294144,0.000588235294145,0.000588235294151,0.000588235294197,0.000588235294148,0.000588235294153,0.000588235294145,0.000588235294186,0.000588235294141,0.000588235294142,0.000588235294142,0.000588235294144,0.000588235294125,0.000588235294144,0.000588235294182,0.000588235294159,0.000588235294141,0.000588235294131,0.000588235294141,6.08669519424439,7.23726034164429
dac,https://dac.dk/wp-content/uploads/2017/10/Hvad-er-bæredygtighed.pdf https://dac.dk/wp-content/uploads/2017/10/Hvad-er-bæredygtighed.pdf ,Danish,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.3765563964844,7.60548162460327
djoef,https://www.djoef.dk/r-aa-dgivning/jobsoegning/n-ae-ste-skridt-i-karrieren/gr-oe-n-energi.aspx https://www.djoef.dk/kurser-og-arrangementer/temp/webcast/success-med-b-ae-redygtighed-og-forretning.aspx https://www.djoef.dk/r-aa-dgivning/jobsoegning/n-ae-ste-skridt-i-karrieren/gr-oe-n-energi.aspx ,Danish,0.000300751879705,0.000300751879728,0.000300751879715,0.00030075187972,0.000300751879734,0.000300751879714,0.000300751879719,0.000300751879713,0.00030075187974,0.00030075187971,0.000300751879713,0.000300751879711,0.000300751879713,0.000300751879725,0.000300751879716,0.000300751879727,0.000300751879747,0.000300751879719,0.000300751879708,0.000300751879711,0.728640913963318,5.92640447616577
ehnj,https://ehnj.dk/cirkulaer_oekonomi ,Danish,0.000310077519384,0.000310077519396,0.000310077519397,0.000310077519392,0.000310077519412,0.000310077519397,0.000310077519397,0.000310077519395,0.000310077519412,0.000310077519397,0.000310077519393,0.000310077519394,0.000310077519396,0.00031007751941,0.000310077519397,0.000310077519412,0.000310077519404,0.000310077519428,0.000310077519388,0.000310077519396,0.580403327941895,6.04507637023926
kronospan-dk,https://kronospan-dk.dk/baeredygtighed ,Danish,0.000677966101708,0.000677966101723,0.000677966101727,0.000677966101766,0.000677966101804,0.000677966101727,0.000677966101731,0.000677966101729,0.000677966101764,0.000677966101772,0.000677966101731,0.000677966101722,0.000677966101728,0.000677966101776,0.000677966101727,0.31214033823882,0.000677966101744,0.000677966101735,0.000677966101713,0.000677966101723,3.06229662895203,6.07995080947876
erhvervshusmidtjylland,https://erhvervshusmidtjylland.dk/groen-omstilling ,Danish,0.000202020202021,0.000202020202031,0.00020202020203,0.000202020202028,0.000202020202038,0.000202020202029,0.00020202020203,0.000202020202029,0.00020202020204,0.000202020202029,0.000202020202027,0.000202020202027,0.000202020202029,0.000202020202025,0.00020202020203,0.000202020202039,0.000202020202036,0.00020202020204,0.000202020202024,0.000202020202028,1.74439609050751,4.02990865707397
dlg,https://www.dlg.dk/b%C3%A6redygtighed ,Danish,0.000253164556963,0.000253164556977,0.000253164556976,0.000253164556972,0.000253164556991,0.000253164556975,0.000253164556976,0.000253164556974,0.000253164557007,0.000253164556971,0.000253164556973,0.000253164556971,0.000253164556973,0.000253164556964,0.000253164556973,0.000253164556986,0.000253164556995,0.000253164556974,0.000253164556967,0.000253164556971,1.48899924755096,5.13649320602417
seges,https://www.seges.dk/da-dk/innovation-og-udvikling/baeredygtighed ,Danish,0.001111111111114,0.00111111111117,0.001111111111172,0.001111111111144,0.001111111111219,0.001111111111158,0.001111111111153,0.001111111111158,0.001111111149609,0.001111111111141,0.001111111111145,0.001111111111142,0.001111111111165,0.001111111111117,0.001111111111165,0.001111111111213,0.001111111111224,0.001111111111169,0.001111111111132,0.001111111111151,8.56988048553467,6.82898759841919
merk-innovation,https://merk-innovation.dk/ ,Danish,0.00013513513514,0.000135135135148,0.000135135135144,0.000135135135141,0.000135135135152,0.000135135135143,0.000135135135143,0.000135135135142,0.14423721714113,0.000135135135141,0.000135135135141,0.000135135135141,0.000135135135143,0.000135135135153,0.000135135135143,0.000135135135146,0.000135135135155,0.000135135135154,0.000135135135141,0.000135135135142,2.87683582305908,4.18339443206787
ehhs,https://ehhs.dk/ydelser-forlob-groen-vaekst ,Danish,0.000248447204971,0.000248447204987,0.000248447204981,0.000248447204983,0.000248447205014,0.000248447204987,0.000248447204982,0.00024844720498,0.000248447204999,0.000248447204978,0.000248447204978,0.000248447204979,0.00024844720498,0.00024844720498,0.000248447204982,0.000248447204984,0.000248447204991,0.000248447204987,0.000248447204975,0.00024844720498,1.56028723716736,5.05901622772217
gate21,https://www.gate21.dk/baeredygtig-bundlinje-2/ https://www.gate21.dk/baeredygtig-bundlinje-2/ ,Danish,0.000173160173161,0.000173160173169,0.000173160173168,0.000173160173172,0.000173160173183,0.000173160173167,0.000173160173168,0.000173160173168,0.000173160173177,0.000173160173167,0.000173160173166,0.000173160173166,0.000173160173167,0.000173160173164,0.000173160173168,0.000173160173172,0.000173160173177,0.000173160173168,0.000173160173164,0.000173160173167,1.78121662139893,3.47289133071899
bygningsreglementet,https://historisk.bygningsreglementet.dk/file/554542/baeredygtigt_byggeri.pdf ,Danish,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.4166584014893,7.49523973464966
quorn,https://www.quorn.dk/selskab/baeredygtighed ,Danish,0.001250000000002,0.001250000000055,0.001250000000052,0.001250000000045,0.001250000000072,0.00125000000004,0.00125000000006,0.001250000000052,0.001250000005117,0.001250000000066,0.001250000000043,0.001250000000038,0.001250000000057,0.001250000000006,0.001250000000046,0.001250000000096,0.00125000000015,0.001250000000043,0.001250000000018,0.001250000000039,8.8435173034668,6.67677879333496
disie,https://disie.dk/da/ ,Danish,0.001111111111113,0.001111111111194,0.001111111111165,0.001111111111151,0.001111111111355,0.001111111111169,0.001111111111164,0.001111111111158,0.001111111111272,0.001111111111154,0.001111111111148,0.001111111111147,0.00111111111116,0.001111111111181,0.001111111111158,0.001111111111194,0.001111111111208,0.00111111111119,0.001111111111133,0.001111111111155,8.55652809143066,6.89799690246582
baeredygtigesynergier,https://www.baeredygtigesynergier.dk/ ,Danish,0.000740740740781,0.000740740740789,0.000740740740778,0.00074074074079,0.145171571654973,0.000740740740784,0.000740740740786,0.000740740740778,0.000740740740833,0.000740740740787,0.000740740740781,0.000740740740779,0.000740740740778,0.000740740740814,0.000740740740779,0.00074074074079,0.000740740740825,0.000740740740799,0.000740740740782,0.000740740740777,5.80469274520874,9.55508041381836
innovationsfonden,https://innovationsfonden.dk/da/programmer/grand-solutions/gron-vaekst ,Danish,0.000101010101014,0.000101010101018,0.000101010101016,0.000101010101015,0.014329227197939,0.000101010101019,0.000101010101016,0.000101010101015,0.00010101010103,0.000101010101015,0.000101010101015,0.000101010101015,0.000101010101015,0.000101010101019,0.000101010101016,0.000101010101021,0.000101010101025,0.000101010101031,0.000101010101014,0.000101010101015,1.99622023105621,2.15927195549011
xn--bredygtigtbyggeri-rrb,https://www.xn--bredygtigtbyggeri-rrb.dk/oekonomi-og-baeredygtighed ,Danish,0.000888888888903,0.000888888888934,0.000888888888925,0.000888888888944,0.000888888888968,0.000888888888926,0.00088888888894,0.000888888888931,0.000888888888996,0.000888888888927,0.000888888888936,0.000888888888921,0.000888888888925,0.000888888888911,0.000888888888926,0.000888888888981,0.000888888888971,0.000888888888931,0.000888888888911,0.000888888888923,7.7729434967041,7.16833591461182
systime,https://miljoepolitik.systime.dk/index.php?id=492 ,Danish,0.000229885057474,0.000229885057486,0.000229885057484,0.000229885057482,0.000229885057499,0.000229885057484,0.000229885057482,0.000229885057484,0.000229885057512,0.000229885057485,0.000229885057483,0.00022988505748,0.000229885057482,0.000229885057482,0.000229885057483,0.000229885057493,0.000229885057498,0.00022988505748,0.000229885057476,0.000229885057481,1.72128784656525,4.74534273147583
kunst,https://www.kunst.dk/kunst-og-baeredygtighed ,Danish,0.000800000000024,0.000800000000049,0.000800000000041,0.000800000000035,0.000800000000171,0.000800000000044,0.000800000000049,0.000800000000043,0.00080000000009,0.00080000000004,0.000800000000034,0.000800000000034,0.00080000000004,0.000800000000122,0.000800000000043,0.000800000000078,0.000800000000091,0.000800000000066,0.00080000000003,0.000800000000035,7.39123964309692,7.22760152816772
ltk,https://baeredygtighed.ltk.dk/ ,Danish,0.001666666666692,0.001666666666784,0.00166666666678,0.001666666666733,0.418931890666789,0.001666666666761,0.001666666666743,0.00166666666674,0.001666666666845,0.001666666666784,0.001666666666725,0.001666666666723,0.001666666666758,0.001666666666761,0.001666666666734,0.001666666666839,0.001666666666862,0.001666666666789,0.001666666666707,0.001666666666743,6.33373022079468,10.083101272583
hedeselskabet,https://www.hedeselskabet.dk/groen-innovation ,Danish,0.000571428571433,0.000571428571463,0.000571428571455,0.000571428571448,0.000571428571499,0.000571428571464,0.000571428571459,0.000571428571454,0.00057142857172,0.000571428571464,0.000571428571452,0.000571428571452,0.000571428571453,0.000571428571489,0.000571428571457,0.000571428571576,0.00057142857148,0.000571428571478,0.000571428571444,0.000571428571453,5.94742155075073,7.21946382522583
leadagency,https://leadagency.dk/baeredygtighed/ ,Danish,0.000851063829788,0.000851063829838,0.000851063829825,0.00085106382981,0.000851063829966,0.000851063829815,0.000851063829821,0.00085106382982,0.000851063829855,0.000851063829808,0.000851063829812,0.00085106382981,0.000851063829814,0.000851063829791,0.000851063829814,0.000851063829823,0.000851063829848,0.000851063829812,0.000851063829799,0.000851063829822,7.52142858505249,7.21396398544312
rm,https://www.rm.dk/om-os/organisation/baredygtighed/ ,Danish,0.000816326530664,0.000816326530679,0.000816326530672,0.000816326530716,0.238700435397618,0.000816326530653,0.000816326530666,0.000816326530669,0.00081632653075,0.00081632653065,0.000816326530653,0.000816326530653,0.000816326530659,0.000816326530812,0.000816326530673,0.000816326530709,0.000816326530715,0.00081632653077,0.000816326530655,0.000816326530659,6.11060380935669,9.79903697967529
taasinge,https://www.taasinge.dk/profil/baeredygtighed/ ,Danish,0.000283687943266,0.000283687943281,0.000283687943277,0.000283687943278,0.000283687943297,0.00028368794328,0.000283687943279,0.000283687943278,0.000283687943302,0.000283687943305,0.000283687943277,0.000283687943275,0.000283687943278,0.000283687943274,0.000283687943276,0.000283687943335,0.000283687943287,0.000283687943414,0.000283687943274,0.000283687943275,0.961444854736328,5.65791034698486
visitdenmark,https://www.visitdenmark.dk/corporate/videncenter/baeredygtighed ,Danish,0.000869565217398,0.000869565217441,0.000869565217443,0.00086956521742,0.000869565217496,0.00086956521744,0.00086956521744,0.000869565217439,0.000869565217502,0.000869565217427,0.000869565217428,0.000869565217431,0.000869565217431,0.000869565217887,0.000869565217431,0.000869565217446,0.000869565217482,0.000869565217455,0.000869565217421,0.000869565217433,7.68359518051147,7.16894817352295
baeredygtig-business,https://baeredygtig-business.dk/episoder-af-baeredygtig-business/ ,Danish,4.46428571433179E-05,4.46428571457451E-05,4.46428571455407E-05,4.46428571459944E-05,4.46428571486256E-05,4.46428571451653E-05,4.46428571453895E-05,4.46428571450427E-05,4.4642857161827E-05,4.46428571448402E-05,4.46428571448612E-05,4.46428571447092E-05,4.46428571449906E-05,4.46428571495865E-05,4.46428571455301E-05,4.46428571504332E-05,4.46428571475178E-05,4.46428571453305E-05,4.46428571439641E-05,4.46428571448026E-05,1.84071218967438,1.17306053638458
bosch-home,https://www.bosch-home.dk/oplev-bosch/baeredygtig-produktion ,Danish,0.000506329113939,0.000506329113961,0.000506329113953,0.000506329113953,0.000506329114004,0.000506329113952,0.000506329113954,0.000506329113952,0.000506329114013,0.000506329113951,0.000506329113948,0.000506329113944,0.00050632911395,0.000506329113941,0.000506329113948,0.000506329113988,0.000506329113991,0.000506329113956,0.000506329113938,0.000506329113945,5.22996234893799,7.09594583511353
dge,https://www.dge.dk/raadgivning/klima-og-baeredygtighed/baeredygtig-forretningsudvikling/ ,Danish,0.000481927710844,0.000481927710869,0.000481927710865,0.000481927710857,0.000481927710885,0.000481927710862,0.000481927710865,0.000481927710863,0.000481927710884,0.000481927710856,0.000481927710859,0.000481927710859,0.000481927710864,0.000481927710846,0.000481927710862,0.000481927710869,0.000481927710879,0.00048192771087,0.000481927710852,0.000481927710863,5.0164008140564,7.07862281799316
nike,https://www.nike.com/dk/baeredygtighed ,Danish,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.2080249786377,7.60758543014526
valsemollen,https://www.valsemollen.dk/baeredygtighed/ ,Danish,0.000597014925387,0.000597014925406,0.000597014925402,0.000597014925411,0.000597014925438,0.00059701492541,0.000597014925411,0.000597014925401,0.000597014925469,0.000597014925399,0.0005970149254,0.000597014925393,0.0005970149254,0.000597014925414,0.000597014925403,0.270662226236252,0.000597014925443,0.000597014925414,0.000597014925389,0.000597014925396,3.03878593444824,5.9730372428894
orkla,https://www.orkla.dk/baeredygtighed/ ,Danish,0.000434782608698,0.000434782608717,0.000434782608717,0.000434782608709,0.000434782608741,0.000434782608717,0.000434782608715,0.000434782608715,0.000434782609076,0.00043478260871,0.000434782608712,0.000434782608708,0.000434782608713,0.000434782608707,0.000434782608714,0.000434782608731,0.000434782608746,0.000434782608711,0.000434782608704,0.000434782608709,4.35999917984009,7.32741689682007
energibyer,https://energibyer.dk/social-baeredygtighed/ ,Danish,0.000350877192985,0.000350877193005,0.000350877193001,0.000350877193002,0.000350877193015,0.000350877193002,0.000350877192999,0.000350877193001,0.000350877193051,0.000350877192998,0.000350877192997,0.000350877192996,0.000350877192999,0.000350877192993,0.000350877193001,0.000350877193017,0.000350877193016,0.000350877193003,0.00035087719299,0.000350877192998,0.430444151163101,6.68522882461548
phonixtagmaterialer,https://www.phonixtagmaterialer.dk/b%C3%A6redygtighed ,Danish,0.000740740740769,0.000740740740799,0.000740740740785,0.000740740740801,0.000740740740887,0.00074074074078,0.000740740740781,0.000740740740782,0.00074074074084,0.000740740740767,0.000740740740774,0.000740740740771,0.00074074074078,0.000740740740874,0.000740740740785,0.000740740740846,0.000740740740814,0.411612226443181,0.000740740740765,0.00074074074077,9.47922515869141,10.3473463058472
iba,https://www.iba.dk/efteruddannelser/ledelse/baeredygtig-innovationsledelse ,Danish,0.000231213872837,0.000231213872848,0.000231213872848,0.000231213872845,0.000231213872986,0.000231213872846,0.000231213872847,0.000231213872847,0.000231213872869,0.000231213872844,0.000231213872844,0.000231213872844,0.000231213872844,0.000231213872935,0.000231213872846,0.000231213872857,0.000231213872855,0.00023121387285,0.00023121387284,0.000231213872846,1.76013541221619,4.74408531188965
bmbyggeindustri,https://bmbyggeindustri.dk/baeredygtighed/ https://bmbyggeindustri.dk/baeredygtighed/ ,Danish,0.000220994475138,0.000220994475154,0.000220994475147,0.000220994475146,0.000220994475159,0.000220994475146,0.000220994475147,0.000220994475147,0.000220994475164,0.000220994475148,0.000220994475146,0.000220994475145,0.000220994475146,0.00022099447514,0.000220994475147,0.000220994475156,0.000220994475153,0.000220994475152,0.000220994475142,0.000220994475145,1.70463073253632,4.57157516479492
alfix,https://www.alfix.com/da/baeredygtighed ,Danish,0.000236686390537,0.000236686390552,0.000236686390547,0.000236686390568,0.168332736102354,0.000236686390552,0.000236686390547,0.000236686390545,0.000236686390566,0.000236686390546,0.000236686390544,0.000236686390543,0.000236686390544,0.000236686390567,0.000236686390546,0.000236686390562,0.000236686390561,0.000236686390552,0.00023668639054,0.000236686390544,5.81532669067383,9.64073276519775
jyndbjerg,https://jyndbjerg.dk/baeredygtig-produktion/ ,Danish,0.00018181818182,0.000181818181829,0.000181818181827,0.000181818181828,0.000181818181838,0.000181818181828,0.000181818181827,0.000181818181826,0.000181818181851,0.00018181818183,0.000181818181825,0.000181818181824,0.000181818181826,0.000181818181822,0.000181818181825,0.084344277311375,0.000181818181842,0.000181818181828,0.000181818181822,0.000181818181825,1.86582744121552,4.26298189163208
teglklinker,https://www.teglklinker.dk/baeredygtighed/ ,Danish,0.000256410256413,0.000256410256424,0.000256410256422,0.000256410256424,0.000256410256437,0.000256410256422,0.000256410256424,0.000256410256423,0.000256410256443,0.000256410256433,0.000256410256421,0.00025641025642,0.000256410256422,0.000256410256416,0.000256410256424,0.000256410256444,0.000256410256437,0.000256410256425,0.000256410256417,0.00025641025642,1.46135056018829,5.16973781585693
hplush,https://www.hplush.dk/baeredygtighed ,Danish,0.000800000000023,0.000800000000064,0.000800000000054,0.000800000000167,0.000800000000136,0.000800000000056,0.000800000000053,0.000800000000058,0.000800000000104,0.000800000000109,0.000800000000051,0.000800000000044,0.000800000000048,0.038525105231201,0.000800000000051,0.000800000000136,0.000800000000118,0.000800000000046,0.00080000000003,0.000800000000048,7.32353067398071,7.2659764289856
bluetree,https://www.bluetree.dk/ ,Danish,0.000218579234977,0.000218579234987,0.000218579234985,0.000218579235,0.000218579234996,0.000218579234983,0.000218579234984,0.000218579234983,0.000218579235006,0.000218579234982,0.000218579234981,0.00021857923498,0.000218579234982,0.000218579235017,0.000218579234982,0.000218579234991,0.000218579234991,0.000218579234985,0.000218579234978,0.000218579234982,1.70440554618835,4.49874353408814
emu,https://emu.dk/sites/default/files/2019-03/B%C3%A6redygtighed%20i%20b%C3%B8rneh%C3%B8jde.pdf ,Danish,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.0531883239746,7.80542087554932
hth,https://www.hth.dk/om-hth/baeredygtighed/ ,Danish,0.000412371134022,0.000412371134043,0.00041237113404,0.000412371134037,0.00041237113407,0.000412371134038,0.000412371134041,0.00041237113404,0.000412371134072,0.000412371134045,0.000412371134037,0.000412371134035,0.000412371134037,0.000412371134025,0.000412371134038,0.000412371134074,0.000412371134061,0.000412371134044,0.000412371134029,0.000412371134037,4.27305364608765,7.39887094497681
interflora,https://interflora.dk/baeredygtighed ,Danish,0.000303030303035,0.000303030303048,0.000303030303049,0.000303030303047,0.000303030303079,0.000303030303048,0.000303030303047,0.000303030303045,0.000303030303089,0.000303030303046,0.000303030303044,0.000303030303042,0.000303030303045,0.000303030303056,0.000303030303045,0.000303030303077,0.00030303030307,0.000303030303051,0.000303030303038,0.000303030303042,0.647678315639496,5.97433757781982
ku,https://om.ku.dk/profil/baeredygtighed/ ,Danish,0.00117647058824,0.001176470588309,0.001176470588299,0.001176470588281,0.00117647058838,0.001176470588362,0.001176470588288,0.001176470588297,0.00117647058842,0.001176470588289,0.001176470588291,0.001176470588288,0.001176470588298,0.001176470588245,0.001176470588315,0.001176470588315,0.001176470588385,0.001176470588284,0.001176470588263,0.001176470588282,8.64195060729981,6.80346202850342
med24,https://www.med24.dk/baeredygtighed ,Danish,0.00032000000001,0.00032000000002,0.000320000000018,0.000320000000016,0.000320000000051,0.00032000000002,0.000320000000016,0.000320000000018,0.000320000000055,0.00032000000002,0.000320000000015,0.000320000000013,0.000320000000016,0.00032000000002,0.000320000000017,0.000320000000048,0.000320000000033,0.092847523164432,0.000320000000009,0.000320000000013,0.640904784202576,6.420334815979
gsv,https://www.gsv.dk/baeredygtighed/ ,Danish,0.000180180180184,0.000180180180191,0.000180180180189,0.000180180180192,0.000180180180206,0.00018018018019,0.000180180180191,0.000180180180189,0.000180180180202,0.00018018018019,0.000180180180188,0.000180180180188,0.000180180180189,0.000180180180189,0.000180180180188,0.000180180180199,0.000180180180201,0.000180180180199,0.000180180180185,0.000180180180187,1.77978527545929,3.60704588890076
permatopia,https://www.permatopia.dk/ ,Danish,0.001000000000045,0.001000000000101,0.001000000000105,0.00100000000006,0.001000000000244,0.001000000000066,0.001000000000067,0.00100000000006,0.001000000000249,0.001000000000044,0.001000000000052,0.001000000000057,0.001000000000061,0.001000000000069,0.001000000000121,0.001000000000066,0.00100000000011,0.001000000000268,0.00100000000005,0.001000000000052,8.23610687255859,7.01627969741821
danaeg,https://www.danaeg.dk/om-danaeg/baeredygtighed/ ,Danish,0.000465116279072,0.000465116279099,0.0004651162791,0.000465116279092,0.00046511627912,0.000465116279104,0.000465116279096,0.000465116279092,0.000465116283812,0.00046511627909,0.000465116279088,0.000465116279086,0.000465116279093,0.000465116279088,0.000465116279091,0.000465116279114,0.000465116279128,0.000465116279092,0.00046511627908,0.000465116279091,4.74559307098389,7.14908885955811
spaencom,https://spaencom.dk/baeredygtighed/ ,Danish,0.000166666666669,0.000166666666678,0.000166666666676,0.000166666666687,0.000166666667441,0.000166666666675,0.000166666666676,0.000166666666675,0.000166666666687,0.000166666666679,0.000166666666674,0.000166666666673,0.000166666666675,0.000166666666683,0.000166666666675,0.000166666666693,0.000166666666685,0.000166666666684,0.000166666666672,0.000166666666673,1.77546298503876,3.34181261062622
scankab,https://scankab.dk/om-os/baeredygtighed/ ,Danish,0.000666666666677,0.000666666666707,0.000666666666695,0.000666666666694,0.000666666666735,0.000666666666709,0.000666666666698,0.000666666666693,0.000666666666761,0.000666666666692,0.000666666666692,0.000666666666687,0.000666666666693,0.000666666666681,0.000666666666689,0.000666666666741,0.000666666666731,0.000666666666762,0.000666666666682,0.00066666666669,6.37706089019775,7.14800071716309
coor,https://www.coor.dk/baredygtighed/ ,Danish,0.000363636363665,0.000363636363656,0.000363636363656,0.000363636363653,0.000363636363818,0.000363636363653,0.000363636363656,0.000363636363655,0.000363636363674,0.000363636363652,0.000363636363652,0.000363636363651,0.000363636363653,0.000363636363642,0.000363636363655,0.000363636363664,0.000363636363662,0.000363636363657,0.000363636363646,0.000363636363652,0.559199869632721,6.58976125717163
orsted,https://orsted.dk/baeredygtighed ,Danish,0.008000000000019,0.008000000000827,0.008000000000773,0.008000000000493,0.008000000000291,0.00800000000077,0.008000000000756,0.008000000000784,0.008000000234336,0.008000000000509,0.008000000000435,0.008000000000457,0.008000000000601,0.008000000000165,0.008000000000589,0.008000000000989,0.008000000001392,0.008000000001335,0.008000000000347,0.008000000000386,9.4295825958252,5.20772552490234
timbernest,https://timbernest.dk/baeredygtig-produktion ,Danish,0.000434782608698,0.000434782608714,0.000434782608717,0.000434782608718,0.000434782608729,0.000434782608716,0.000434782608715,0.000434782608716,0.000434782608748,0.000434782608724,0.000434782608712,0.00043478260871,0.000434782608714,0.000434782608725,0.000434782608712,0.000434782608878,0.000434782608736,0.000434782608713,0.000434782608704,0.000434782608712,4.41682004928589,7.28083467483521
okologi,https://okologi.dk/viden-om-oekologi/baeredygtighed/ ,Danish,0.000634920634923,0.000634920634968,0.000634920634953,0.000634920634952,0.000634920634981,0.000634920634954,0.000634920634951,0.000634920634954,0.000634920635079,0.000634920634955,0.00063492063495,0.000634920634944,0.000634920634952,0.00063492063493,0.00063492063495,0.000634920634988,0.00063492063499,0.000634920634952,0.000634920634935,0.000634920634945,6.3522572517395,7.13986587524414
