Id,urls,discourse: Climate change,discourse: Environment,discourse: Green growth,discourse: Sustainability,discourse: UN SDGs,area: Arctic,area: Arctic Norway,area: Extended Arctic,area: Faroed Islands,area: Greenland,area: Iceland,area: Nunavut,area: Sami,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13,topic_14
cia,https://www.cia.gov/the-world-factbook/countries/iceland/ ,True,False,False,False,False,False,False,False,False,False,True,False,False,4.435579429540429e-05,4.435578930421634e-05,4.435579477679548e-05,4.435581141482846e-05,0.6746295822760975,4.43558020873333e-05,4.4355801895126315e-05,4.43558049142588e-05,4.435579926843152e-05,4.4355790950887954e-05,4.435579448606636e-05,4.4355790637305285e-05,0.3247937923574818,4.435579999666428e-05,4.435579239341127e-05
thegreenprogram,https://thegreenprogram.com/programs/iceland https://thegreenprogram.com/programs/iceland https://thegreenprogram.com/programs/iceland ,False,False,True,True,True,False,False,False,False,False,True,False,False,2.6195175800249306e-05,2.6195175258200702e-05,2.6195175624723547e-05,2.619517701133712e-05,2.619517547801488e-05,2.619517629915124e-05,2.619517677376515e-05,2.6195177166673258e-05,2.6195175112166892e-05,2.6195175531394252e-05,2.6195176572070668e-05,2.619517729749714e-05,2.619519820585822e-05,0.9996332675108497,2.6195177019058885e-05
europa,https://www.fch.europa.eu/news/iceland-road-sustainable-transport ,False,False,True,False,False,False,False,False,False,False,True,False,False,0.00041666727253699987,0.0004166672728138603,0.000416667387636325,0.00041666810591996255,0.00041666737145784735,0.00041666728876398946,0.0004166673230946038,0.000416667304033311,0.00041666726145266503,0.0004166672302525817,0.00041666728763779007,0.0004166673082973348,0.9941666566492094,0.0004166676323284576,0.0004166673045647949
hi,https://english.hi.is/sustainability_and_environment ,False,False,False,True,False,False,False,False,False,False,True,False,False,0.0025641067424890807,0.002564106353600192,0.002564105806524879,0.0025641079378873246,0.0025641055677877857,0.002564106340655227,0.0025641064677462406,0.002564106438996214,0.0025641063369165906,0.002564105785594067,0.0025641059192034075,0.0025641063677009053,0.4852248263468268,0.48144179114101654,0.002564106447054808
matadornetwork,https://matadornetwork.com/change/iceland-green-economy/ ,False,False,True,False,False,False,False,False,False,False,True,False,False,0.00016260185376050181,0.00016260184760596286,0.00016260185088787056,0.0001626018855759551,0.00016260188880972443,0.00016260187098143802,0.00016260185150859514,0.00016260186111195375,0.00016260185868168734,0.00016260185241074568,0.0001626018532247569,0.00016260186187562971,0.9977235738130024,0.00016260199929187175,0.00016260185127098077
salmon-from-the-faroe-islands,http://salmon-from-the-faroe-islands.com/sustainability.html ,False,False,False,True,False,False,False,False,False,False,True,False,False,0.00041928784978822407,0.0004192881471169097,0.0004192878663478826,0.00041928773980713196,0.00041928790229938393,0.00041928783429318755,0.00041928789128208894,0.00041928786308862077,0.0004192878656975479,0.00041928790663350136,0.00041928787980069634,0.0004192878906799292,0.9941299695397909,0.0004192879488693758,0.0004192878745044986
ru,https://en.ru.is/ise ,False,False,False,True,False,False,False,False,False,False,True,False,False,0.0003044144995988516,0.00030441448079567414,0.0003044145447808732,0.00030441470613052664,0.0003044145320678324,0.00030441452832648654,0.00030441452721741976,0.00030441464018142033,0.0003044144943322538,0.00030441449960637225,0.0003044145069250819,0.0003044145475071185,0.7412752659947862,0.2547673447357798,0.00030441476196417776
circularsolutions,https://www.circularsolutions.is/ ,False,False,True,False,False,False,False,False,False,False,True,False,False,0.0006472502338808753,0.0006472501625551069,0.0006472502355463419,0.5068979495299847,0.0006472503192322108,0.0006472501602668644,0.0006472501105531033,0.0006472502533800365,0.0006472501790292964,0.0006472501767543043,0.0006472502318868954,0.0006472501559381943,0.48468779744882384,0.0006472506294341178,0.0006472501727343159
hihostels,https://www.hihostels.com/hostels/selfoss ,False,False,False,False,True,False,False,False,False,False,True,False,False,0.0027777823847264056,0.002777782492197789,0.47242337392808503,0.0027777825764511302,0.002777781941179898,0.002777782743967212,0.0027777836457828706,0.0027777826903156496,0.0027777829026630406,0.00277778289404367,0.0027777825593712354,0.002777782964766688,0.0027777857774906197,0.49146544798531017,0.0027777825136486647
blueandgreentomorrow,https://blueandgreentomorrow.com/features/sustainability-in-the-city-reykjavik-iceland/ https://blueandgreentomorrow.com/features/sustainability-in-the-city-reykjavik-iceland/ ,False,False,True,True,False,False,False,False,False,False,True,False,False,0.0002014101659685274,0.00020141016387840128,0.00020141017169131298,0.00020141014268811318,0.00020141023422542623,0.00020141023093243237,0.00020141018304376627,0.0002014101955334568,0.00020141016774019615,0.0002014101683763448,0.00020141016249260044,0.0002014101703780635,0.9971802572880915,0.00020141034518613308,0.00020141020977380739
bluelagoon,https://www.bluelagoon.com/about/sustainability ,False,False,False,True,False,False,False,False,False,False,True,False,False,0.000311526943119125,0.0003115270377237732,0.0003115269453645221,0.00031152694141164754,0.000311526930925592,0.00031152696464805264,0.00031152703093185595,0.0003115269495530164,0.0003115269516913914,0.0003115269425920846,0.0003115269571328605,0.00031152713627371115,0.9956386221624638,0.00031152718474736316,0.00031152692142130515
eco-business,https://www.eco-business.com/opinion/the-four-pillars-of-singapores-sustainable-development-success/ ,False,False,True,False,False,False,False,False,False,False,True,False,False,0.00014430035396335956,0.0001443003466430037,0.00014430036606571193,0.00014430039451049305,0.00014430038253615034,0.00014430036448065183,0.0001443003612224633,0.00014430034863044156,0.00014430035132583435,0.00014430034796451667,0.00014430035000483966,0.00014430034984775633,0.9979797947975183,0.0001443005322072124,0.0001443003530794246
hiddeniceland,https://hiddeniceland.is/sustainable-tourism-in-iceland/ ,False,False,False,True,False,False,False,False,False,False,True,False,False,0.00010982992542741385,0.00010982992321075877,0.0001098299316166629,0.00010982992190073515,0.00010982993071904447,0.0001098299653609397,0.00010982993297484703,0.00010982992080975955,0.00010982994892865441,0.00010982993557086,0.00010982993016700547,0.00010982993643184976,0.9984623808068943,0.00010983006698094877,0.00010982992300628612
un,https://sustainabledevelopment.un.org/memberstates/iceland https://www.un.org/en/chronicle/article/icelands-sustainable-energy-story-model-world https://sustainabledevelopment.un.org/memberstates/iceland https://sdgs.un.org/goals https://www.un.org/en/chronicle/article/icelands-sustainable-energy-story-model-world https://sustainabledevelopment.un.org/memberstates/iceland https://www.un.org/en/chronicle/article/icelands-sustainable-energy-story-model-world https://sustainabledevelopment.un.org/memberstates/iceland ,True,False,True,True,True,False,False,False,False,False,True,False,False,9.299319918258345e-06,9.299309030934825e-06,9.299309773979046e-06,9.299312941760957e-06,9.299310128544942e-06,9.299310178791606e-06,9.299314596576913e-06,9.299310291510322e-06,9.299310038159503e-06,9.299309551147485e-06,9.299310189937064e-06,9.299309739881498e-06,0.9998698096306873,9.299323265169579e-06,9.299309668018858e-06
huffpost,https://www.huffpost.com/entry/sustainable-tourism-lesso_b_12564044 ,False,False,False,True,False,False,False,False,False,False,True,False,False,0.00012322877248099241,0.00012322877641366968,0.00012322879548370375,0.00012322887120086375,0.00012322879123439966,0.00012322879670642256,0.0001232287870715824,0.0001232287782793344,0.00012322878070642902,0.0001232287793079846,0.00012322877325330413,0.00012322878634087942,0.9982747968210013,0.00012322891016512796,0.00012322878035400095
siceland,https://siceland.com/sustainability/ ,False,False,False,True,False,False,False,False,False,False,True,False,False,0.0016260191125474954,0.0016260191464700204,0.0016260193335657618,0.0659423436912193,0.0016260186087227269,0.0016260188221679198,0.0016260193506872828,0.001626018873267367,0.0016260187155373459,0.0016260203106218936,0.0016260190018935155,0.0016260190661134479,0.6482414295485264,0.2663039968048144,0.001626019613845038
matorka,https://matorka.is/sustainability/ ,False,False,False,True,False,False,False,False,False,False,True,False,False,0.0018018039945308648,0.001801804667923963,0.0018018040340602817,0.001801803776869972,0.0018018039818347938,0.001801803779534547,0.0018018041088105699,0.0018018041233337206,0.001801803998517078,0.0018018042498936175,0.0018018041238215,0.0018018042491080278,0.9747747417754982,0.0018018051472365982,0.0018018039890261798
reykjavikforum,https://reykjavikforum.global/ ,False,False,False,False,True,False,False,False,False,False,True,False,False,5.424469753866515e-05,5.4244692665738254e-05,5.4244709242976866e-05,0.9992405740871216,5.42447121006968e-05,5.424469906421026e-05,5.4244725156633205e-05,5.4244700576951436e-05,5.42446969991414e-05,5.4244692807013626e-05,5.424469713453743e-05,5.4244693841737385e-05,5.424478216862436e-05,5.424471761556995e-05,5.424469596577227e-05
oecd,http://www.oecd.org/environment/country-reviews/Iceland%20Highlights%20web6.pdf http://www.oecd.org/environment/iceland2014.htm ,False,True,False,False,False,False,False,False,False,False,True,False,False,0.00042194151129266115,0.0004219414671251122,0.0004219414592347339,0.000421941450505811,0.000421941566065655,0.0004219415687609185,0.0004219415521434482,0.00042194153304709025,0.00042194151354105284,0.0004219414989496582,0.0004219414747571751,0.0004219415310854159,0.9940928187003196,0.0004219417071306251,0.00042194146604098944
