topic,word,weight
TOPIC_15,2020,102.40544892291364
TOPIC_15,countries,92.473922644525
TOPIC_15,united,84.52950791704983
TOPIC_16,arctic,1768.0895938063923
TOPIC_16,oil,466.7227542189279
TOPIC_16,svalbard,433.0712823896182
TOPIC_16,russia,359.93385889554196
TOPIC_16,sea,279.73235889062477
TOPIC_16,region,253.63224491789035
TOPIC_16,gas,229.28313799356835
TOPIC_16,2021,223.65868560459276
TOPIC_16,states,216.5251490325235
TOPIC_16,ocean,208.7249951755778
TOPIC_16,norway,202.76741371503635
TOPIC_16,vault,186.80255197022737
TOPIC_16,ice,182.78917090158149
TOPIC_16,north,175.27850754012388
TOPIC_16,world,166.59888113622407
TOPIC_16,russian,157.7190570654312
TOPIC_16,shipping,157.52185255927785
TOPIC_16,new,152.01583542925283
TOPIC_16,global,151.96668716064508
TOPIC_16,united,150.16880178868976
TOPIC_16,china,148.39012739892476
TOPIC_16,climate,142.6502360867173
TOPIC_16,military,141.22412556828272
TOPIC_16,said,140.2609351153855
TOPIC_16,natural,137.46643616139355
TOPIC_17,summers,2.0842519379489244
TOPIC_17,arctic,2.0613341795484383
TOPIC_17,define,2.028850265091056
TOPIC_17,vary,2.014634772885044
TOPIC_17,geographical,1.9992583699219064
TOPIC_17,cool,1.885863980432796
TOPIC_17,perspectives,1.8033507720067827
TOPIC_17,winters,1.7946877831207524
TOPIC_17,according,1.7248746122849856
TOPIC_17,interact,1.664823826598013
TOPIC_17,ice,1.500741429538456
TOPIC_17,glaciers,1.1643741124430995
TOPIC_17,cultural,1.145246741388386
TOPIC_17,latitude,1.139040326228208
TOPIC_17,climate,1.0861588530896518
TOPIC_17,change,1.0426211648915558
TOPIC_17,area,0.9749778165123962
TOPIC_17,region,0.9608933124841702
TOPIC_17,array,0.9498625642230715
TOPIC_17,having,0.9286558207690871
TOPIC_17,glacier,0.9169821856667538
TOPIC_17,line,0.846601449781834
TOPIC_17,reference,0.8141168081243491
TOPIC_17,areas,0.8113290527776158
TOPIC_17,environmental,0.7692232581553208
TOPIC_18,nunavut,2594.4971847357774
TOPIC_18,inuit,1471.906996011129
TOPIC_18,canada,738.4950078759432
TOPIC_18,government,695.4716694105039
TOPIC_18,community,622.3979512280232
TOPIC_18,food,617.8600308477003
TOPIC_18,communities,562.7770723709086
TOPIC_18,people,386.36426673104955
TOPIC_18,territory,352.28097224114646
TOPIC_18,iqaluit,351.16442739059164
TOPIC_18,arctic,341.5241281112712
TOPIC_18,bay,323.25303191291124
TOPIC_18,said,314.8690338782271
TOPIC_18,canadian,310.8743407353594
TOPIC_18,health,268.41875221464204
TOPIC_18,land,261.9192867805769
TOPIC_18,hunting,236.57880816132075
TOPIC_18,department,235.11967779353506
TOPIC_18,high,225.15617146942415
TOPIC_18,traditional,222.42957577380756
TOPIC_18,change,218.32109185688742
TOPIC_18,north,217.0891339423434
TOPIC_18,project,215.59466414995015
TOPIC_18,corporation,214.06075491501844
TOPIC_18,housing,211.46394423401307
TOPIC_19,arctic,1197.2651915305019
TOPIC_19,canada,878.7822830148393
TOPIC_19,development,565.6391753089188
TOPIC_19,indigenous,542.6774898348895
TOPIC_19,government,494.68367467495915
