topic,word,weight
TOPIC_11,product,21.183431619953467
TOPIC_11,damage,20.852269958287934
TOPIC_11,petroleum,18.336276745097965
TOPIC_11,does,17.119332774906688
TOPIC_11,cover,16.245619032699345
TOPIC_11,regulations,15.814344814007807
TOPIC_11,art,15.355397199775627
TOPIC_11,activities,14.843207941666964
TOPIC_11,pollution,12.775025665416734
TOPIC_11,norwegian,12.549400917388235
TOPIC_11,para,12.494754268930764
TOPIC_11,www,12.420102801972897
TOPIC_11,surface,10.865378689030877
TOPIC_11,10,10.611508833233957
TOPIC_11,http,10.17458666647182
TOPIC_11,limited,10.120952026192384
TOPIC_11,june,10.006239010611765
TOPIC_11,2010,9.75676401288005
TOPIC_11,liability,9.36810558702519
TOPIC_11,use,8.867415451608894
TOPIC_11,svalbard,8.810394612120781
TOPIC_11,shall,8.550370929686933
TOPIC_11,cm,8.549260667470616
TOPIC_12,svalbard,221.18502284172638
TOPIC_12,passengers,124.06201952601282
TOPIC_12,expedition,123.36612265313677
TOPIC_12,2021,122.26065132304717
TOPIC_12,days,117.3523993210287
TOPIC_12,usd,114.077770423169
TOPIC_12,2022,108.44690393903028
TOPIC_12,11,83.86937558859267
TOPIC_12,12,75.44759446538724
TOPIC_12,arctic,66.42571168652466
TOPIC_12,guide,61.66016029114668
TOPIC_12,53,53.032331004550045
TOPIC_12,ice,47.67380557085955
TOPIC_12,quest,45.8254628224544
TOPIC_12,adventure,38.264574802790506
TOPIC_12,10,33.64587652123582
TOPIC_12,stockholm,33.28777513658289
TOPIC_12,north,31.907116812607065
TOPIC_12,polar,30.395353724683794
TOPIC_12,jun,28.53026840694156
TOPIC_12,aug,28.33992256755156
TOPIC_12,590,28.099184944294247
TOPIC_12,jul,27.821899880531134
TOPIC_12,cruise,25.869279049906392
TOPIC_12,sea,23.74618006650637
TOPIC_13,svalbard,40.820855773770724
TOPIC_13,energy,39.08896970186735
TOPIC_13,hydrogen,28.988769142915753
TOPIC_13,power,21.895797844609564
TOPIC_13,solution,16.679557219743465
TOPIC_13,reindeer,15.422725769403149
TOPIC_13,coal,14.551791819243752
TOPIC_13,renewable,12.61210677549339
TOPIC_13,statkraft,12.40320704814746
TOPIC_13,new,10.742354652494752
TOPIC_13,plant,10.494810884708965
TOPIC_13,electricity,10.002793877544
TOPIC_13,wind,9.974061245817834
TOPIC_13,2016,9.550914730031431
TOPIC_13,proposal,8.979392875808808
TOPIC_13,business,8.616641127281579
TOPIC_13,norway,8.474429519424833
TOPIC_13,fuel,8.414355598081357
TOPIC_13,gas,8.25828212787712
TOPIC_13,says,8.221654715673438
TOPIC_13,report,7.971593899404434
TOPIC_13,production,7.861376239913514
TOPIC_13,north,7.633012276679462
TOPIC_13,december,7.536293271131661
TOPIC_13,future,7.461104983961329
TOPIC_14,indigenous,1.6774242746700516
TOPIC_14,arctic,1.3940917045971066
TOPIC_14,world,1.3078237056327529
TOPIC_14,svalbard,1.2565651450125477
TOPIC_14,polar,1.2482492932198046
TOPIC_14,climate,1.1240420584372166
TOPIC_14,norwegian,1.0924901234823425
TOPIC_14,2020,1.0865087436616319
TOPIC_14,peoples,1.0761739875849328
TOPIC_14,environmental,1.0521943239396851
TOPIC_14,ban,1.0470761064671088
TOPIC_14,change,1.024083063842286
TOPIC_14,shall,1.0222136978782332
TOPIC_14,new,1.0029262406068657
TOPIC_14,2021,0.9944411356379845
TOPIC_14,work,0.9935727577176487
TOPIC_14,global,0.969351560165353
TOPIC_14,environment,0.9651773262535388
TOPIC_14,2019,0.962004274115882
TOPIC_14,act,0.9467617128664132
TOPIC_14,activities,0.9385137484748916
TOPIC_14,energy,0.9325579582907255
TOPIC_14,impact,0.9299491097556191
TOPIC_14,information,0.929208231991781
TOPIC_14,rights,0.9211311811137673
