Id,urls,discourse: Climate change,discourse: Environment,discourse: Green growth,discourse: Sustainability,discourse: UN SDGs,area: Arctic,area: Arctic Norway,area: Extended Arctic,area: Faroed Islands,area: Greenland,area: Iceland,area: Nunavut,area: Sami,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13,topic_14,X-UMAP,Y-UMAP
irpp,https://policyoptions.irpp.org/magazines/the-mood-of-canada/inuit-and-the-nunavut-land-claims-agreement-supporting-canadas-arctic-sovereignty/ https://policyoptions.irpp.org/magazines/the-mood-of-canada/inuit-and-the-nunavut-land-claims-agreement-supporting-canadas-arctic-sovereignty/ https://policyoptions.irpp.org/magazines/canadas-water-challenges/the-prince-and-the-pauper-nunavut-tunngavik-incorporated-and-the-government-of-nunavut/ https://policyoptions.irpp.org/magazines/canadas-water-challenges/nunavut-and-the-nunavut-land-claims-agreement-an-unresolved-relationship/ https://policyoptions.irpp.org/magazines/the-mood-of-canada/inuit-and-the-nunavut-land-claims-agreement-supporting-canadas-arctic-sovereignty/ ,True,True,False,False,False,False,False,False,False,False,False,True,False,1.326438209539496e-05,1.326438046907822e-05,1.3264381069625162e-05,1.326438460379108e-05,1.32643870241002e-05,0.8018877930441812,1.3264374384041728e-05,0.0780903035033851,0.0235779442502941,1.3264385538503966e-05,1.3264388236649211e-05,0.096298050993591,1.3264379412112588e-05,1.3264383294514043e-05,1.3264382420521555e-05,14.282398223876953,0.436629980802536
aadnc-aandc,https://www.aadnc-aandc.gc.ca/eng/1100100027774/1100100027775 https://www.aadnc-aandc.gc.ca/eng/1553626312467/1553626362504 ,False,True,False,False,False,False,False,False,False,False,False,True,False,0.0013888910254179,0.001388890862325,0.0013888912965916,0.0013888912621339,0.0013888908913796,0.6585220508269594,0.0013888905589912,0.001388891349153,0.0013888909655082,0.0013888905371878,0.3234223624859703,0.0013888925660781,0.0013888911209499,0.0013888921230234,0.0013888921283301,13.167440414428711,1.1226716041564941
theglobeandmail,https://www.theglobeandmail.com/report-on-business/industry-news/energy-and-resources/ottawa-approves-nunavut-iron-ore-project/article5915530/ https://www.theglobeandmail.com/canada/article-unique-salt-lakes-discovered-under-nunavut-glacier-a-jewel-for/ https://www.theglobeandmail.com/news/national/the-north/nunavuts-next-generation-the-kids-view-on-life-in-iqaluit/article16443513/ https://www.theglobeandmail.com/news/national/the-north/in-nunavuts-remote-corners-nurses-form-the-backbone-of-health-care/article16480170/ https://www.theglobeandmail.com/opinion/article-in-nunavut-a-land-of-plenty-food-insecurity-abounds/ https://www.theglobeandmail.com/news/national/the-north/nunavuts-next-generation-the-kids-view-on-life-in-iqaluit/article16443513/ https://www.theglobeandmail.com/opinion/article-in-nunavut-a-land-of-plenty-food-insecurity-abounds/ ,True,True,True,True,False,False,False,False,False,False,False,True,False,1.8027792173424e-05,1.802779027955466e-05,1.8027790380320683e-05,1.8027799104939096e-05,1.8027792319739588e-05,0.999747610858929,1.802778457430442e-05,1.8027795254918577e-05,1.802779561175296e-05,1.802780433434888e-05,1.8027800339170343e-05,1.802780312222874e-05,1.8027790728130907e-05,1.802779263197535e-05,1.80278102160539e-05,18.078086853027344,-1.4267271757125854
oag-bvg,https://www.oag-bvg.gc.ca/internet/English/nun_201803_e_42874.html https://www.oag-bvg.gc.ca/internet/English/nun_201906_e_43388.html https://www.oag-bvg.gc.ca/internet/English/nun_201803_e_42874.html https://www.oag-bvg.gc.ca/internet/English/nun_201803_e_42874.html ,True,True,False,True,True,False,False,False,False,False,False,True,False,4.027229897789639e-06,4.027229711454994e-06,4.027230133238418e-06,4.02723192231285e-06,4.027231215732436e-06,4.02723457213812e-06,4.027228465306152e-06,4.027231580782688e-06,4.02723185245229e-06,4.027231838424085e-06,4.027234811416998e-06,0.999943618761342,4.027230168512322e-06,4.027231318973806e-06,4.027231169823646e-06,14.411967277526855,1.4695348739624023
newswire,https://www.newswire.ca/news-releases/government-of-canada-delivers-marine-safety-infrastructure-to-nunavut-through-the-oceans-protection-plan-702164291.html https://www.newswire.ca/news-releases/prime-minister-announces-new-commissioner-of-nunavut-860313179.html ,False,True,False,False,False,False,False,False,False,False,False,True,False,0.0001867417058359,0.0001867416774451,0.0001867417148593,0.000186741753316,0.147100424401885,0.4522384239928897,0.0001867416114504,0.0001867418749353,0.034697739100258,0.0001867418336417,0.2833307233973524,0.0807652716463827,0.000186741687816,0.0001867418653591,0.0001867417365727,13.783896446228027,-0.4005599617958069
cambridge,https://www.cambridge.org/core/journals/polar-record/article/food-security-of-inuit-women-in-arviat-nunavut-the-role-of-socioeconomic-factors-and-climate-change/0BC687B9398473FDA0790E9B71FF08C8 https://www.cambridge.org/core/journals/journal-of-glaciology/article/glacier-change-on-axel-heiberg-island-nunavut-canada/179791948CA6A5BB702785C4BE2907F4 https://www.cambridge.org/core/journals/journal-of-glaciology/article/area-change-of-glaciers-across-northern-ellesmere-island-nunavut-between-1999-and-2015/597055ECFD496885D0CF0CB8C9528E8E ,True,True,False,False,False,False,False,False,False,False,False,True,False,1.817524038315584e-05,1.8175240581341606e-05,1.8175241836857585e-05,1.817525049577359e-05,1.8175256203916485e-05,0.3673085499969107,1.8175235367215743e-05,0.6324551718166157,1.8175239967433715e-05,1.8175256934861653e-05,1.8175244821780864e-05,1.8175246671762827e-05,1.817523806651455e-05,1.8175245939752817e-05,1.8175249203067136e-05,14.303050994873047,2.3886218070983887
canadianminingjournal,https://www.canadianminingjournal.com/features/agnico-eagle-leads-nunavut-into-modern-mining-era/ ,False,True,False,False,False,False,False,False,False,False,False,True,False,0.0001230014469369,0.0001230014315263,0.0001230014374678,0.5991908544380815,0.0001230014600806,0.2058420912880401,0.0001230013897357,0.0001230014669005,0.0001230015476589,0.1934910367167117,0.0001230015292051,0.000123001493486,0.0001230014454162,0.0001230014449928,0.0001230014637593,16.587932586669922,0.6489128470420837
thenarwhal,https://thenarwhal.ca/massive-increase-in-nunavut-mine-shipping-traffic-puts-narwhals-at-risk-study/ https://thenarwhal.ca/canadian-taxpayers-61-million-road-open-mining-arctic/ https://thenarwhal.ca/baffinland-mary-river-mine-expansion-inuit/ https://thenarwhal.ca/nunavut-baffinland-mine-clyde-river-mayor/ ,True,True,False,False,False,False,False,False,False,False,False,True,False,3.258396219507571e-05,3.2583960064409194e-05,3.258396531821831e-05,0.0634047646864148,3.258397383277605e-05,0.8193635145419239,3.258394589503132e-05,0.0293280319284482,3.258397787958004e-05,0.0875452652140853,3.2583977174889206e-05,3.2583979820960285e-05,3.258395973045834e-05,3.258396197293518e-05,3.2583965243333825e-05,16.128761291503906,-0.43398913741111755
thestar,https://projects.thestar.com/climate-change-canada/nunavut/ https://www.thestar.com/life/travel/2017/06/29/in-pursuit-of-narwhals-and-adventure-in-nunavut.html https://www.thestar.com/news/world/2019/09/16/nunavut-warmed-siberia-burned-and-greenland-melted-the-arctic-summer-that-was-like-no-other.html https://projects.thestar.com/climate-change-canada/nunavut/ https://www.thestar.com/life/travel/2017/06/29/in-pursuit-of-narwhals-and-adventure-in-nunavut.html ,True,True,True,False,False,False,False,False,False,False,False,True,False,2.1103757543662343e-05,2.110375705869428e-05,2.1103756243877732e-05,2.110377149078428e-05,2.1103762402029405e-05,0.9997045473096324,2.1103749257157556e-05,2.110375913977054e-05,2.11037589274801e-05,2.110379297462321e-05,2.110376784965831e-05,2.1103773017640825e-05,2.1103756024024547e-05,2.1103765797757067e-05,2.110376264070599e-05,18.017852783203125,-1.3361114263534546
biomedcentral,https://joppp.biomedcentral.com/articles/10.1186/s40545-015-0043-5 https://aquaticbiosystems.biomedcentral.com/articles/10.1186/2046-9063-8-3 https://bmcpublichealth.biomedcentral.com/articles/10.1186/1471-2458-12-464 ,False,True,False,True,False,False,False,False,False,False,False,True,False,7.514289506813799e-06,7.514289511772189e-06,7.514290575397418e-06,7.514290865501614e-06,7.514298124436076e-06,0.9998947999125304,7.514287212227493e-06,7.514295176393263e-06,7.514292359000034e-06,7.514293146697057e-06,7.514292912831294e-06,7.514295561096732e-06,7.514289106958045e-06,7.5142918082946355e-06,7.514291602280519e-06,17.976356506347656,-1.5164048671722412
