doc,topic,weight
irpp,TOPIC_9,1.3264385538503966e-05
irpp,TOPIC_10,1.3264388236649211e-05
irpp,TOPIC_11,0.096298050993591
irpp,TOPIC_12,1.3264379412112587e-05
irpp,TOPIC_13,1.3264383294514043e-05
irpp,TOPIC_14,1.3264382420521555e-05
aadnc-aandc,TOPIC_0,0.0013888910254179357
aadnc-aandc,TOPIC_1,0.0013888908623250875
aadnc-aandc,TOPIC_2,0.0013888912965916548
aadnc-aandc,TOPIC_3,0.0013888912621339176
aadnc-aandc,TOPIC_4,0.00138889089137968
aadnc-aandc,TOPIC_5,0.6585220508269594
aadnc-aandc,TOPIC_6,0.0013888905589912268
aadnc-aandc,TOPIC_7,0.0013888913491530406
aadnc-aandc,TOPIC_8,0.0013888909655082858
aadnc-aandc,TOPIC_9,0.001388890537187841
aadnc-aandc,TOPIC_10,0.3234223624859703
aadnc-aandc,TOPIC_11,0.0013888925660781892
aadnc-aandc,TOPIC_12,0.0013888911209499375
aadnc-aandc,TOPIC_13,0.001388892123023419
aadnc-aandc,TOPIC_14,0.0013888921283301062
theglobeandmail,TOPIC_0,1.8027792173423997e-05
theglobeandmail,TOPIC_1,1.802779027955466e-05
theglobeandmail,TOPIC_2,1.8027790380320683e-05
theglobeandmail,TOPIC_3,1.8027799104939096e-05
theglobeandmail,TOPIC_4,1.8027792319739588e-05
theglobeandmail,TOPIC_5,0.999747610858929
theglobeandmail,TOPIC_6,1.802778457430442e-05
theglobeandmail,TOPIC_7,1.8027795254918577e-05
theglobeandmail,TOPIC_8,1.802779561175296e-05
theglobeandmail,TOPIC_9,1.8027804334348876e-05
theglobeandmail,TOPIC_10,1.8027800339170343e-05
theglobeandmail,TOPIC_11,1.802780312222874e-05
theglobeandmail,TOPIC_12,1.8027790728130907e-05
theglobeandmail,TOPIC_13,1.802779263197535e-05
theglobeandmail,TOPIC_14,1.80278102160539e-05
oag-bvg,TOPIC_0,4.027229897789639e-06
oag-bvg,TOPIC_1,4.027229711454994e-06
oag-bvg,TOPIC_2,4.027230133238418e-06
oag-bvg,TOPIC_3,4.02723192231285e-06
oag-bvg,TOPIC_4,4.027231215732436e-06
oag-bvg,TOPIC_5,4.02723457213812e-06
oag-bvg,TOPIC_6,4.027228465306152e-06
oag-bvg,TOPIC_7,4.027231580782688e-06
oag-bvg,TOPIC_8,4.02723185245229e-06
oag-bvg,TOPIC_9,4.027231838424085e-06
oag-bvg,TOPIC_10,4.027234811416998e-06
oag-bvg,TOPIC_11,0.9999436187613419
oag-bvg,TOPIC_12,4.027230168512322e-06
oag-bvg,TOPIC_13,4.027231318973806e-06
oag-bvg,TOPIC_14,4.027231169823646e-06
newswire,TOPIC_0,0.00018674170583591463
newswire,TOPIC_1,0.00018674167744517126
newswire,TOPIC_2,0.0001867417148593518
newswire,TOPIC_3,0.00018674175331609644
newswire,TOPIC_4,0.14710042440188506
newswire,TOPIC_5,0.4522384239928897
newswire,TOPIC_6,0.00018674161145043673
newswire,TOPIC_7,0.00018674187493534993
newswire,TOPIC_8,0.034697739100258085
newswire,TOPIC_9,0.00018674183364170998
newswire,TOPIC_10,0.2833307233973524
newswire,TOPIC_11,0.08076527164638278
newswire,TOPIC_12,0.00018674168781606095
newswire,TOPIC_13,0.00018674186535911036
newswire,TOPIC_14,0.00018674173657275486
cambridge,TOPIC_0,1.817524038315584e-05
cambridge,TOPIC_1,1.8175240581341606e-05
cambridge,TOPIC_2,1.8175241836857585e-05
cambridge,TOPIC_3,1.817525049577359e-05
cambridge,TOPIC_4,1.8175256203916485e-05
cambridge,TOPIC_5,0.3673085499969107
cambridge,TOPIC_6,1.8175235367215746e-05
cambridge,TOPIC_7,0.6324551718166157
cambridge,TOPIC_8,1.8175239967433715e-05
cambridge,TOPIC_9,1.8175256934861653e-05
cambridge,TOPIC_10,1.8175244821780864e-05
cambridge,TOPIC_11,1.8175246671762827e-05
cambridge,TOPIC_12,1.817523806651455e-05
cambridge,TOPIC_13,1.8175245939752817e-05
cambridge,TOPIC_14,1.8175249203067136e-05
canadianminingjournal,TOPIC_0,0.00012300144693699484
canadianminingjournal,TOPIC_1,0.00012300143152638187
canadianminingjournal,TOPIC_2,0.0001230014374678198
canadianminingjournal,TOPIC_3,0.5991908544380815
canadianminingjournal,TOPIC_4,0.00012300146008061472
canadianminingjournal,TOPIC_5,0.20584209128804012
canadianminingjournal,TOPIC_6,0.00012300138973573497
canadianminingjournal,TOPIC_7,0.00012300146690053117
canadianminingjournal,TOPIC_8,0.00012300154765899603
canadianminingjournal,TOPIC_9,0.19349103671671175
canadianminingjournal,TOPIC_10,0.00012300152920517425
canadianminingjournal,TOPIC_11,0.00012300149348605486
canadianminingjournal,TOPIC_12,0.00012300144541627303
canadianminingjournal,TOPIC_13,0.0001230014449928705
canadianminingjournal,TOPIC_14,0.00012300146375934215
thenarwhal,TOPIC_0,3.258396219507571e-05
thenarwhal,TOPIC_1,3.2583960064409194e-05
thenarwhal,TOPIC_2,3.258396531821831e-05
thenarwhal,TOPIC_3,0.06340476468641486
thenarwhal,TOPIC_4,3.258397383277605e-05
thenarwhal,TOPIC_5,0.8193635145419239
thenarwhal,TOPIC_6,3.258394589503132e-05
thenarwhal,TOPIC_7,0.029328031928448243
thenarwhal,TOPIC_8,3.258397787958004e-05
thenarwhal,TOPIC_9,0.08754526521408534
thenarwhal,TOPIC_10,3.2583977174889206e-05
thenarwhal,TOPIC_11,3.2583979820960285e-05
