Id,urls,language,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13,topic_14,X-UMAP,Y-UMAP
grindahvalur,http://www.grindahvalur.org/ ,Faroese,7.342151064686498e-05,7.342153033775124e-05,7.342151673324853e-05,0.9989720984480358,7.34215219547233e-05,7.342151319952322e-05,7.342153460047615e-05,7.342152927668181e-05,7.34215146026181e-05,7.342152119239339e-05,7.342178713134411e-05,7.342151417581564e-05,7.34215137569628e-05,7.342151901043439e-05,7.342152534531507e-05,13.297659873962402,8.106090545654297
cloudfront,https://d3b1dqw2kzexi.cloudfront.net/media/11864/heimsm%C3%A1l-faldari-jan-2019.pdf ,Faroese,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.083650588989258,-8.31961441040039
folkaflokkurin,http://folkaflokkurin.fo/stevnuskra.html ,Faroese,0.0002666670054263,0.0002666670478929,0.0002666670372879,0.9962666610973636,0.0002666670264209,0.0002666670089794,0.0002666672650287,0.0002666670626458,0.0002666670068483,0.0002666670164017,0.0002666672871189,0.0002666670068374,0.0002666670040307,0.0002666670731531,0.0002666670545636,15.530109405517578,6.822564125061035
midflokkurin,https://midflokkurin.fo/arbeidsaetlan ,Faroese,0.001025642441232,0.0010256424522121,0.0010256424228715,0.9856410047095816,0.0010256425026257,0.0010256423803166,0.0010256424257299,0.0010256425414527,0.0010256424439485,0.0010256424896774,0.001025642967838,0.0010256424808602,0.0010256423991922,0.0010256428241337,0.0010256425183274,18.664600372314453,4.691579341888428
klaksvik,https://www.klaksvik.fo/natturuvernd https://www.klaksvik.fo/news/4764/klaksvikar-kommuna-studlar-earth-hour https://www.klaksvik.fo/upload/tinymce/1b49b8067fd016d92b2dafd4b3a9e47c74f8d4d8.pdf ,Faroese,0.0005797108231419,0.0005797108964843,0.0005797108150734,0.9918840477292364,0.0005797109053066,0.0005797107971782,0.0005797111986743,0.0005797109819705,0.0005797107721989,0.0005797108233082,0.0005797109242164,0.0005797107913828,0.0005797107709081,0.0005797108898864,0.0005797108810329,17.80842399597168,4.701700687408447
fisk,https://www.fisk.fo/fo/arbeidsoki/fiskivinna/millumlanda-samstarv/fao/ ,Faroese,0.0004192878785108,0.0004192879044142,0.0004192878907852,0.9941299691574196,0.0004192878962482,0.000419287905521,0.0004192882226337,0.0004192879068064,0.0004192878792183,0.0004192878769031,0.0004192879597741,0.0004192878621263,0.0004192878573745,0.0004192878792171,0.000419287923047,17.008525848388672,5.0665059089660645
tvk,http://tvk.fo/divstovnur.asp?STID=21 ,Faroese,0.0025641076986037,0.0025641063080701,0.002564106336666,0.9641025089370758,0.0025641060712817,0.0025641059983333,0.0025641075399586,0.0025641066890654,0.0025641060944095,0.0025641075004611,0.0025641061489916,0.0025641062045727,0.0025641059245678,0.0025641062621018,0.0025641062858399,19.644784927368164,5.074240684509277
sunda,https://sunda.fo/barna-og-ungdomstannrokt https://sunda.fo/umhvorvisplass ,Faroese,0.0005698015475949,0.000569801446358,0.0005698014267101,0.9920227796126632,0.00056980142207,0.0005698013974375,0.0005698015752155,0.0005698014704648,0.0005698014102928,0.0005698015916443,0.0005698014527795,0.000569801416837,0.000569801387126,0.0005698014276678,0.0005698014151383,17.68258285522461,4.849095821380615
ummr,https://www.ummr.fo/fo/kunning/tidindi/?page=11 https://www.ummr.fo/fo/arbeidsoki/uttanrikisvidurskifti/arktis/ ,Faroese,9.132433260758662e-05,9.132436511724092e-05,9.132434129725972e-05,0.998721459070964,9.132433662232085e-05,9.13243494870777e-05,9.132446562291724e-05,9.132434638073034e-05,9.132433273516116e-05,9.13243387119774e-05,9.132434654507006e-05,9.13243351099082e-05,9.132435005200612e-05,9.132434199180686e-05,9.1324346755094e-05,13.283804893493652,7.795278549194336
diva-portal,https://norden.diva-portal.org/smash/get/diva2:1367672/FULLTEXT01.pdf http://norden.diva-portal.org/smash/get/diva2:1237107/FULLTEXT01.pdf https://norden.diva-portal.org/smash/get/diva2:1268536/ATTACHMENT02.pdf ,Faroese,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.356678009033203,-8.030564308166504
nlh,https://www.nlh.fo/fo/tidindi/tidindi-ur-nordurlandahusinum/marjun-syderbo-kjelnaes-i-uppskoti-til-barna-og-ungdomsbokmentavirdislon-nordurlandaradsins-2021/ ,Faroese,0.0006349213240361,0.0006349214829255,0.000634921360713,0.9911111002174164,0.0006349214806523,0.0006349213385629,0.0006349215579045,0.0006349214974299,0.0006349213225507,0.0006349213981992,0.0006349215023425,0.0006349213580666,0.0006349213354502,0.0006349213852116,0.000634921438538,17.897756576538086,4.524774551391602
mowi,https://mowi.com/fo/ https://mowi.com/fo/contact/press/ ,Faroese,0.0006600667244311,0.0006600669930808,0.0006600667818837,0.9907590637005308,0.0006600668181435,0.0006600668137523,0.0006600669806125,0.0006600668496892,0.0006600667099957,0.0006600668024308,0.0006600675177371,0.0006600668686184,0.0006600667538398,0.0006600668106439,0.0006600668746097,18.09173583984375,4.675004482269287
jenskjeld,http://jenskjeld.info/artikler/traer.htm https://www.norden.org/en/news/jens-kjeld-jensen-faroe-islands-wins-2020-nordic-council-environment-prize ,Faroese,0.0001899336695343,0.9973409275282455,0.0001899336981627,0.0001899340301958,0.0001899337013302,0.0001899337325443,0.0001899339691247,0.000189933732407,0.0001899336693168,0.0001899337027881,0.000189933732995,0.0001899336958218,0.0001899337177247,0.000189933698082,0.0001899337217266,26.935537338256836,-9.003236770629883
tjodveldi,https://www.tjodveldi.fo/ https://www.tjodveldi.fo/?page_id=276 https://www.tjodveldi.fo/?p=9161 http://www.tjodveldi.fo/?page_id=309 https://www.tjodveldi.fo/?p=7917 ,Faroese,1.074923293974984e-05,1.0749234472188091e-05,1.074923389755623e-05,0.9998495106957248,1.0749234250908422e-05,1.0749233295250182e-05,1.0749234391249833e-05,1.074923550985709e-05,1.0749233349257851e-05,1.0749234053812894e-05,1.074926221247832e-05,1.0749233792372369e-05,1.0749233083326845e-05,1.074923442469852e-05,1.074923460234956e-05,12.765570640563965,8.052152633666992
amnesty,https://amnesty.fo/hetta-gera-vit/um-mannaraettindi/ ,Faroese,0.0002721090960751,0.0002721091344595,0.0002721091358915,0.9961904718674616,0.0002721091477558,0.0002721091204528,0.0002721091429367,0.0002721091743792,0.0002721091296049,0.0002721091436879,0.0002721093340451,0.0002721091268491,0.0002721091264382,0.0002721091686047,0.000272109151357,15.221457481384277,6.523499488830566
atlantic,https://www.atlantic.fo/media/1934/annual-report-2019_fo.pdf ,Faroese,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.110673904418945,-8.333950996398926
als,https://www.als.fo/fjolsmidjan/endurnytsla-og-burdardygd/ ,Faroese,0.0019607858661472,0.0019607861148455,0.0019607862027981,0.9725489888085878,0.0019607863068954,0.0019607859786252,0.001960786286062,0.0019607863926565,0.0019607859664175,0.0019607865366708,0.0019607908548512,0.0019607859667782,0.0019607860124777,0.0019607862832804,0.001960786422906,19.463836669921875,4.950804233551025
golocalguide,http://www.golocalguide.fo/burardygg-feravinna2 http://www.golocalguide.fo/um ,Faroese,0.0007751948282233,0.0007751950441721,0.0007751949407652,0.9891472698522786,0.0007751948357309,0.0007751947730717,0.0007751960338242,0.0007751949328151,0.000775194800595,0.0007751948710542,0.000775194983702,0.0007751947941541,0.0007751950152853,0.0007751951986424,0.000775195095685,18.162029266357422,4.497786998748779
