Id,urls,discourse: Climate change,discourse: Environment,discourse: Green growth,discourse: Sustainability,discourse: UN SDGs,area: Arctic,area: Arctic Norway,area: Extended Arctic,area: Faroed Islands,area: Greenland,area: Iceland,area: Nunavut,area: Sami,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13,topic_14,X-UMAP,Y-UMAP
ospar,https://www.ospar.org/convention/text ,False,True,False,False,False,False,False,False,True,False,False,False,False,1.871084007211011e-05,1.8710867019695004e-05,1.8710841715744148e-05,1.8710836274978115e-05,0.9997380481536032,1.8710852222948568e-05,1.8710852508858237e-05,1.8710839493452864e-05,1.871083785303304e-05,1.8710850142972928e-05,1.8710853985418492e-05,1.8710844575229508e-05,1.871083910656034e-05,1.8710838752574185e-05,1.8710852672909583e-05,21.876340866088867,25.884540557861328
billygraham,https://billygraham.org/story/billy-grahams-my-answer-global-warming-and-the-environment/ ,False,True,False,False,False,False,False,False,True,False,False,False,False,0.0009803934301115,0.9862744834943584,0.0009803936392325,0.0009803932694606,0.0009803938270725,0.0009803945354982,0.0009803950026805,0.0009803968516424,0.000980393276609,0.0009803939416292,0.0009803945337749,0.0009803938899801,0.0009803937284816,0.0009803934507873,0.0009803931286806,13.661224365234375,14.759905815124512
geopoliticalmonitor,https://www.geopoliticalmonitor.com/topic/environment/ ,False,True,False,False,False,False,False,False,True,False,False,False,False,0.0008658023118417,0.6138253578485408,0.0008658019866677,0.0008658025744694,0.000865802222916,0.0008658051255278,0.0008658022851537,0.0008658034968142,0.0008658027372206,0.0008658021398927,0.3749192080324738,0.0008658029801546,0.0008658021492122,0.000865801976381,0.000865802132733,13.5709810256958,11.141412734985352
napier,https://www.napier.ac.uk/courses/msc-environmental-sustainability-postgraduate-fulltime ,False,True,False,False,False,False,False,False,True,False,False,False,False,0.0001782533669106,0.7886093167852125,0.0001782533568713,0.0001782533210067,0.0001782534891406,0.0001782535712669,0.0561364947839295,0.000178253349061,0.0001782533381538,0.000178253476776,0.1531151473274375,0.0001782535762145,0.00017825337397,0.0001782533499504,0.000178253534098,13.1261625289917,12.17766284942627
treehugger,https://www.treehugger.com/the-environmental-groups-that-dominate-facebook-4868636 ,False,True,False,False,False,False,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.479707717895508,26.84162712097168
globalgoals,https://worldslargestlesson.globalgoals.org/ ,False,False,False,False,True,False,False,False,True,False,False,False,False,0.0013888903887288,0.9805555247370566,0.0013888908789015,0.0013888901693073,0.0013888905576807,0.0013888917258886,0.0013888908141857,0.0013888921522122,0.0013888903864427,0.001388892586052,0.0013888931812521,0.0013888909779679,0.0013888905884717,0.0013888905205782,0.0013888903352732,15.004962921142578,14.615592002868652
alliedmarketresearch,https://www.alliedmarketresearch.com/environmental-monitoring-market https://www.alliedmarketresearch.com/green-roof-market-A08782 ,False,True,True,False,False,False,False,False,True,False,False,False,False,1.0854237646407273e-05,1.0854247322267732e-05,1.0854237756579417e-05,1.085423779352312e-05,1.0854237353391397e-05,0.9998480406496338,1.085423736737718e-05,1.0854239773480396e-05,1.0854239562264494e-05,1.0854243641161274e-05,1.0854241932569826e-05,1.0854239079894564e-05,1.0854236175805e-05,1.085423601873861e-05,1.0854238942740766e-05,11.908764839172363,12.66215991973877
damen,https://www.damen.com/en/markets/environmental-safety-and-control https://www.damen.com/en/innovation/sustainability ,False,True,True,False,False,False,False,False,True,False,False,False,False,0.0222222381513451,0.688888681580331,0.022222234025998,0.0222222286766353,0.0222222250459174,0.0222222263390955,0.0222222285876213,0.0222222356555982,0.0222222281711148,0.0222222258623393,0.0222222490733047,0.0222222339553946,0.0222222427839241,0.0222222954861553,0.0222222266052246,17.00969123840332,15.755688667297363
oecd,http://www.oecd.org/environment/ https://www.oecd.org/trade/topics/trade-and-the-environment/ http://www.oecd.org/investment/due-diligence-guidance-for-responsible-business-conduct.htm http://www.oecd.org/greengrowth/whatisgreengrowthandhowcanithelpdeliversustainabledevelopment.htm http://www.oecd.org/Greengrowth/ http://www.oecd.org/dac/sustainable-development-goals.htm http://www.oecd.org/daf/competition/sustainability-and-competition.htm ,False,True,True,True,True,False,False,False,True,False,False,False,False,4.206105066292357e-05,0.9989744340995056,4.206104190354198e-05,4.206103553599448e-05,4.2061078834913535e-05,4.206109882615783e-05,4.206108647993552e-05,4.206112379508902e-05,4.206104329274815e-05,4.206108071347894e-05,0.0004787720399465,4.206105224753214e-05,4.206104826010417e-05,4.206104313030214e-05,4.206107686505049e-05,8.24462890625,13.075303077697754
ecowatch,https://www.ecowatch.com/ ,False,True,False,False,False,False,False,False,True,False,False,False,False,0.0003787884919339,0.776635604401712,0.0003787886333743,0.0003787883884988,0.0003787906691668,0.0003787886700199,0.0003787888052931,0.037699224311286,0.0003787885015785,0.1058300692627311,0.0756684248071545,0.0003787887270782,0.000378788559344,0.0003787884777823,0.000378789293046,13.693262100219727,13.509188652038574
globalfestivalofaction,https://globalfestivalofaction.org/ ,False,False,False,False,True,False,False,False,True,False,False,False,False,0.003174608723605,0.6057687858812537,0.0031746084097114,0.0031746096903467,0.0031746149006311,0.003174612337654,0.0031746122445834,0.0031746130803357,0.0031746090115593,0.0031746079175077,0.352961283404745,0.0031746123347343,0.0031746089075582,0.0031746076502278,0.0031746055055459,13.614212036132812,11.137262344360352
desmi,https://www.desmi.com/ https://www.desmi.com/products-solutions-library/modular-s-centrifugal-pump/ ,False,False,False,False,True,False,False,False,True,False,False,False,False,0.000833334863636,0.8574611366292259,0.0008333349399889,0.000833334445569,0.0008333353405404,0.0008333360840965,0.0008333359398028,0.0008333363773255,0.0008333346387232,0.0008333361322784,0.000833335418224,0.1317055047291046,0.000833334844459,0.0008333347098765,0.0008333349071487,14.00404167175293,15.448655128479004
globalissues,https://www.globalissues.org/article/171/loss-of-biodiversity-and-extinctions ,False,True,False,False,False,False,False,False,True,False,False,False,False,0.0001199043079161,0.8844663003352643,0.0001199045539169,0.0001199042539657,0.0001199044562667,0.0001199044319678,0.0001199043750938,0.0001199044358641,0.0001199042629817,0.0289119424737649,0.0001199044204775,0.0001199043197793,0.0001199042842833,0.0001199043427652,0.0851829047456917,13.420917510986328,14.27255916595459
nationmaster,https://www.nationmaster.com/country-info/compare/Canada/United-States/Environment ,False,True,False,False,False,False,False,False,True,False,False,False,False,6.035374008189551e-06,6.035379595019743e-06,6.035374873290869e-06,6.035372437308816e-06,6.035378005310669e-06,0.9999155047366036,6.03537615491276e-06,6.035376572010395e-06,6.035372861708331e-06,6.035378489672151e-06,6.035378176438995e-06,6.035376253058929e-06,6.035373596792112e-06,6.035373753513033e-06,6.035378619252561e-06,11.920584678649902,12.69564151763916
canada,https://www.canada.ca/en/environment-climate-change/services/evaluating-existing-substances/draft-science-assessment-plastic-pollution.html ,False,True,False,False,False,False,False,False,True,False,False,False,False,3.493148061649237e-06,3.4931514405804445e-06,3.4931492564328406e-06,3.4931477664645005e-06,3.493150052592446e-06,3.4931521622632445e-06,3.4931496278347147e-06,3.49314850245402e-06,3.4931483424876207e-06,0.9999510958984108,3.493150924569987e-06,3.493149358925529e-06,3.493148137152702e-06,3.4931478233362247e-06,3.4931601325895024e-06,14.033126831054688,12.879658699035645
lscenv,https://www.lscenv.com/ ,False,True,False,False,False,False,False,False,True,False,False,False,False,0.0003944779758011,0.8268896855461066,0.0003944780283885,0.0003944779388444,0.0003944780941653,0.0003944786183941,0.0003944785552468,0.0003944782081678,0.0003944779595133,0.0819336825713655,0.0003944782525538,0.0864428936623244,0.0003944779874566,0.0003944781287883,0.0003944784728827,14.04155445098877,14.741719245910645
plasticbank,https://plasticbank.com/ ,False,False,False,False,True,False,False,False,True,False,False,False,False,0.0010256422670714,0.001025644154322,0.0010256424023481,0.0010256420509816,0.0010256422260087,0.0010256429557473,0.0010256427534545,0.0010256426379744,0.0010256423057681,0.0010256458484129,0.98564100039688,0.0010256427611081,0.0010256424545806,0.001025642264845,0.0010256425204967,13.879661560058594,9.882987976074219
slideshare,https://www.slideshare.net/biotechvictor1950/heavy-metal-contamination-of-global-environment ,False,True,False,False,False,False,False,False,True,False,False,False,False,0.0022988523165058,0.4563348529299068,0.0022988534889825,0.0022988521663037,0.0022988565962646,0.0022988520306618,0.0022988541276884,0.0022988517629224,0.0022988528516642,0.0022988522431145,0.002298854408614,0.0022988537690847,0.0022988523453472,0.513780056939211,0.0022988520237277,22.470699310302734,23.242374420166016
bankinfosecurity,https://www.bankinfosecurity.com/implementing-zero-trust-in-hybrid-cloud-environment-a-15621 ,False,True,False,False,False,False,False,False,True,False,False,False,False,0.3777744522799151,0.6080178785232656,0.0010928973158391,0.0010928971769635,0.0010928973397942,0.0010928977239723,0.0010928974841873,0.0010928973116383,0.0010928973592552,0.0010928976726619,0.0010928990093296,0.0010928975560746,0.0010928974891027,0.0010928972648066,0.0010928984931932,15.302793502807617,15.329654693603516
heforshe,https://www.heforshe.org/en https://www.heforshe.org/en ,False,False,False,False,True,False,False,False,True,False,False,False,False,0.0003418807998559,0.2294501644362014,0.0003418809060061,0.0003418806175767,0.0003418806641782,0.0479245377746202,0.0003418809040071,0.0003418810486005,0.0003418806770608,0.0003418808413213,0.718522728347952,0.0003418807668485,0.0003418807407907,0.00034188073291,0.0003418807420699,13.599604606628418,10.322357177734375
unicef,https://data.unicef.org/topic/education/covid-19/ https://data.unicef.org/resources/early-childhood-development-index-2030-ecdi2030/ https://data.unicef.org/topic/education/covid-19/ https://data.unicef.org/topic/child-poverty/covid-19/ ,True,False,False,False,True,False,False,False,True,False,False,False,False,9.8473818533442e-05,0.7348433967667551,9.84738190608739e-05,9.847379407701966e-05,9.847386501274363e-05,9.84739202298073e-05,9.847383358248532e-05,0.2638764432615547,9.847380251121416e-05,9.847390262000794e-05,9.84739110274536e-05,9.84738214438541e-05,9.847379529767969e-05,9.847379552259016e-05,9.84738927711502e-05,13.051533699035645,14.14587688446045
fao,http://www.fao.org/nocs ,False,False,False,False,True,False,False,False,True,False,False,False,False,0.0009389679018626,0.0009389689897213,0.0009389689209154,0.0009389680057372,0.0009389679216142,0.0009389695785058,0.986854437723112,0.0009389700596228,0.000938968112859,0.0009389695833775,0.0009389693365657,0.0009389684698564,0.0009389681042749,0.0009389679801841,0.0009389693117906,12.526904106140137,12.006169319152832
fogoislandinn,https://fogoislandinn.ca/ ,False,False,False,False,True,False,False,False,True,False,False,False,False,0.0027777815251183,0.730874261814831,0.0027777821588043,0.0027777815767738,0.0027777813271239,0.0027777860900258,0.0027777821929741,0.0027777818768651,0.0027777818405312,0.0027777843245543,0.0027777858482326,0.2330145633082788,0.0027777822979598,0.0027777815901896,0.0027777822277368,13.927804946899414,15.971375465393066
rockefellerfoundation,https://www.rockefellerfoundation.org/ ,False,False,False,False,True,False,False,False,True,False,False,False,False,0.0005376351693,0.9924731074616028,0.000537634968546,0.0005376349086355,0.000537635092376,0.0005376353561458,0.0005376352516324,0.0005376352101257,0.0005376349881446,0.0005376351116245,0.0005376361637757,0.0005376353344321,0.0005376351014588,0.0005376350209981,0.0005376348612009,12.695243835449219,14.72541332244873
uia2023cph,https://uia2023cph.org/ ,False,False,False,False,True,False,False,False,True,False,False,False,False,0.0004535153180508,0.9936507814766018,0.000453515300309,0.0004535152244717,0.0004535156579488,0.0004535157114768,0.00045351630297,0.0004535157401765,0.0004535156696035,0.0004535157426105,0.0004535162292658,0.0004535155069862,0.00045351531309,0.0004535154336167,0.0004535153728212,12.332395553588867,14.837780952453613
unctad,https://unctadstat.unctad.org/ ,False,False,False,False,True,False,False,False,True,False,False,False,False,0.0004474279358691,0.3504343620946847,0.0004474278694458,0.0004474278502465,0.000447428119164,0.1500434426255218,0.0004474281069384,0.1130938883578981,0.0004474278604816,0.0004474282014897,0.3815065990663634,0.0004474279563183,0.0004474279092209,0.0004474279686714,0.0004474280776856,13.311502456665039,10.95390510559082
3dprint,https://3dprint.com/271/3-ways-3d-printing-will-save-the-environment/ https://3dprint.com/268538/the-sustainability-of-3d-printing-myth-or-reality/ ,False,True,False,True,False,False,False,False,True,False,False,False,False,8.830033823209528e-05,0.4371247545621802,8.830032033065948e-05,8.83003084821428e-05,8.830034335763482e-05,8.830038583928262e-05,8.830037485035372e-05,8.830042253177754e-05,8.83003155853507e-05,8.830039382170378e-05,8.830038133143464e-05,0.561727340856343,8.830032046703436e-05,8.830032815875828e-05,8.83003484883427e-05,13.691460609436035,16.602441787719727
meticulousresearch,https://www.meticulousresearch.com/product/environmental-monitoring-market-5024 ,False,True,False,False,False,False,False,False,True,False,False,False,False,8.20816346898175e-06,8.20816797262529e-06,8.208163627858935e-06,8.208164088053585e-06,8.208164437432558e-06,0.9998850856774196,8.208164730820393e-06,8.208179698831534e-06,8.208164958651077e-06,8.20816814988876e-06,8.20816626073922e-06,8.208163530469161e-06,8.208163828705368e-06,8.20816351315982e-06,8.208164314337549e-06,11.949440956115723,12.666110038757324
centennialcollege,https://www.centennialcollege.ca/programs-courses/full-time/environmental-technician/ ,False,True,False,False,False,False,False,False,True,False,False,False,False,0.0003603609743305,0.8636245822652978,0.0003603610076402,0.000360360842784,0.0003603609778865,0.0531051405359795,0.0789459450376334,0.000360360893459,0.0003603609148748,0.0003603613165279,0.0003603613784395,0.000360361001773,0.0003603609215311,0.0003603608756071,0.0003603610562349,12.426639556884766,13.202357292175293
maritime-executive,https://maritime-executive.com/ https://maritime-executive.com/ ,True,False,False,False,True,False,False,False,True,False,False,False,False,0.003174605377807,0.0031746099181584,0.0031746062793326,0.0031746059660154,0.1775507064509256,0.0031746072734111,0.003174606317953,0.0031746067649712,0.0031746066065639,0.0031746076282158,0.0031746077824589,0.7811794057048456,0.0031746060039066,0.0031746059133132,0.0031746060121216,13.78140640258789,16.79668617248535
olamgroup,https://www.olamgroup.com/ https://www.olamgroup.com/ https://www.olamgroup.com/products-services/olam-global-agri/rice.html https://www.olamgroup.com/sustainability/innovation-technology/finance-for-sustainability.html https://www.olamgroup.com/sustainability.html https://www.olamgroup.com/ https://www.olamgroup.com/sustainability/innovation-technology/finance-for-sustainability.html https://www.olamgroup.com/sustainability/reporting.html ,False,False,True,True,True,False,False,False,True,False,False,False,False,5.175990474622032e-05,0.99927536074381,5.17598971154232e-05,5.175988962520447e-05,5.175999029306501e-05,5.176027489657368e-05,5.175993490717217e-05,5.175992902882422e-05,5.175989516358922e-05,5.175992306717348e-05,5.17599361636332e-05,5.1759909900593744e-05,5.175990254476142e-05,5.1759898269492186e-05,5.1759970468441695e-05,8.081701278686523,13.030553817749023
humdata,https://data.humdata.org/ ,False,False,False,False,True,False,False,False,True,False,False,False,False,0.0024691471030856,0.9654320343585686,0.0024691388509331,0.0024691381444843,0.002469139144542,0.002469141828627,0.0024691395817079,0.0024691383229428,0.0024691381822186,0.0024691429486366,0.0024691402441862,0.0024691382905738,0.0024691381416968,0.0024691423715846,0.0024691424862115,16.218164443969727,15.230259895324707
orsted,https://orsted.com/ https://orsted.com/ ,False,False,True,False,True,False,False,False,True,False,False,False,False,0.0001403510461223,0.2829081936769524,0.0001403510058649,0.0001403510002132,0.0001403510714868,0.0363167236343654,0.0001403510519556,0.000140351175202,0.0001403510288821,0.0001403510579057,0.0001403511872681,0.6790908699530042,0.0001403510367034,0.0001403510145282,0.000140351059545,13.832401275634766,16.7713565826416
toshiba,https://www.toshiba.com/tic/inside-toshiba/environmental-health-safety ,False,True,False,False,False,False,False,False,True,False,False,False,False,0.0019607861462165,0.9725489838467344,0.0019607870115922,0.0019607858801353,0.0019607861741362,0.0019607878091353,0.0019607864136141,0.0019607855248822,0.0019607862499411,0.0019607856727645,0.0019607947159556,0.0019607863284351,0.0019607863234394,0.0019607858902434,0.0019607860127742,15.690893173217773,15.075750350952148
