doc,topic,weight
globalfestivalofaction,TOPIC_5,0.0031746123376540833
globalfestivalofaction,TOPIC_6,0.0031746122445834865
globalfestivalofaction,TOPIC_7,0.003174613080335787
globalfestivalofaction,TOPIC_8,0.0031746090115593755
globalfestivalofaction,TOPIC_9,0.003174607917507758
globalfestivalofaction,TOPIC_10,0.35296128340474503
globalfestivalofaction,TOPIC_11,0.003174612334734308
globalfestivalofaction,TOPIC_12,0.0031746089075582497
globalfestivalofaction,TOPIC_13,0.0031746076502278844
globalfestivalofaction,TOPIC_14,0.003174605505545971
desmi,TOPIC_0,0.0008333348636360999
desmi,TOPIC_1,0.8574611366292259
desmi,TOPIC_2,0.0008333349399889453
desmi,TOPIC_3,0.000833334445569079
desmi,TOPIC_4,0.0008333353405404798
desmi,TOPIC_5,0.0008333360840965633
desmi,TOPIC_6,0.0008333359398028277
desmi,TOPIC_7,0.0008333363773255683
desmi,TOPIC_8,0.0008333346387232133
desmi,TOPIC_9,0.0008333361322784341
desmi,TOPIC_10,0.000833335418224032
desmi,TOPIC_11,0.1317055047291046
desmi,TOPIC_12,0.0008333348444590589
desmi,TOPIC_13,0.0008333347098765197
desmi,TOPIC_14,0.0008333349071487798
globalissues,TOPIC_0,0.0001199043079161819
globalissues,TOPIC_1,0.8844663003352643
globalissues,TOPIC_2,0.00011990455391690899
globalissues,TOPIC_3,0.00011990425396576066
globalissues,TOPIC_4,0.00011990445626673172
globalissues,TOPIC_5,0.00011990443196787451
globalissues,TOPIC_6,0.00011990437509389486
globalissues,TOPIC_7,0.00011990443586418996
globalissues,TOPIC_8,0.00011990426298175859
globalissues,TOPIC_9,0.028911942473764957
globalissues,TOPIC_10,0.0001199044204775492
globalissues,TOPIC_11,0.00011990431977939133
globalissues,TOPIC_12,0.00011990428428332986
globalissues,TOPIC_13,0.00011990434276521052
globalissues,TOPIC_14,0.08518290474569176
nationmaster,TOPIC_0,6.035374008189551e-06
nationmaster,TOPIC_1,6.035379595019743e-06
nationmaster,TOPIC_2,6.035374873290869e-06
nationmaster,TOPIC_3,6.035372437308816e-06
nationmaster,TOPIC_4,6.035378005310669e-06
nationmaster,TOPIC_5,0.9999155047366035
nationmaster,TOPIC_6,6.03537615491276e-06
nationmaster,TOPIC_7,6.035376572010395e-06
nationmaster,TOPIC_8,6.035372861708331e-06
nationmaster,TOPIC_9,6.035378489672151e-06
nationmaster,TOPIC_10,6.035378176438995e-06
nationmaster,TOPIC_11,6.035376253058929e-06
nationmaster,TOPIC_12,6.0353735967921115e-06
nationmaster,TOPIC_13,6.035373753513033e-06
nationmaster,TOPIC_14,6.035378619252561e-06
canada,TOPIC_0,3.493148061649237e-06
canada,TOPIC_1,3.4931514405804445e-06
canada,TOPIC_2,3.4931492564328406e-06
canada,TOPIC_3,3.4931477664645005e-06
canada,TOPIC_4,3.493150052592446e-06
canada,TOPIC_5,3.4931521622632445e-06
canada,TOPIC_6,3.4931496278347147e-06
canada,TOPIC_7,3.49314850245402e-06
canada,TOPIC_8,3.4931483424876207e-06
canada,TOPIC_9,0.9999510958984108
canada,TOPIC_10,3.493150924569987e-06
canada,TOPIC_11,3.493149358925529e-06
canada,TOPIC_12,3.493148137152702e-06
canada,TOPIC_13,3.4931478233362247e-06
canada,TOPIC_14,3.4931601325895024e-06
lscenv,TOPIC_0,0.0003944779758011837
lscenv,TOPIC_1,0.8268896855461066
lscenv,TOPIC_2,0.00039447802838855016
lscenv,TOPIC_3,0.00039447793884441135
lscenv,TOPIC_4,0.0003944780941653689
lscenv,TOPIC_5,0.00039447861839414386
lscenv,TOPIC_6,0.0003944785552468725
lscenv,TOPIC_7,0.0003944782081678432
lscenv,TOPIC_8,0.000394477959513382
lscenv,TOPIC_9,0.08193368257136559
lscenv,TOPIC_10,0.0003944782525538379
lscenv,TOPIC_11,0.08644289366232441
lscenv,TOPIC_12,0.000394477987456608
lscenv,TOPIC_13,0.00039447812878838076
lscenv,TOPIC_14,0.00039447847288277447
plasticbank,TOPIC_0,0.0010256422670714097
plasticbank,TOPIC_1,0.0010256441543220229
plasticbank,TOPIC_2,0.0010256424023481986
plasticbank,TOPIC_3,0.0010256420509816657
plasticbank,TOPIC_4,0.0010256422260087213
plasticbank,TOPIC_5,0.0010256429557473864
plasticbank,TOPIC_6,0.001025642753454568
plasticbank,TOPIC_7,0.0010256426379744543
plasticbank,TOPIC_8,0.0010256423057681645
plasticbank,TOPIC_9,0.0010256458484129071
plasticbank,TOPIC_10,0.9856410003968801
plasticbank,TOPIC_11,0.0010256427611081782
plasticbank,TOPIC_12,0.0010256424545806203
plasticbank,TOPIC_13,0.001025642264845031
plasticbank,TOPIC_14,0.0010256425204967028
slideshare,TOPIC_0,0.0022988523165058
slideshare,TOPIC_1,0.4563348529299068
slideshare,TOPIC_2,0.0022988534889825936
slideshare,TOPIC_3,0.002298852166303797
slideshare,TOPIC_4,0.0022988565962646255
slideshare,TOPIC_5,0.0022988520306618035
slideshare,TOPIC_6,0.0022988541276884092
slideshare,TOPIC_7,0.002298851762922444
slideshare,TOPIC_8,0.0022988528516642874
slideshare,TOPIC_9,0.0022988522431145486
slideshare,TOPIC_10,0.002298854408614019
slideshare,TOPIC_11,0.002298853769084769
slideshare,TOPIC_12,0.002298852345347263
slideshare,TOPIC_13,0.513780056939211
slideshare,TOPIC_14,0.0022988520237277993
bankinfosecurity,TOPIC_0,0.3777744522799151
bankinfosecurity,TOPIC_1,0.6080178785232656
bankinfosecurity,TOPIC_2,0.0010928973158391554
bankinfosecurity,TOPIC_3,0.0010928971769635495
bankinfosecurity,TOPIC_4,0.0010928973397942392
bankinfosecurity,TOPIC_5,0.0010928977239723482
bankinfosecurity,TOPIC_6,0.0010928974841873343
bankinfosecurity,TOPIC_7,0.0010928973116383558
bankinfosecurity,TOPIC_8,0.0010928973592552519
bankinfosecurity,TOPIC_9,0.0010928976726619912
bankinfosecurity,TOPIC_10,0.001092899009329615
bankinfosecurity,TOPIC_11,0.0010928975560746544
bankinfosecurity,TOPIC_12,0.0010928974891027917
bankinfosecurity,TOPIC_13,0.001092897264806613
bankinfosecurity,TOPIC_14,0.0010928984931932696
heforshe,TOPIC_0,0.000341880799855907
heforshe,TOPIC_1,0.22945016443620142
heforshe,TOPIC_2,0.000341880906006193
heforshe,TOPIC_3,0.00034188061757675593
heforshe,TOPIC_4,0.00034188066417821636
heforshe,TOPIC_5,0.047924537774620204
heforshe,TOPIC_6,0.00034188090400714564
heforshe,TOPIC_7,0.0003418810486005424
heforshe,TOPIC_8,0.00034188067706085565
heforshe,TOPIC_9,0.0003418808413213526
heforshe,TOPIC_10,0.718522728347952
heforshe,TOPIC_11,0.00034188076684857794
heforshe,TOPIC_12,0.00034188074079073455
heforshe,TOPIC_13,0.0003418807329100001
heforshe,TOPIC_14,0.00034188074206994675
unicef,TOPIC_0,9.8473818533442e-05
unicef,TOPIC_1,0.7348433967667551
unicef,TOPIC_2,9.84738190608739e-05
