Id,urls,discourse: Climate change,discourse: Environment,discourse: Green growth,discourse: Sustainability,discourse: UN SDGs,area: Arctic,area: Arctic Norway,area: Extended Arctic,area: Faroed Islands,area: Greenland,area: Iceland,area: Nunavut,area: Sami,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13,topic_14
ospar,https://www.ospar.org/convention/text ,False,True,False,False,False,False,False,False,True,False,False,False,False,1.871084007211011e-05,1.8710867019695004e-05,1.8710841715744148e-05,1.8710836274978115e-05,0.9997380481536033,1.8710852222948568e-05,1.8710852508858234e-05,1.8710839493452864e-05,1.8710837853033042e-05,1.8710850142972928e-05,1.8710853985418495e-05,1.8710844575229508e-05,1.871083910656034e-05,1.8710838752574182e-05,1.8710852672909586e-05
billygraham,https://billygraham.org/story/billy-grahams-my-answer-global-warming-and-the-environment/ ,False,True,False,False,False,False,False,False,True,False,False,False,False,0.0009803934301115516,0.9862744834943585,0.0009803936392325848,0.0009803932694606022,0.0009803938270725465,0.0009803945354982936,0.0009803950026805706,0.000980396851642426,0.000980393276609054,0.0009803939416292886,0.0009803945337749514,0.000980393889980187,0.0009803937284816686,0.0009803934507873668,0.000980393128680682
geopoliticalmonitor,https://www.geopoliticalmonitor.com/topic/environment/ ,False,True,False,False,False,False,False,False,True,False,False,False,False,0.0008658023118417792,0.6138253578485408,0.0008658019866677985,0.0008658025744694247,0.0008658022229160868,0.0008658051255278913,0.0008658022851537636,0.0008658034968142316,0.0008658027372206625,0.0008658021398927499,0.37491920803247386,0.0008658029801546609,0.000865802149212278,0.0008658019763810847,0.0008658021327330539
napier,https://www.napier.ac.uk/courses/msc-environmental-sustainability-postgraduate-fulltime ,False,True,False,False,False,False,False,False,True,False,False,False,False,0.00017825336691063842,0.7886093167852125,0.00017825335687139966,0.0001782533210067208,0.00017825348914064817,0.00017825357126691923,0.05613649478392954,0.0001782533490610635,0.00017825333815388704,0.0001782534767760493,0.1531151473274375,0.00017825357621450327,0.00017825337397002735,0.0001782533499504774,0.00017825353409803562
treehugger,https://www.treehugger.com/the-environmental-groups-that-dominate-facebook-4868636 ,False,True,False,False,False,False,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
globalgoals,https://worldslargestlesson.globalgoals.org/ ,False,False,False,False,True,False,False,False,True,False,False,False,False,0.0013888903887288397,0.9805555247370566,0.001388890878901578,0.0013888901693073666,0.001388890557680703,0.0013888917258886697,0.001388890814185701,0.001388892152212299,0.0013888903864427591,0.001388892586052079,0.0013888931812521869,0.0013888909779679434,0.0013888905884717703,0.0013888905205782136,0.0013888903352732847
alliedmarketresearch,https://www.alliedmarketresearch.com/environmental-monitoring-market https://www.alliedmarketresearch.com/green-roof-market-A08782 ,False,True,True,False,False,False,False,False,True,False,False,False,False,1.0854237646407271e-05,1.0854247322267732e-05,1.0854237756579417e-05,1.085423779352312e-05,1.0854237353391397e-05,0.9998480406496338,1.085423736737718e-05,1.0854239773480396e-05,1.0854239562264494e-05,1.0854243641161274e-05,1.0854241932569826e-05,1.0854239079894564e-05,1.0854236175804999e-05,1.085423601873861e-05,1.0854238942740766e-05
damen,https://www.damen.com/en/markets/environmental-safety-and-control https://www.damen.com/en/innovation/sustainability ,False,True,True,False,False,False,False,False,True,False,False,False,False,0.022222238151345195,0.688888681580331,0.022222234025998083,0.022222228676635387,0.022222225045917466,0.02222222633909555,0.02222222858762133,0.022222235655598225,0.022222228171114834,0.022222225862339396,0.02222224907330472,0.02222223395539467,0.022222242783924102,0.02222229548615536,0.02222222660522461
oecd,http://www.oecd.org/environment/ https://www.oecd.org/trade/topics/trade-and-the-environment/ http://www.oecd.org/investment/due-diligence-guidance-for-responsible-business-conduct.htm http://www.oecd.org/greengrowth/whatisgreengrowthandhowcanithelpdeliversustainabledevelopment.htm http://www.oecd.org/Greengrowth/ http://www.oecd.org/dac/sustainable-development-goals.htm http://www.oecd.org/daf/competition/sustainability-and-competition.htm ,False,True,True,True,True,False,False,False,True,False,False,False,False,4.206105066292357e-05,0.9989744340995057,4.206104190354198e-05,4.206103553599448e-05,4.2061078834913535e-05,4.206109882615783e-05,4.206108647993552e-05,4.206112379508902e-05,4.2061043292748146e-05,4.206108071347894e-05,0.000478772039946553,4.206105224753214e-05,4.206104826010417e-05,4.206104313030214e-05,4.206107686505049e-05
ecowatch,https://www.ecowatch.com/ ,False,True,False,False,False,False,False,False,True,False,False,False,False,0.0003787884919339093,0.776635604401712,0.00037878863337435125,0.0003787883884988732,0.0003787906691668067,0.0003787886700199559,0.0003787888052931819,0.037699224311286035,0.00037878850157857785,0.10583006926273111,0.07566842480715451,0.0003787887270782761,0.000378788559344076,0.0003787884777823655,0.000378789293046072
globalfestivalofaction,https://globalfestivalofaction.org/ ,False,False,False,False,True,False,False,False,True,False,False,False,False,0.003174608723605017,0.6057687858812537,0.0031746084097114074,0.0031746096903467035,0.0031746149006311735,0.0031746123376540833,0.0031746122445834865,0.003174613080335787,0.0031746090115593755,0.003174607917507758,0.35296128340474503,0.003174612334734308,0.0031746089075582497,0.0031746076502278844,0.003174605505545971
desmi,https://www.desmi.com/ https://www.desmi.com/products-solutions-library/modular-s-centrifugal-pump/ ,False,False,False,False,True,False,False,False,True,False,False,False,False,0.0008333348636360999,0.8574611366292259,0.0008333349399889453,0.000833334445569079,0.0008333353405404798,0.0008333360840965633,0.0008333359398028277,0.0008333363773255683,0.0008333346387232133,0.0008333361322784341,0.000833335418224032,0.1317055047291046,0.0008333348444590589,0.0008333347098765197,0.0008333349071487798
