doc,topic,weight
alternativet,TOPIC_0,5.6980126148701816e-05
alternativet,TOPIC_1,5.698016210094911e-05
alternativet,TOPIC_2,0.9206061756883022
alternativet,TOPIC_3,5.6980120032795023e-05
alternativet,TOPIC_4,5.698012895126247e-05
alternativet,TOPIC_5,5.6980194554218744e-05
alternativet,TOPIC_6,5.698012691244737e-05
alternativet,TOPIC_7,0.0786530824766915
alternativet,TOPIC_8,5.6980125980439087e-05
alternativet,TOPIC_9,5.698016239900709e-05
alternativet,TOPIC_10,5.698012414536196e-05
alternativet,TOPIC_11,5.6980128027699675e-05
alternativet,TOPIC_12,5.698017321929419e-05
alternativet,TOPIC_13,5.698012611791032e-05
alternativet,TOPIC_14,5.69801364160758e-05
klimatilpasning,TOPIC_0,7.852382999027138e-05
klimatilpasning,TOPIC_1,7.852384613431931e-05
klimatilpasning,TOPIC_2,7.852391742914038e-05
klimatilpasning,TOPIC_3,7.852381348281805e-05
klimatilpasning,TOPIC_4,7.852383069737388e-05
klimatilpasning,TOPIC_5,7.852388024233679e-05
klimatilpasning,TOPIC_6,7.852381954436249e-05
klimatilpasning,TOPIC_7,7.852384887458776e-05
klimatilpasning,TOPIC_8,7.85238354020617e-05
klimatilpasning,TOPIC_9,0.9989006662240989
klimatilpasning,TOPIC_10,7.852382233532107e-05
klimatilpasning,TOPIC_11,7.852382121049187e-05
klimatilpasning,TOPIC_12,7.852386256739301e-05
klimatilpasning,TOPIC_13,7.852381765679071e-05
klimatilpasning,TOPIC_14,7.852383033386984e-05
tvis,TOPIC_0,0.00021645063255769785
tvis,TOPIC_1,0.0002164508018502573
tvis,TOPIC_2,0.9969696911900611
tvis,TOPIC_3,0.00021645045552774208
tvis,TOPIC_4,0.0002164504883699315
tvis,TOPIC_5,0.00021645134680486867
tvis,TOPIC_6,0.0002164505601411979
tvis,TOPIC_7,0.00021645057453889186
tvis,TOPIC_8,0.00021645048403426287
tvis,TOPIC_9,0.00021645074361358716
tvis,TOPIC_10,0.0002164504853975441
tvis,TOPIC_11,0.00021645052435682538
tvis,TOPIC_12,0.00021645073604797943
tvis,TOPIC_13,0.00021645048874940532
tvis,TOPIC_14,0.00021645048794889028
texta,TOPIC_0,6.313138529196388e-05
texta,TOPIC_1,6.31313900014754e-05
texta,TOPIC_2,0.9466852510628446
texta,TOPIC_3,6.313137873414634e-05
texta,TOPIC_4,6.313141100286578e-05
texta,TOPIC_5,0.05249404074843117
texta,TOPIC_6,6.313138163420853e-05
texta,TOPIC_7,6.313139682563897e-05
texta,TOPIC_8,6.313139353580911e-05
texta,TOPIC_9,6.313145474794601e-05
texta,TOPIC_10,6.31313883678035e-05
texta,TOPIC_11,6.313140081971164e-05
texta,TOPIC_12,6.313140716029916e-05
texta,TOPIC_13,6.31313822508474e-05
texta,TOPIC_14,6.313141835101986e-05
bane,TOPIC_0,0.00021645058660581316
bane,TOPIC_1,0.0002164505909356365
bane,TOPIC_2,0.9610625597717636
bane,TOPIC_3,0.00021645050672797274
bane,TOPIC_4,0.0002164506464618458
bane,TOPIC_5,0.00021645081431583306
bane,TOPIC_6,0.0002164505312919026
bane,TOPIC_7,0.0002164505786733754
bane,TOPIC_8,0.0002164505194708451
bane,TOPIC_9,0.03612358264292512
bane,TOPIC_10,0.00021645050857579717
bane,TOPIC_11,0.00021645052599443207
bane,TOPIC_12,0.00021645070677914988
bane,TOPIC_13,0.00021645051308632557
bane,TOPIC_14,0.00021645055639220605
stok,TOPIC_0,0.00043573035811112854
stok,TOPIC_1,0.0004357308465799066
stok,TOPIC_2,0.7749093690543065
stok,TOPIC_3,0.0004357302580284948
stok,TOPIC_4,0.0004357304143756936
stok,TOPIC_5,0.00043573059712931567
stok,TOPIC_6,0.00043573032836811493
stok,TOPIC_7,0.000435730415074632
stok,TOPIC_8,0.00043573027524137093
stok,TOPIC_9,0.0004357303930697499
stok,TOPIC_10,0.00043573023617407515
stok,TOPIC_11,0.0004357302695901389
stok,TOPIC_12,0.21942613602285116
stok,TOPIC_13,0.00043573025281393906
stok,TOPIC_14,0.0004357302782856487
rebild,TOPIC_0,0.000217155466990672
rebild,TOPIC_1,0.00021715551858314438
rebild,TOPIC_2,0.9969598221350146
rebild,TOPIC_3,0.0002171554960427621
rebild,TOPIC_4,0.0002171555303842569
rebild,TOPIC_5,0.0002171556144247832
rebild,TOPIC_6,0.00021715550554103228
rebild,TOPIC_7,0.0002171556112620456
rebild,TOPIC_8,0.00021715550820182
rebild,TOPIC_9,0.0002171559882149699
rebild,TOPIC_10,0.00021715552534408281
rebild,TOPIC_11,0.00021715548552465479
rebild,TOPIC_12,0.0002171555142781545
rebild,TOPIC_13,0.00021715553565724248
rebild,TOPIC_14,0.00021715556453555826
billund,TOPIC_0,0.0005649720689331378
billund,TOPIC_1,0.0005649723288126881
billund,TOPIC_2,0.0005649725786897961
billund,TOPIC_3,0.0005649720523840259
billund,TOPIC_4,0.0005649722010040721
billund,TOPIC_5,0.0005649723045619311
billund,TOPIC_6,0.0005649720577846172
billund,TOPIC_7,0.9920903883190154
billund,TOPIC_8,0.0005649720934301177
billund,TOPIC_9,0.0005649733325623407
billund,TOPIC_10,0.0005649721899067475
billund,TOPIC_11,0.0005649720288471671
billund,TOPIC_12,0.0005649722123153558
billund,TOPIC_13,0.0005649721160994993
billund,TOPIC_14,0.0005649721156530437
handicap,TOPIC_0,0.00022075081202921812
handicap,TOPIC_1,0.00022075075548077402
handicap,TOPIC_2,0.9969094878940903
handicap,TOPIC_3,0.00022075079499207507
handicap,TOPIC_4,0.0002207508424007933
handicap,TOPIC_5,0.0002207508915576773
handicap,TOPIC_6,0.0002207507911994847
handicap,TOPIC_7,0.00022075084106851277
handicap,TOPIC_8,0.0002207508120948795
handicap,TOPIC_9,0.00022075109420411482
handicap,TOPIC_10,0.00022075086754039255
handicap,TOPIC_11,0.00022075084464595656
handicap,TOPIC_12,0.00022075084950379746
handicap,TOPIC_13,0.0002207507903757507
handicap,TOPIC_14,0.0002207511188162989
heleverdeniskole,TOPIC_0,0.007407413461633279
heleverdeniskole,TOPIC_1,0.007407415991609233
heleverdeniskole,TOPIC_2,0.8962961313468836
heleverdeniskole,TOPIC_3,0.00740741186080433
heleverdeniskole,TOPIC_4,0.007407418317529996
heleverdeniskole,TOPIC_5,0.007407419314531404
heleverdeniskole,TOPIC_6,0.007407412553553692
heleverdeniskole,TOPIC_7,0.007407416618418834
heleverdeniskole,TOPIC_8,0.007407413869859455
heleverdeniskole,TOPIC_9,0.0074074754008695036
heleverdeniskole,TOPIC_10,0.007407414685378922
heleverdeniskole,TOPIC_11,0.007407411181834987
heleverdeniskole,TOPIC_12,0.007407415591282959
heleverdeniskole,TOPIC_13,0.007407412388065592
heleverdeniskole,TOPIC_14,0.007407417417744136
bornsvilkar,TOPIC_0,0.00014847823212776702
bornsvilkar,TOPIC_1,0.00014847823784691633
bornsvilkar,TOPIC_2,0.997921304044921
bornsvilkar,TOPIC_3,0.00014847829298754727
bornsvilkar,TOPIC_4,0.00014847825817877758
bornsvilkar,TOPIC_5,0.0001484783814973428
bornsvilkar,TOPIC_6,0.00014847825595637015
bornsvilkar,TOPIC_7,0.00014847829083523956
bornsvilkar,TOPIC_8,0.00014847826184911323
bornsvilkar,TOPIC_9,0.00014847838404103702
bornsvilkar,TOPIC_10,0.00014847827217717943
bornsvilkar,TOPIC_11,0.00014847823914324008
bornsvilkar,TOPIC_12,0.00014847825665685602
bornsvilkar,TOPIC_13,0.0001484782531832112
bornsvilkar,TOPIC_14,0.00014847833859844126
fm,TOPIC_0,0.0006006010520853762
fm,TOPIC_1,0.0006006011392232273
fm,TOPIC_2,0.9915915818374399
fm,TOPIC_3,0.0006006010998538083
fm,TOPIC_4,0.000600601225830189
fm,TOPIC_5,0.0006006018818965468
fm,TOPIC_6,0.0006006011386013006
fm,TOPIC_7,0.0006006013803263819
fm,TOPIC_8,0.0006006011874875684
fm,TOPIC_9,0.000600601829978898
fm,TOPIC_10,0.0006006013315007064
fm,TOPIC_11,0.0006006011181711017
fm,TOPIC_12,0.0006006012614075884
fm,TOPIC_13,0.0006006011523367015
fm,TOPIC_14,0.0006006013638607034
globalis,TOPIC_0,0.00023068071659811538
globalis,TOPIC_1,0.00023068076039545657
globalis,TOPIC_2,0.9967704681510426
globalis,TOPIC_3,0.00023068071500889452
globalis,TOPIC_4,0.00023068074301518115
