topic,word,weight
TOPIC_10,lokale,2.155309600991166
TOPIC_10,17,2.130764478871456
TOPIC_10,inspiration,1.9103130991998611
TOPIC_10,bæredygtig,1.8954866293210215
TOPIC_10,projektet,1.8571770148357112
TOPIC_10,guide,1.8467672915779907
TOPIC_10,aalborg,1.7943282685716158
TOPIC_10,kommune,1.6018829806324524
TOPIC_10,arbejde,1.5427849458184126
TOPIC_10,verdensmålene,1.538698123111202
TOPIC_10,inden,1.5136196322455961
TOPIC_10,udvikling,1.4819400875905187
TOPIC_10,skabe,1.4597314688927465
TOPIC_10,mangler,1.448355755474675
TOPIC_10,fokus,1.43730107068449
TOPIC_10,tilbyder,1.4323789762542207
TOPIC_10,12,1.4187658482177237
TOPIC_10,samt,1.4186993804782841
TOPIC_10,projekter,1.411535803402118
TOPIC_10,engagere,1.4045731783383621
TOPIC_10,nye,1.3958418032377187
TOPIC_11,sustainable,8.91702998869797
TOPIC_11,sustainability,8.744393687791403
TOPIC_11,global,5.111006333871601
TOPIC_11,development,4.830991181429591
TOPIC_11,goals,4.360095646524671
TOPIC_11,2020,2.4932818085778683
TOPIC_11,service,2.320144301067379
TOPIC_11,environmental,2.267070232621067
TOPIC_11,report,2.2155234080370283
TOPIC_11,products,2.1743398827784115
TOPIC_11,world,2.143348271805543
TOPIC_11,transport,2.006685834621073
TOPIC_11,virksomheder,1.8923843240834444
TOPIC_11,co2,1.8498318824951185
TOPIC_11,digital,1.8261442085170887
TOPIC_11,2018,1.7925616890531488
TOPIC_11,sdg,1.7595251678556332
TOPIC_11,find,1.7552838925999856
TOPIC_11,innovative,1.7100824647264956
TOPIC_11,innovation,1.6767388036210844
TOPIC_11,green,1.6190187692645726
TOPIC_11,100,1.6094832105949313
TOPIC_11,people,1.5672691792078737
TOPIC_11,20,1.4862689360190156
TOPIC_11,danmark,1.3747206074931455
TOPIC_12,cradle,109.83044657277526
TOPIC_12,pureprint,29.83195277278686
TOPIC_12,kls,25.594416727714663
TOPIC_12,produkter,18.285497829447394
TOPIC_12,fsc,15.688372987506153
TOPIC_12,certificeret,13.022674512287136
TOPIC_12,certified,12.735033350449639
TOPIC_12,co2,11.84005181612709
TOPIC_12,bæredygtighed,9.797622238496691
TOPIC_12,emballage,9.367245971773787
TOPIC_12,produkt,8.936675546649269
TOPIC_12,miljø,8.686961039827455
TOPIC_12,produceret,8.413798969957627
TOPIC_12,bæredygtige,8.344827782321902
TOPIC_12,mennesker,8.124117425781904
TOPIC_12,år,7.988265669310043
