Id,urls,discourse: Climate change,discourse: Environment,discourse: Green growth,discourse: Sustainability,discourse: UN SDGs,area: Arctic,area: Arctic Norway,area: Extended Arctic,area: Faroed Islands,area: Greenland,area: Iceland,area: Nunavut,area: Sami,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13,topic_14
state,https://www.state.gov/key-topics-office-of-ocean-and-polar-affairs/arctic/ https://2009-2017.state.gov/e/oes/ocns/opa/arc/uschair/index.htm https://www.state.gov/key-topics-office-of-ocean-and-polar-affairs/arctic/ https://www.state.gov/key-topics-office-of-ocean-and-polar-affairs/arctic/ https://www.state.gov/key-topics-office-of-ocean-and-polar-affairs/arctic/ ,True,True,True,True,True,True,False,False,False,False,False,False,False,4.1588702968690164e-05,4.158874127155224e-05,4.158872836284634e-05,4.1588734511815616e-05,4.158879050092622e-05,4.158874075340646e-05,4.1588756824494665e-05,4.158872671986808e-05,4.158873819767152e-05,4.158872670501723e-05,0.2045742342898549,0.7841499337929033,4.1588797287678365e-05,0.010776766994772653,4.158873836509677e-05
yale,https://e360.yale.edu/features/how-melting-permafrost-is-beginning-to-transform-the-arctic https://e360.yale.edu/features/how-melting-permafrost-is-beginning-to-transform-the-arctic ,True,True,False,False,False,True,False,False,False,False,False,False,False,6.391819799740425e-05,6.391829346623494e-05,6.391826510719545e-05,6.39182872446526e-05,0.805644565960197,6.391828552838289e-05,0.01257169502326939,6.39182590284304e-05,0.18101671954896706,6.391825308548073e-05,6.391830329855517e-05,6.391835282140192e-05,6.391826743698097e-05,6.391838887960473e-05,6.391831367249275e-05
climate,https://www.climate.gov/news-features/understanding-climate/2020-arctic-report-card-climategov-visual-highlights https://toolkit.climate.gov/regions/alaska-and-arctic https://toolkit.climate.gov/regions/alaska-and-arctic https://www.climate.gov/news-features/understanding-climate/polar-opposites-arctic-and-antarctic https://www.climate.gov/news-features/understanding-climate/2020-arctic-report-card-climategov-visual-highlights ,True,True,False,False,False,True,False,False,False,False,False,False,False,4.816958396196828e-05,4.816964876575646e-05,4.81696073052033e-05,4.816963404551682e-05,0.986755480166185,4.816961387500943e-05,4.8169625345391524e-05,4.816960268042179e-05,4.816963589418118e-05,4.816960531973541e-05,4.816965864027375e-05,4.8169679016085776e-05,4.81696180733947e-05,0.012618314708736398,4.816961215553836e-05
journalsofindia,https://journalsofindia.com/indias-arctic-policy/ ,False,False,False,False,True,True,False,False,False,False,False,False,False,0.00010055339555321465,0.00010055319989543083,0.00010055316401828097,0.00010055317830520456,0.13727389915545446,0.00010055317798267359,0.00010055320788718973,0.00010055314783791701,0.00010055318994326108,0.00010055315680763327,0.1653574202870986,0.6859219228374295,0.00010055328525413818,0.010340672434185521,0.00010055318234701681
arcticyearbook,https://arcticyearbook.com/arctic-yearbook/2019 https://arcticyearbook.com/arctic-yearbook/2018 https://arcticyearbook.com/arctic-yearbook/2018 https://arcticyearbook.com/arctic-yearbook/2020 https://arcticyearbook.com/arctic-yearbook/2019 ,False,False,True,True,True,True,False,False,False,False,False,False,False,5.767014025451033e-05,5.767020413788045e-05,5.76701983016669e-05,5.76701932151313e-05,5.767027188907169e-05,5.767020008992843e-05,5.767030382458804e-05,5.7670186471294184e-05,5.767020505342629e-05,5.767018866752958e-05,0.1354105993617171,0.8638396878033479,5.7670257686392144e-05,5.767027071843034e-05,5.767021462516035e-05
nature,https://www.nature.com/articles/s41558-019-0688-1 https://www.nature.com/articles/s41467-020-19923-2 https://www.nature.com/articles/s41558-020-0905-y ,True,True,False,False,True,True,False,False,False,False,False,False,False,1.6010296136415443e-05,1.6010277587300118e-05,1.601026862231813e-05,1.6010272261174513e-05,0.9940173431096856,1.6010268616511485e-05,1.6010285560205847e-05,1.601026504518905e-05,1.601027029110445e-05,1.60102660174539e-05,1.601028481067708e-05,1.6010289498210124e-05,0.0057745232766918874,1.6010295569075316e-05,1.6010273606651137e-05
csis,https://www.csis.org/analysis/implications-us-policy-stagnation-toward-arctic-region https://www.csis.org/regions/arctic https://www.csis.org/analysis/shifting-currents-arctic https://www.csis.org/regions/arctic https://www.csis.org/regions/arctic ,True,True,True,True,False,True,False,False,False,False,False,False,False,2.336741166344137e-05,2.336725361997887e-05,2.3367252329248924e-05,2.3367251010240335e-05,2.336728093872518e-05,2.3367250821524735e-05,2.3367269312594e-05,2.3367241960682466e-05,2.3367251336494587e-05,2.336724318536928e-05,2.3367279784259703e-05,0.9996728582149081,2.3367272152418245e-05,2.336727608098743e-05,2.33672508961269e-05
norden,https://www.norden.org/en/information/nordic-council-ministers-arctic-co-operation-programme-2018-2021 https://www.norden.org/en/nyhed/you-can-now-apply-funding-arctic-projects https://www.norden.org/en/nordic-region-arctic ,False,False,False,True,True,True,False,False,False,False,False,False,False,0.00026350466818257016,0.00026350504658532976,0.00026350489910860616,0.0002635049033725946,0.0002635051739215539,0.00026350495345855236,0.0002635049871193163,0.00026350486777388944,0.00026350494824169384,0.00026350486238990294,0.00026350531737705945,0.39186527776771013,0.0002635053324696284,0.00026350564643623937,0.6047091566258529
polarconnection,https://polarconnection.org/biden-presidency-arctic/ http://polarconnection.org/arctic-infrastructure-standard/ ,False,False,False,False,True,True,False,False,False,False,False,False,False,2.850228203749886e-05,2.850226534722303e-05,2.850226924407744e-05,2.850225617691115e-05,0.0064452248680471605,2.85022555884156e-05,2.8502288902948747e-05,2.8502246094317934e-05,2.8502257061499155e-05,2.8502245957970912e-05,2.85022779755594e-05,0.9931842456505467,2.8502282367399877e-05,2.850229787541133e-05,2.8502256776910315e-05
military,https://www.military.com/podcasts/left-of-boom/2021/01/04/us-losing-fight-arctic-dominance.html ,False,True,False,False,False,True,False,False,False,False,False,False,False,0.00562027650859537,3.885012900446697e-05,3.885008861028919e-05,3.88501175386475e-05,0.0650825736402682,3.885010762016338e-05,3.885010209537281e-05,3.8850086103672724e-05,3.885012094195392e-05,3.8850086240157616e-05,3.8850138769313175e-05,0.9288309484981414,3.8850127962501925e-05,3.885015394830897e-05,3.885009416025542e-05
visualcapitalist,https://www.visualcapitalist.com/breaking-the-ice-mapping-changing-arctic/ https://www.visualcapitalist.com/the-race-for-arctic-domination/ https://www.visualcapitalist.com/breaking-the-ice-mapping-changing-arctic/ ,False,False,False,True,True,True,False,False,False,False,False,False,False,8.261051874907403e-05,8.26106396887224e-05,8.261059439376073e-05,8.261062163917869e-05,0.12722759475285272,8.261059590665079e-05,8.261066897362276e-05,8.261057599709464e-05,8.261062756556344e-05,8.261057727511082e-05,8.261064762425969e-05,0.8716984672474501,8.261064842270629e-05,8.261070008603854e-05,8.261058337525172e-05
nsf,https://www.nsf.gov/pubs/2021/nsf21526/nsf21526.htm ,False,True,False,False,False,True,False,False,False,False,False,False,False,2.098418947438703e-05,2.0984187042529977e-05,2.0984183415747343e-05,2.0984181229661274e-05,2.0984205180897084e-05,2.0984184222214992e-05,2.098419012406701e-05,2.098417706909178e-05,2.098418420369765e-05,2.0984176785372292e-05,2.098420539751086e-05,2.0984216118524753e-05,0.9934880793010453,0.006239126235496348,2.098418319472285e-05
c2g2,https://www.c2g2.net/c2glearn-arctic/ ,False,False,False,False,True,True,False,False,False,False,False,False,False,5.7175555411123506e-05,5.717564358282527e-05,5.717559955568017e-05,5.71756019786875e-05,0.023126329300796562,5.717561516522409e-05,5.7175624303489805e-05,5.7175591866593795e-05,5.7175615322835606e-05,5.7175595827192056e-05,0.9037526691005572,0.07243489413860667,5.717569411603608e-05,5.717571206278476e-05,5.717561084715975e-05
ulaval,https://arcticnet.ulaval.ca/ https://arcticnet.ulaval.ca/ ,True,True,False,False,False,True,False,False,False,False,False,False,False,0.9999634288083716,2.6122280412067367e-06,2.612227976037033e-06,2.6122279496343796e-06,2.6122279119156366e-06,2.6122280602768335e-06,2.6122280394090855e-06,2.6122279799423806e-06,2.612227935878429e-06,2.612227972664143e-06,2.612227911501589e-06,2.612227900461214e-06,2.612227935860667e-06,2.6122278974864252e-06,2.6122281163531247e-06
arcticfrontiers,https://www.arcticfrontiers.com/pillar/plenary/ https://www.arcticfrontiers.com/about-the-conference/ https://www.arcticfrontiers.com/about-the-conference/ ,False,False,True,True,True,True,False,False,False,False,False,False,False,0.00012795948542590425,0.00012795941892029098,0.00012795920641369904,0.00012795920770286104,0.00012795949562821238,0.00012795926288818163,0.00012795925029617409,0.0001279592016841916,0.0001279592428323965,0.00012795920103485434,0.00012795936428958862,0.9001242925618687,0.00012795944138092774,0.09821223639370609,0.00012795926592794094
dtu,https://www.dtu.dk/english/education/msc/about-dtus-msc-programmes/arctic-semester https://www.dtu.dk/english/news/2014/03/satellites-in-new-orbits-aid-arctic-monitoring??id=92647bb0-0f8e-4b71-9947-b504c717b558 https://arctic.dtu.dk/ https://arctic.dtu.dk/ ,False,False,True,True,True,True,False,False,False,False,False,False,False,0.00020639939520512073,0.00020639876024901335,0.0002063986529613047,0.00020639866083590246,0.5655770263212146,0.00020639870009939396,0.0002063988620317453,0.00020639863645615525,0.00020639869138231994,0.0002063986241282524,0.0002063987759336887,0.39736250936893425,0.034583678800621014,0.00020639902220827877,0.0002063987277388473
euractiv,https://www.euractiv.com/section/arctic-agenda/news/new-deal-to-prevent-unregulated-arctic-fishing-approved-by-eu-and-partners/ https://www.euractiv.com/section/arctic-agenda/news/fault-lines-surface-in-arctic-as-region-turns-into-geopolitical-hot-spot/ ,False,False,False,False,True,True,False,False,False,False,False,False,False,9.363301316805163e-05,9.363313437786314e-05,9.363309870408404e-05,9.363311798900461e-05,0.09763228500463166,9.363309296643494e-05,9.363311639611215e-05,9.36330561412913e-05,9.363309769133925e-05,9.363306292103418e-05,9.363319720382058e-05,0.9011504845895525,9.363310164046433e-05,9.363324357288186e-05,9.363307304348734e-05
arcticcentre,"https://www.arcticcentre.org/EN/research https://www.arcticcentre.org/EN/About/Contacts/Staff/Stepien,-Adam https://www.arcticcentre.org/EN/arcticregion https://www.arcticcentre.org/EN/arcticregion/Arctic-Indigenous-Peoples https://www.arcticcentre.org/EN/arcticregion https://www.arcticcentre.org/EN/research ",False,False,True,True,True,True,False,False,False,False,False,False,False,4.528988279979097e-05,4.528993307284893e-05,4.5289901700869644e-05,4.5289909017276124e-05,0.042223849647453154,4.5289910724228405e-05,4.5289941927797295e-05,4.528989918112752e-05,4.528991893365923e-05,4.52899005352088e-05,0.948495624501415,4.528997523820899e-05,4.528994150440012e-05,0.008737046812852742,4.528992364374998e-05
inuitcircumpolar,https://www.inuitcircumpolar.com/ https://www.inuitcircumpolar.com/about-icc/ https://www.inuitcircumpolar.com/about-icc/ ,False,False,False,False,True,True,False,False,False,False,False,False,False,0.00022222236008746297,0.00022222288046162635,0.00022222250259698622,0.00022222254257699196,0.00022222273639936922,0.00022222252917710443,0.00022222251950989772,0.00022222248216650868,0.000222222548638666,0.00022222246290995774,0.0002222227940763996,0.9968888829276287,0.00022222301596832393,0.00022222298539422772,0.00022222271240778056
highnorthnews,https://www.highnorthnews.com/en/end-arctic-council-and-arctic-governance-we-know-it ,False,False,False,False,True,True,False,False,False,False,False,False,False,7.742970010404531e-05,7.7429453691043e-05,7.742941972587169e-05,7.742942328408779e-05,7.742949385233192e-05,7.742944076666705e-05,7.742943306074985e-05,7.74294089078973e-05,7.742943787909441e-05,7.742940783054331e-05,0.9989159873683211,7.742954641565812e-05,7.742946928661786e-05,7.742953843891496e-05,7.742945843536705e-05
government,https://www.government.se/4ab869/contentassets/c197945c0be646a482733275d8b702cd/swedens-strategy-for-the-arctic-region-2020.pdf ,False,False,False,False,True,True,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sciencedirect,https://www.sciencedirect.com/science/article/pii/S1873965220300268 https://www.sciencedirect.com/science/article/pii/S1873965218301543 ,False,False,True,False,True,True,False,False,False,False,False,False,False,0.0004830919874399232,0.00048309245349748134,0.000483092269659866,0.0004830924478329299,0.9932367049647656,0.0004830923763663804,0.00048309252710441016,0.0004830922248117727,0.000483092423097732,0.0004830922601361672,0.00048309275597937807,0.00048309293650128566,0.00048309303511201565,0.0004830928269958547,0.00048309251069910634
nationalinterest,https://nationalinterest.org/blog/buzz/putin%E2%80%99s-real-arctic-playbook-demography-development-and-defense-171465 https://nationalinterest.org/feature/realism-arctic-164489 ,False,False,False,True,True,True,False,False,False,False,False,False,False,6.775069601916161e-05,6.77507762439818e-05,6.775075710442948e-05,6.775076310478685e-05,6.775084201050537e-05,6.775076575938653e-05,6.775077392059506e-05,6.775074698557091e-05,6.775077258837601e-05,6.775074738275111e-05,6.775085934560515e-05,0.9990514890822536,6.775079197819142e-05,6.77508652050112e-05,6.775076009811121e-05
gov,https://www.gov.scot/publications/arctic-circle-assembly-2016-fm-speech/ ,False,False,False,False,True,True,False,False,False,False,False,False,False,9.732460935111204e-05,9.732373933683419e-05,9.732374076902199e-05,9.732372187000758e-05,0.29726517995979834,9.732379030627975e-05,9.732378628299203e-05,9.732373241964242e-05,9.732378608799459e-05,9.732373828988332e-05,9.732397720428328e-05,0.7014696100680843,9.73238087756414e-05,9.732374841426344e-05,9.732379300944873e-05
euobserver,https://euobserver.com/nordic/144805 ,False,False,False,False,True,True,False,False,False,False,False,False,False,0.00014847822248743203,0.00014847831093218057,0.00014847825189839313,0.00014847825556422816,0.00014847859260147962,0.00014847830242684185,0.00014847831427514867,0.00014847824350993976,0.00014847836444197303,0.00014847824881572303,0.6217058302830479,0.37636395147076385,0.00014847836389534648,0.00014847842668562592,0.00014847834865396872
Clean Arctic Alliance,https://www.facebook.com/CleanArcticAlliance/?__xts__%5B1%5D=68.ARDI2sWof43O2tVMKoGyTRgLDatgmIxg8JKnr3mGteXfMB3FuW0bRaUfSmpCKOM7Gk591lVVw4jdw4wh4t9687jN8Z0YB9Yp_dc99f7ZF42aZclA8_pHmGVdA8UJoQPDlHasC_KtNbGCBY37MVhErBD_E6sP_eehsNNCgC20GK5_mm81YFJ5l5zUL8A-NJCmPatpR8c2xiyMvmnKjh4aC5_PFjqvfQlsCGLv1R_p_Ebc207sfTx2Dn98zGVrCBpOBlB2HXVfJr-soaCiQwvnGqLa90X0edWcufxIw13wkCytv3dme46j6rvBX-5HWLF9e-y22NYgeLYPuPfzOVO2nEWNs6YDJ399Kcei7iMDe8BU3IdOXdmmxsB-kBzXf8jP4jdW ,False,False,False,False,True,True,False,False,False,False,False,False,False,0.033333335024525464,0.03333334876140931,0.033333340971605264,0.03333334165142701,0.5333329499376747,0.033333348950917926,0.033333336661466616,0.033333347126357875,0.033333343198468236,0.03333334417005667,0.03333337362375339,0.033333360603876275,0.033333337897235436,0.03333350933632582,0.03333338208490012
opportunitydesk,https://opportunitydesk.org/2020/12/30/nordic-arctic-cooperation-program-2021/ ,False,False,False,False,True,True,False,False,False,False,False,False,False,0.00043290077073442827,0.0004329010222958542,0.0004329014456101002,0.00043290086073952187,0.002506419810183547,0.0004329010310716079,0.0004329011841985528,0.00043290090332191554,0.0004329010408720735,0.0004329009366755182,0.0004329016368123212,0.5487511859324881,0.22269222835775354,0.0004329013086227347,0.22128825375862027
sciencemag,https://science.sciencemag.org/content/370/6517/712.full https://science.sciencemag.org/content/358/6363/596.full https://advances.sciencemag.org/content/5/8/eaax1157.full ,False,True,True,False,True,True,False,False,False,False,False,False,False,4.58822700709353e-05,4.588215006080252e-05,4.5882154742167456e-05,4.588214166675243e-05,0.9962253329066955,4.588214494577978e-05,0.003178198985004957,4.5882136110593125e-05,4.588214408736603e-05,4.588213865386952e-05,4.58821658662864e-05,4.5882178395496826e-05,4.5882174958624186e-05,4.5882167804090175e-05,4.588214093691755e-05
hurtigruten,https://www.hurtigruten.com/ ,False,False,False,False,True,True,False,False,False,False,False,False,False,0.0022222226915318733,0.0022222255584767123,0.002222223997978642,0.0022222240594997533,0.5557407350077856,0.002222227234160619,0.0022222244610257042,0.002222224693761482,0.002222228937881927,0.002222224461308586,0.0022222264506090708,0.4153703354956406,0.002222227181014151,0.0022222246999659937,0.002222225069359246
interacademies,https://www.interacademies.org/sites/default/files/2020-04/Arctic_IAP_EASAC.pdf ,False,False,False,False,True,True,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
save-the-arctic,http://save-the-arctic.org/ ,False,False,False,False,True,True,False,False,False,False,False,False,False,0.00025641040971861564,0.00025641079460033333,0.00025641049927161043,0.0002564107162485044,0.7827511006393838,0.00025641063921643564,0.00025641056246260285,0.0002564105188095055,0.00025641071450421615,0.00025641053739090905,0.00025641082523393923,0.18802983142084487,0.00025641072401356486,0.02614214041834353,0.0002564105799574835
arcticbiodiversity,https://arcticbiodiversity.is/index.php/program https://www.arcticbiodiversity.is/congress ,False,False,False,False,True,True,False,False,False,False,False,False,False,6.594135821175516e-05,0.7839715321044148,6.59413844570287e-05,6.594137826150141e-05,0.10593338868391641,6.594139839028537e-05,6.594143530789537e-05,6.59413742545642e-05,6.594140316697307e-05,6.594137844023481e-05,6.594148331456621e-05,0.10930378225521416,6.594149848727472e-05,6.594146395502513e-05,6.594140020754309e-05
Department of Arctic Geology,https://www.facebook.com/DepartmentofArcticGeologyUNIS/?__xts__%5B0%5D=68.ARB4dDBsW5aj_irFeD-cF6RzlhWHmtrhk5EBKiM0TogPeuPAgoIR9qupddEJqkQyYYnCfrlF4W4IA4v6kB_KeepaCMXDJLTO5l-FhTsuRrikuznAZ9dfapNiVXEZBy0yRhG2ZAGXPQnYg5ZY0E00zEsVf2QtePhMnxkBqF5lWdze73caq_1aBZMjxRhzeF3b4wiVIieKfjHuSksZNMbHGVrH3GBwXI-qWKHDSTBYBVhvmyk84TXKvBw-qJ-bFDJwMTze8J55xOe-byHxa5GzkF9yxmxJyYfgylBJ7SyWsrlqWbQERI53BbUDhXLPWttG9oixvSo6wg-HrTssERwLMi35j7LQRQbw5BRqwosGbsZFS1lY1DLNa-ySOVIet_DQueKTKUhv0YFisjAq6D6Sel2gg9qVfQ4hDhn3E-q1vlrfkL8-i87grcdlq7vzoipcT7Td58w9g3hoyyShjSPAzIb2ilwb1YTRSi5i73gLHmvziUoh3v8XgL6yLg ,False,False,False,False,True,True,False,False,False,False,False,False,False,0.033333335024525464,0.03333334876140931,0.033333340971605264,0.03333334165142701,0.5333329499376747,0.033333348950917926,0.033333336661466616,0.033333347126357875,0.033333343198468236,0.03333334417005667,0.03333337362375339,0.033333360603876275,0.033333337897235436,0.03333350933632582,0.03333338208490012
moderndiplomacy,https://moderndiplomacy.eu/2021/02/03/conquering-the-north-the-battle-for-the-arctic/ https://moderndiplomacy.eu/2020/12/08/arctic-and-subarctic-straits-and-seas-in-trade-and-geostrategy/ ,False,False,False,False,True,True,False,False,False,False,False,False,False,5.802149458974354e-05,5.802159334944522e-05,5.80215844848395e-05,5.8021588406470424e-05,0.17668709347666348,5.802154932511236e-05,5.802162790386602e-05,5.802153597874003e-05,5.802156076685734e-05,5.802153787625267e-05,5.80216075369932e-05,0.8225586260209536,5.8021609695798804e-05,5.802167044110453e-05,5.802154202748815e-05
regjeringen,https://www.regjeringen.no/en/dokumenter/arctic_policy/id2830120/ ,False,False,False,False,True,True,False,False,False,False,False,False,False,1.632792761921395e-05,1.6327895773755354e-05,1.6327881755973783e-05,1.6327890745084634e-05,0.0526782318113562,1.632789006137205e-05,1.6327890479677735e-05,1.632788248176804e-05,1.632788813210976e-05,1.63278830982609e-05,1.6327903201857253e-05,0.9463687194302377,1.632789757790105e-05,0.0007571140352621977,1.6327892216870407e-05
nordregio,https://nordregio.org/about/nordic-co-operation-programmes/nordic-arctic-cooperation-programme/ ,False,False,False,False,True,True,False,False,False,False,False,False,False,0.0004192873095024447,0.00041928768583356855,0.0004192876883716553,0.0004192875905195669,0.0004192881139778785,0.0004192877753317067,0.000419287811359298,0.0004192876224873541,0.00041928777007352146,0.0004192875997205159,0.0004202498511772889,0.31735903013037453,0.00041928834562561903,0.00041928800918274433,0.6771892666964623
ey,https://www.ey.com/en_dk/wef/imagine-the-arctic-of-the-future ,False,False,False,False,True,True,False,False,False,False,False,False,False,0.0008888891294838665,0.0008888907854908667,0.00088888995257858,0.000888890090268711,0.000888891418907924,0.0008888901991387874,0.000888890593300282,0.0008888899542577995,0.0008888901949418229,0.0008888899124430062,0.0008888910677746496,0.9875555339771043,0.000888890363681378,0.0008888923619030601,0.0008888899987248963
insideclimatenews,https://insideclimatenews.org/news/12012021/trump-administration-arctic-council/ ,False,False,False,False,True,True,False,False,False,False,False,False,False,9.935444437205048e-05,9.935440640513396e-05,9.935432322166379e-05,9.93543261139707e-05,9.935446734382037e-05,9.935434566394648e-05,9.935435453788067e-05,9.935430176369095e-05,9.935435248206038e-05,9.935430120015035e-05,0.9232396080536434,0.07546878512745063,9.935440048613655e-05,9.935445905124867e-05,9.935433626423644e-05
fao,http://www.fao.org/uploads/media/FINAL_Rome_Arctic_Declaration_2019_.pdf ,False,False,False,False,True,True,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
msn,https://www.msn.com/en-in/news/other/india-and-finland-talk-arctic-council-digital-partnership-and-climate-change/ar-BB1eGycD ,False,False,False,False,True,True,False,False,False,False,False,False,False,0.0002699056433413464,0.0002699060740431001,0.0002699059227521909,0.0002699059766269416,0.00026990612007684353,0.00026990594926459236,0.0002699059536032858,0.0002699058518957979,0.00026990590165688536,0.0002699058747185567,0.1795150263861416,0.8169761953980815,0.0002699062038448056,0.0002699065616050677,0.00026990618234736994
eitrawmaterials,https://eitrawmaterials.eu/project/archub2/ ,False,False,False,False,True,True,False,False,False,False,False,False,False,0.00019665724221016394,0.00019665724614262588,0.0001966572052771061,0.00019665714260772092,0.02593674688119333,0.00019665715949839562,0.1408418850926082,0.0001966571068030806,0.00019665714082752316,0.0001966571182645459,0.00019665733900361878,0.7752657158353746,0.026318213677036427,0.029670866464549306,0.00019665734860330842
forbes,https://www.forbes.com/sites/dishashetty/2020/10/07/september-2020-was-warmest-on-record-arctic-sea-reaches-second-lowest-extent/ https://www.forbes.com/sites/trevornace/2020/06/22/the-arctic-circle-hit-101f-saturday-its-hottest-temperature-ever/ ,True,False,False,False,True,True,False,False,False,False,False,False,False,0.00018018024806157717,0.00018018052907107132,0.00018018046057006483,0.00018018048859909017,0.9766395577254392,0.0001801804194788618,0.00018018052047497855,0.00018018037669336053,0.00018018044851484617,0.0001801804027987787,0.0001801805963213029,0.0001801806979129309,0.00018018049409598141,0.021018096181956436,0.00018018041001154829
caff,https://www.caff.is/indices-and-indicators/protected-areas-index https://www.caff.is/invasive-species ,False,False,False,True,True,True,False,False,False,False,False,False,False,0.00010101020375323672,0.00010101033242940931,0.00010101023714952664,0.00010101023851993764,0.3865310512456905,0.00010101025445156108,0.00010101026155821539,0.00010101022541116721,0.00010101026047634088,0.00010101023308544718,0.00010101035603237873,0.5630704513666813,0.00010101037099025723,0.049186374151197115,0.0001010102625737222
arctic-council,https://arctic-council.org/en/ https://arctic-council.org/en/about/states/the-united-states/ https://arctic-council.org/en/ https://arctic-council.org/en/about/ https://arctic-council.org/en/ https://arctic-council.org/en/about/states/ ,False,False,True,True,True,True,False,False,False,False,False,False,False,0.06666666666666668,0.06666666666666668,0.06666666666666668,0.06666666666666668,0.06666666666666668,0.06666666666666668,0.06666666666666668,0.06666666666666668,0.06666666666666668,0.06666666666666668,0.06666666666666668,0.06666666666666668,0.06666666666666668,0.06666666666666668,0.06666666666666668
devex,https://www.devex.com/news/advice-from-the-arctic-4-key-development-challenges-facing-the-far-north-94819 ,False,False,False,False,True,True,False,False,False,False,False,False,False,0.00014398853599719672,0.0001439888039423063,0.00014398867790884896,0.00014398880154557997,0.00014398904743354718,0.0001439887119833397,0.00014398887961369775,0.00014398866708066377,0.00014398881537234425,0.00014398866254536664,0.0001439888477178645,0.997984156926368,0.0001439887739684343,0.0001439890918343136,0.0001439887566884401
phys,https://phys.org/news/2020-07-depth-arctic-ocean.html https://phys.org/news/2021-03-policy-arctic.html ,False,False,False,True,True,True,False,False,False,False,False,False,False,9.633914005096329e-05,9.633927687006217e-05,9.633921916885754e-05,9.633925424149263e-05,0.6417509099302127,9.633925057135765e-05,9.633925413413397e-05,9.633921585897258e-05,9.633926555880521e-05,9.633921830091333e-05,9.633935663539419e-05,0.35699667961413145,9.633934353634522e-05,9.633943464011313e-05,9.633922608853071e-05
cambridge,https://www.cambridge.org/core/journals/polar-record/article/do-the-cures-match-the-problem-reforming-the-arctic-council/2AFF7477714D3B494B9ACD34590ECED9 ,False,False,False,False,True,True,False,False,False,False,False,False,False,0.0010416735106201416,0.0010416684840231607,0.00104166811295502,0.0010416683211835948,0.0010416697555254023,0.001041668601135666,0.0010416690033944792,0.0010416682482762786,0.001041668505427161,0.0010416683085108223,0.001041669896738014,0.8332553444669358,0.15320295677220283,0.001041669097640719,0.001041668915430883
thetokenizer,https://thetokenizer.io/2020/02/04/greenland-the-centre-of-the-arctic/ ,False,False,False,False,True,True,False,False,False,False,False,False,False,0.0007092200216896882,0.0007092208941525691,0.0007092205872302858,0.0007092205451112521,0.0007092218728202397,0.0007092209636587448,0.0007092212557887624,0.0007092206617230767,0.0007092211479882071,0.0007092206989132179,0.0007092214071844101,0.9900709071870605,0.0007092207014229272,0.0007092212407637721,0.0007092208144921852
plos,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0231589 ,False,False,False,False,True,True,False,False,False,False,False,False,False,2.894779783657666e-05,2.8947793128456977e-05,2.8947784830532e-05,2.894778434393157e-05,0.9995947307457553,2.894778369440528e-05,2.8947803673413425e-05,2.894777963742694e-05,2.8947810007884777e-05,2.894779153010087e-05,2.894780804754724e-05,2.8947816975014406e-05,2.8947913229149822e-05,2.8947804509957682e-05,2.8947782800346123e-05
rcaanc-cirnac,https://www.rcaanc-cirnac.gc.ca/eng/1560523306861/1560523330587 https://www.rcaanc-cirnac.gc.ca/eng/1562939617400/1562939658000 https://www.rcaanc-cirnac.gc.ca/eng/1560523306861/1560523330587 https://www.rcaanc-cirnac.gc.ca/eng/1560523306861/1560523330587 ,True,False,True,False,True,True,False,False,False,False,False,False,False,2.876174136872822e-06,2.8761716448118224e-06,2.8761698462222286e-06,2.8761705841626974e-06,2.8761725405042764e-06,2.8761707140472263e-06,2.8761714109318687e-06,2.876170004771388e-06,2.8761709899548024e-06,2.8761696429859754e-06,2.8761725426801334e-06,0.9994898623856937,2.876173099196364e-06,0.0004727473860038862,2.8761711453006996e-06
inmarsat,https://www.inmarsat.com/en/news/latest-news/corporate/2019/worlds-first-and-only-global-mobile-broadband-service-enhanced-with-new-arctic-capabilities.html ,False,False,False,False,True,True,False,False,False,False,False,False,False,0.00020898646385662898,0.00020898675095461342,0.00020898673369032603,0.00020898670955035189,0.07805111488122216,0.00020898679896207454,0.00020898673199565136,0.00020898667890017873,0.00020898674741082673,0.00020898667299938342,0.00020898685216658988,0.9192320572556597,0.00020898702059528828,0.00020898700565925247,0.00020898669637697064
newscientist,https://www.newscientist.com/article-topic/the-arctic/ ,True,False,False,False,False,True,False,False,False,False,False,False,False,0.022222223474370407,0.02222227737508287,0.022222226866277697,0.022222227691214118,0.022222224544230278,0.022222229623116114,0.02222222425306036,0.022222227412614707,0.022222228467480624,0.02222222914017854,0.022222226489331927,0.022222228238991597,0.3522059989905251,0.35890499690765937,0.022222230525866336
