Id,urls,discourse: Climate change,discourse: Environment,discourse: Green growth,discourse: Sustainability,discourse: UN SDGs,area: Arctic,area: Arctic Norway,area: Extended Arctic,area: Faroed Islands,area: Greenland,area: Iceland,area: Nunavut,area: Sami,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13,topic_14,X-UMAP,Y-UMAP
thenewhumanitarian,https://deeply.thenewhumanitarian.org/arctic ,False,True,False,False,False,True,False,False,False,False,False,False,False,0.0001622065677411,0.0001622062951179,0.000162206250842,0.0001622062336626,0.3189764501863009,0.0001622062806424,0.0001622064199134,0.0001622062136492,0.0121813077976312,0.0001622062055507,0.0001622064170856,0.6310697549425075,0.0001622064921442,0.0359882174262644,0.0001622062709463,7.084262371063232,9.943605422973633
dezeen,https://www.dezeen.com/tag/arctic/ https://www.dezeen.com/tag/arctic/ https://www.dezeen.com/tag/arctic/ ,True,True,False,True,False,True,False,False,False,False,False,False,False,0.0010928964558382,0.0010928980256419,0.001092898337619,0.0010928981306438,0.9096682425651832,0.0010928981504942,0.0010928981420241,0.0010928974999726,0.0010928983835738,0.0010928975178164,0.0010928989729029,0.0010929014010258,0.0010928984792163,0.0761240802709473,0.0010928976670999,6.386655330657959,3.2372539043426514
mmc,https://www.mmc.gov/priority-topics/arctic/climate-change/ ,False,True,False,False,False,True,False,False,False,False,False,False,False,9.311008185985694e-05,9.311003543167527e-05,9.310996329167922e-05,9.311001326492778e-05,0.9986964595165512,9.310998027756354e-05,9.311007091777906e-05,9.310996128122903e-05,9.310999640537368e-05,9.310996895242193e-05,9.311015552501742e-05,9.311010429744984e-05,9.311005736724356e-05,9.311012306414758e-05,9.31099715125428e-05,5.652640342712402,3.3898026943206787
npr,https://www.npr.org/2021/01/06/953718234/major-oil-companies-take-a-pass-on-controversial-lease-sale-in-arctic-refuge ,False,True,False,False,False,True,False,False,False,False,False,False,False,0.0020833353229905,0.0020833385682091,0.0020833365651344,0.0020833373370594,0.0020833378706165,0.0020833384676497,0.0020833363355137,0.0020833363590525,0.0020833376566416,0.0020833363902796,0.0020833375755053,0.0020833390151496,0.8955558329658639,0.0773607829171027,0.0020833366532309,13.307863235473633,6.852823257446289
biologicaldiversity,https://www.biologicaldiversity.org/programs/public_lands/energy/dirty_energy_development/oil_and_gas/arctic/index.html https://www.biologicaldiversity.org/programs/public_lands/energy/dirty_energy_development/oil_and_gas/arctic/index.html ,True,True,False,False,False,True,False,False,False,False,False,False,False,0.0001159421552907,0.0001159421878675,0.0001159421773797,0.000115942166884,0.1881017518488375,0.0001159421881983,0.0001159423399085,0.0001159421507798,0.000115942240765,0.0001159421550454,0.0001159422912231,0.8103909993120009,0.0001159423411606,0.0001159422611838,0.0001159421834744,6.7033467292785645,10.562840461730957
foreignaffairs,https://www.foreignaffairs.com/articles/commons/2019-09-24/arctic-spring https://www.foreignaffairs.com/articles/united-states/2020-09-29/phantom-peril-arctic https://www.foreignaffairs.com/articles/commons/2019-09-24/arctic-spring ,True,True,False,False,False,True,False,False,False,False,False,False,False,3.486778490663819e-05,3.486755758836788e-05,3.486755360939577e-05,3.486755398357954e-05,0.0002041005889279,3.4867559088214835e-05,3.486757394248843e-05,3.486754399278076e-05,3.486756363358947e-05,3.4867545771900014e-05,3.486759582795989e-05,0.9993426208609066,3.486756453466227e-05,3.486759351433594e-05,3.486755977156443e-05,5.230873107910156,13.812695503234863
theatlantic,https://www.theatlantic.com/science/archive/2019/02/artic-ice-melt-could-open-maine-trade/582349/ ,False,True,False,False,False,True,False,False,False,False,False,False,False,0.0007843138896841,0.0007843146060027,0.0007843145540983,0.0007843145890333,0.2017835509973017,0.0007843148944357,0.0007843162303149,0.0007843145726643,0.0007843153459225,0.0007843145428277,0.00078431546735,0.7880203554086594,0.0007843147557117,0.0007843146864852,0.0007843154595078,6.8625593185424805,10.444140434265137
arctic,https://www.arctic.gov/ https://www.arctic.gov/ https://www.arctic.de/en/ https://www.arctic.com/aam/en ,True,True,True,True,False,True,False,False,False,False,False,False,False,0.000210305673465,0.0002103053807474,0.0002103052587835,0.0002103052473678,0.0002103055221295,0.0002103054127765,0.0002103053420008,0.0002103052256159,0.0002103052871406,0.0002103052169628,0.0002103055076494,0.8420301471355863,0.0267621834336991,0.1286840049134551,0.0002103054426198,6.769090175628662,12.269458770751953
greenfacts,https://www.greenfacts.org/en/arctic-climate-change/ https://www.greenfacts.org/en/arctic-climate-change/ https://www.greenfacts.org/en/arctic-climate-change/ ,True,True,True,False,False,True,False,False,False,False,False,False,False,3.565087416803495e-05,3.565068750029364e-05,3.565066964360456e-05,3.5650668294232595e-05,0.9958645195945254,3.565067370961634e-05,3.5650682413286936e-05,3.565065909284701e-05,3.565068305016794e-05,3.565066038678617e-05,3.5650704621097654e-05,3.565072458276268e-05,3.565069251236848e-05,0.0036720213460964,3.565067940290149e-05,5.718476295471191,3.618513345718384
unep,https://www.unep.org/explore-topics/oceans-seas/what-we-do/working-regional-seas/regional-seas-programmes/arctic-region https://ozone.unep.org/unusual-conditions-over-arctic ,False,False,False,False,True,True,False,False,False,False,False,False,False,0.0007662864039955,0.0007662846543689,0.0007662845297751,0.0007662846309372,0.98927200934854,0.0007662844928698,0.0007662849839017,0.0007662844247782,0.0007662851027946,0.0007662844391181,0.0007662846552283,0.000766285058097,0.0007662869224958,0.0007662856145452,0.0007662847385535,5.312055587768555,2.7153615951538086
