Id,urls,discourse: Climate change,discourse: Environment,discourse: Green growth,discourse: Sustainability,discourse: UN SDGs,area: Arctic,area: Arctic Norway,area: Extended Arctic,area: Faroed Islands,area: Greenland,area: Iceland,area: Nunavut,area: Sami,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13,topic_14
lenntech,https://www.lenntech.com/environmental-effects-war.htm ,False,True,False,False,False,False,False,True,False,False,False,False,False,4.5075558424904785e-05,4.5075545874780156e-05,4.507555953962466e-05,4.507554679828853e-05,4.507559490725318e-05,0.9993689420272481,4.507564739498705e-05,4.507557534873518e-05,4.5075545289974766e-05,4.5075573758003725e-05,4.5075574060379885e-05,4.507559139704481e-05,4.507554533262702e-05,4.507555866681149e-05,4.5075555958497045e-05
yale,https://environment.yale.edu/ https://epi.yale.edu/ ,False,True,False,False,False,False,False,True,False,False,False,False,False,0.00010964929982755674,0.00010964928795056443,0.00010964929941322487,0.00010964927383213918,0.830146060143568,0.00010964941211586989,0.09787844671201933,0.07065970131870622,0.00010964925381464627,0.00010964931192479198,0.00010964934070226186,0.00010964941418864374,0.00010964925538903305,0.00010964935033890027,0.00010964932620889896
xerox,https://www.xerox.com/en-us/about/ehs ,False,True,False,False,False,False,False,True,False,False,False,False,False,0.0006289316194104033,0.0006289314300742056,0.0006289316906825522,0.0006289316438370588,0.9174245150103493,0.0006289322563813225,0.0006289327641417119,0.0006289320793954495,0.0006289314799378731,0.0006289320534247926,0.000628932200634061,0.07439937089268926,0.0006289314514847924,0.00062893176995216,0.0006289316576051695
epd,https://www.epd.gov.hk/epd/english/top.html ,False,True,False,False,False,False,False,True,False,False,False,False,False,0.00034542376317575987,0.0003454237067874442,0.00034542383839747805,0.0003454237035124772,0.5833990192785002,0.18726291463549496,0.1505309413133344,0.07500746291633115,0.00034542359586155224,0.00034542415702718183,0.0003454238245006408,0.0003454240753501377,0.00034542365494841574,0.00034542375913950357,0.0003454237776387459
gapminder,https://www.gapminder.org/ ,False,False,False,False,True,False,False,True,False,False,False,False,False,0.002380956551344956,0.002380955632053475,0.002380956087636992,0.00238095585843848,0.9666666004385709,0.002380958322766773,0.0023809578716644736,0.0023809577092680848,0.0023809557051749745,0.002380957348860157,0.002380957585895652,0.0023809616721069183,0.0023809562764299922,0.0023809562090843024,0.00238095673070395
ungm,https://www.ungm.org/ ,False,False,False,False,True,False,False,True,False,False,False,False,False,0.002666671181826136,0.0026666693873418227,0.0026666711841674315,0.002666669856494428,0.9626666041614058,0.002666671067040722,0.0026666703520528802,0.002666671213066146,0.002666669372059369,0.0026666753625247267,0.0026666713078217206,0.0026666715805881668,0.0026666699013708664,0.0026666721375354922,0.002666671934704382
who,https://www.who.int/ ,False,False,False,False,True,False,False,True,False,False,False,False,False,0.5743384498863432,0.001111113040455812,0.0011111128915546739,0.0011111124904175911,0.4112170802976249,0.00111111330384743,0.001111113538432988,0.001111113191542442,0.0011111125558652657,0.001111114076289598,0.0011111128109691762,0.0011111131727252822,0.001111112314412102,0.0011111130396493202,0.001111113389869957
edx,https://www.edx.org/course/subject/environmental-studies ,False,True,False,False,False,False,False,True,False,False,False,False,False,0.0013071916370217382,0.001307190944271635,0.0013071912759243,0.0013071910789476393,0.0013071926581136265,0.0013072018727034015,0.001307192836040172,0.9816993073294893,0.001307190871520621,0.0013071928187120463,0.0013071911187471144,0.0013071918279244782,0.0013071906790640435,0.001307191533897975,0.0013071915176221225
erm,https://www.erm.com/ https://www.erm.com/about/sustainability/ ,False,True,False,True,False,False,False,True,False,False,False,False,False,0.0008771939307736934,0.0008771938640889551,0.000877194034013973,0.000877193908005331,0.9877192798258492,0.000877193962423161,0.0008771940032033586,0.0008771962563203574,0.0008771938589108862,0.0008771950506406397,0.0008771945765079453,0.0008771946916030759,0.000877193743589676,0.0008771943085939979,0.0008771939854757916
eeb,https://eeb.org/ ,False,True,False,False,False,False,False,True,False,False,False,False,False,0.0007662851648175105,0.000766284731248326,0.0007662852322906089,0.0007662846827583205,0.989272006329081,0.0007662878092946399,0.0007662859219174051,0.0007662856377637894,0.0007662845563404838,0.0007662851936777772,0.0007662846120214007,0.0007662850515914828,0.000766284512532077,0.0007662851748226907,0.0007662853898426898
